medicine_id,date,quantity_used
4,2020-11-16,58
4,2020-11-17,53
4,2020-11-18,44
4,2020-11-19,45
4,2020-11-20,49
4,2020-11-21,42
4,2020-11-22,36
4,2020-11-23,54
4,2020-11-24,48
4,2020-11-25,50
4,2020-11-26,47
4,2020-11-27,50
4,2020-11-28,41
4,2020-11-29,36
4,2020-11-30,52
4,2020-12-01,54
4,2020-12-02,43
4,2020-12-03,48
4,2020-12-04,50
4,2020-12-05,39
4,2020-12-06,38
4,2020-12-07,55
4,2020-12-08,51
4,2020-12-09,41
4,2020-12-10,48
4,2020-12-11,50
4,2020-12-12,41
4,2020-12-13,35
4,2020-12-14,57
4,2020-12-15,48
4,2020-12-16,45
4,2020-12-17,47
4,2020-12-18,51
4,2020-12-19,38
4,2020-12-20,39
4,2020-12-21,59
4,2020-12-22,56
4,2020-12-23,46
4,2020-12-24,52
4,2020-12-25,51
4,2020-12-26,41
4,2020-12-27,36
4,2020-12-28,55
4,2020-12-29,53
4,2020-12-30,52
4,2020-12-31,47
4,2021-01-01,57
4,2021-01-02,44
4,2021-01-03,38
4,2021-01-04,59
4,2021-01-05,55
4,2021-01-06,49
4,2021-01-07,47
4,2021-01-08,57
4,2021-01-09,44
4,2021-01-10,38
4,2021-01-11,57
4,2021-01-12,55
4,2021-01-13,49
4,2021-01-14,47
4,2021-01-15,52
4,2021-01-16,46
4,2021-01-17,39
4,2021-01-18,58
4,2021-01-19,55
4,2021-01-20,55
4,2021-01-21,52
4,2021-01-22,58
4,2021-01-23,42
4,2021-01-24,38
4,2021-01-25,61
4,2021-01-26,58
4,2021-01-27,55
4,2021-01-28,54
4,2021-01-29,57
4,2021-01-30,40
4,2021-01-31,39
4,2021-02-01,62
4,2021-02-02,63
4,2021-02-03,51
4,2021-02-04,57
4,2021-02-05,63
4,2021-02-06,45
4,2021-02-07,41
4,2021-02-08,61
4,2021-02-09,56
4,2021-02-10,57
4,2021-02-11,57
4,2021-02-12,59
4,2021-02-13,46
4,2021-02-14,43
4,2021-02-15,70
4,2021-02-16,67
4,2021-02-17,62
4,2021-02-18,58
4,2021-02-19,62
4,2021-02-20,54
4,2021-02-21,46
4,2021-02-22,79
4,2021-02-23,68
4,2021-02-24,60
4,2021-02-25,61
4,2021-02-26,73
4,2021-02-27,51
4,2021-02-28,49
4,2021-03-01,76
4,2021-03-02,71
4,2021-03-03,56
4,2021-03-04,58
4,2021-03-05,73
4,2021-03-06,50
4,2021-03-07,49
4,2021-03-08,76
4,2021-03-09,72
4,2021-03-10,75
4,2021-03-11,71
4,2021-03-12,71
4,2021-03-13,55
4,2021-03-14,52
4,2021-03-15,82
4,2021-03-16,73
4,2021-03-17,67
4,2021-03-18,70
4,2021-03-19,78
4,2021-03-20,55
4,2021-03-21,47
4,2021-03-22,79
4,2021-03-23,74
4,2021-03-24,73
4,2021-03-25,67
4,2021-03-26,76
4,2021-03-27,56
4,2021-03-28,51
4,2021-03-29,82
4,2021-03-30,73
4,2021-03-31,69
4,2021-04-01,80
4,2021-04-02,83
4,2021-04-03,71
4,2021-04-04,60
4,2021-04-05,104
4,2021-04-06,98
4,2021-04-07,92
4,2021-04-08,90
4,2021-04-09,101
4,2021-04-10,89
4,2021-04-11,75
4,2021-04-12,147
4,2021-04-13,124
4,2021-04-14,111
4,2021-04-15,108
4,2021-04-16,139
4,2021-04-17,104
4,2021-04-18,84
4,2021-04-19,140
4,2021-04-20,147
4,2021-04-21,118
4,2021-04-22,116
4,2021-04-23,131
4,2021-04-24,106
4,2021-04-25,91
4,2021-04-26,139
4,2021-04-27,132
4,2021-04-28,121
4,2021-04-29,113
4,2021-04-30,137
4,2021-05-01,96
4,2021-05-02,93
4,2021-05-03,141
4,2021-05-04,135
4,2021-05-05,128
4,2021-05-06,110
4,2021-05-07,137
4,2021-05-08,106
4,2021-05-09,87
4,2021-05-10,130
4,2021-05-11,127
4,2021-05-12,107
4,2021-05-13,119
4,2021-05-14,136
4,2021-05-15,94
4,2021-05-16,85
4,2021-05-17,142
4,2021-05-18,123
4,2021-05-19,106
4,2021-05-20,107
4,2021-05-21,123
4,2021-05-22,94
4,2021-05-23,78
4,2021-05-24,135
4,2021-05-25,113
4,2021-05-26,114
4,2021-05-27,116
4,2021-05-28,110
4,2021-05-29,87
4,2021-05-30,78
4,2021-05-31,116
4,2021-06-01,114
4,2021-06-02,101
4,2021-06-03,108
4,2021-06-04,113
4,2021-06-05,89
4,2021-06-06,70
4,2021-06-07,110
4,2021-06-08,110
4,2021-06-09,95
4,2021-06-10,98
4,2021-06-11,105
4,2021-06-12,79
4,2021-06-13,78
4,2021-06-14,114
4,2021-06-15,95
4,2021-06-16,90
4,2021-06-17,93
4,2021-06-18,96
4,2021-06-19,71
4,2021-06-20,55
4,2021-06-21,90
4,2021-06-22,75
4,2021-06-23,70
4,2021-06-24,74
4,2021-06-25,64
4,2021-06-26,46
4,2021-06-27,41
4,2021-06-28,67
4,2021-06-29,55
4,2021-06-30,53
4,2021-07-01,48
4,2021-07-02,50
4,2021-07-03,42
4,2021-07-04,36
4,2021-07-05,57
4,2021-07-06,56
4,2021-07-07,46
4,2021-07-08,49
4,2021-07-09,51
4,2021-07-10,35
4,2021-07-11,35
4,2021-07-12,58
4,2021-07-13,49
4,2021-07-14,47
4,2021-07-15,44
4,2021-07-16,48
4,2021-07-17,38
4,2021-07-18,34
4,2021-07-19,48
4,2021-07-20,47
4,2021-07-21,41
4,2021-07-22,45
4,2021-07-23,50
4,2021-07-24,37
4,2021-07-25,28
4,2021-07-26,48
4,2021-07-27,45
4,2021-07-28,42
4,2021-07-29,39
4,2021-07-30,43
4,2021-07-31,35
4,2021-08-01,28
4,2021-08-02,45
4,2021-08-03,40
4,2021-08-04,36
4,2021-08-05,38
4,2021-08-06,42
4,2021-08-07,32
4,2021-08-08,31
4,2021-08-09,49
4,2021-08-10,45
4,2021-08-11,36
4,2021-08-12,39
4,2021-08-13,45
4,2021-08-14,31
4,2021-08-15,27
4,2021-08-16,47
4,2021-08-17,43
4,2021-08-18,35
4,2021-08-19,39
4,2021-08-20,42
4,2021-08-21,30
4,2021-08-22,26
4,2021-08-23,44
4,2021-08-24,44
4,2021-08-25,40
4,2021-08-26,38
4,2021-08-27,43
4,2021-08-28,33
4,2021-08-29,26
4,2021-08-30,44
4,2021-08-31,42
4,2021-09-01,38
4,2021-09-02,38
4,2021-09-03,41
4,2021-09-04,31
4,2021-09-05,29
4,2021-09-06,44
4,2021-09-07,44
4,2021-09-08,38
4,2021-09-09,38
4,2021-09-10,43
4,2021-09-11,32
4,2021-09-12,33
4,2021-09-13,48
4,2021-09-14,45
4,2021-09-15,40
4,2021-09-16,44
4,2021-09-17,47
4,2021-09-18,33
4,2021-09-19,33
4,2021-09-20,50
4,2021-09-21,49
4,2021-09-22,43
4,2021-09-23,43
4,2021-09-24,47
4,2021-09-25,34
4,2021-09-26,32
4,2021-09-27,52
4,2021-09-28,50
4,2021-09-29,46
4,2021-09-30,44
4,2021-10-01,47
4,2021-10-02,36
4,2021-10-03,33
4,2021-10-04,55
4,2021-10-05,46
4,2021-10-06,44
4,2021-10-07,49
4,2021-10-08,50
4,2021-10-09,39
4,2021-10-10,33
4,2021-10-11,53
4,2021-10-12,52
4,2021-10-13,47
4,2021-10-14,48
4,2021-10-15,49
4,2021-10-16,41
4,2021-10-17,33
4,2021-10-18,58
4,2021-10-19,49
4,2021-10-20,44
4,2021-10-21,52
4,2021-10-22,52
4,2021-10-23,40
4,2021-10-24,35
4,2021-10-25,54
4,2021-10-26,50
4,2021-10-27,46
4,2021-10-28,49
4,2021-10-29,58
4,2021-10-30,45
4,2021-10-31,40
4,2021-11-01,77
4,2021-11-02,82
4,2021-11-03,80
4,2021-11-04,86
4,2021-11-05,86
4,2021-11-06,55
4,2021-11-07,49
4,2021-11-08,67
4,2021-11-09,58
4,2021-11-10,52
4,2021-11-11,50
4,2021-11-12,50
4,2021-11-13,40
4,2021-11-14,34
4,2021-11-15,56
4,2021-11-16,53
4,2021-11-17,48
4,2021-11-18,44
4,2021-11-19,53
4,2021-11-20,34
4,2021-11-21,39
4,2021-11-22,59
4,2021-11-23,50
4,2021-11-24,49
4,2021-11-25,47
4,2021-11-26,54
4,2021-11-27,40
4,2021-11-28,34
4,2021-11-29,55
4,2021-11-30,52
4,2021-12-01,50
4,2021-12-02,51
4,2021-12-03,53
4,2021-12-04,40
4,2021-12-05,39
4,2021-12-06,56
4,2021-12-07,55
4,2021-12-08,48
4,2021-12-09,47
4,2021-12-10,59
4,2021-12-11,40
4,2021-12-12,33
4,2021-12-13,54
4,2021-12-14,54
4,2021-12-15,51
4,2021-12-16,54
4,2021-12-17,52
4,2021-12-18,40
4,2021-12-19,37
4,2021-12-20,59
4,2021-12-21,58
4,2021-12-22,49
4,2021-12-23,50
4,2021-12-24,58
4,2021-12-25,44
4,2021-12-26,36
4,2021-12-27,60
4,2021-12-28,56
4,2021-12-29,49
4,2021-12-30,55
4,2021-12-31,56
4,2022-01-01,39
4,2022-01-02,33
4,2022-01-03,63
4,2022-01-04,52
4,2022-01-05,48
4,2022-01-06,45
4,2022-01-07,53
4,2022-01-08,43
4,2022-01-09,39
4,2022-01-10,67
4,2022-01-11,54
4,2022-01-12,53
4,2022-01-13,52
4,2022-01-14,54
4,2022-01-15,46
4,2022-01-16,40
4,2022-01-17,62
4,2022-01-18,64
4,2022-01-19,54
4,2022-01-20,49
4,2022-01-21,57
4,2022-01-22,40
4,2022-01-23,38
4,2022-01-24,64
4,2022-01-25,52
4,2022-01-26,55
4,2022-01-27,49
4,2022-01-28,57
4,2022-01-29,42
4,2022-01-30,40
4,2022-01-31,62
4,2022-02-01,53
4,2022-02-02,52
4,2022-02-03,51
4,2022-02-04,61
4,2022-02-05,43
4,2022-02-06,43
4,2022-02-07,71
4,2022-02-08,62
4,2022-02-09,55
4,2022-02-10,60
4,2022-02-11,59
4,2022-02-12,47
4,2022-02-13,47
4,2022-02-14,68
4,2022-02-15,70
4,2022-02-16,63
4,2022-02-17,55
4,2022-02-18,67
4,2022-02-19,52
4,2022-02-20,45
4,2022-02-21,75
4,2022-02-22,64
4,2022-02-23,60
4,2022-02-24,61
4,2022-02-25,70
4,2022-02-26,51
4,2022-02-27,46
4,2022-02-28,76
4,2022-03-01,68
4,2022-03-02,62
4,2022-03-03,67
4,2022-03-04,75
4,2022-03-05,57
4,2022-03-06,45
4,2022-03-07,69
4,2022-03-08,77
4,2022-03-09,67
4,2022-03-10,63
4,2022-03-11,71
4,2022-03-12,56
4,2022-03-13,54
4,2022-03-14,85
4,2022-03-15,80
4,2022-03-16,61
4,2022-03-17,75
4,2022-03-18,69
4,2022-03-19,53
4,2022-03-20,55
4,2022-03-21,83
4,2022-03-22,74
4,2022-03-23,69
4,2022-03-24,73
4,2022-03-25,72
4,2022-03-26,63
4,2022-03-27,59
4,2022-03-28,79
4,2022-03-29,81
4,2022-03-30,68
4,2022-03-31,68
4,2022-04-01,85
4,2022-04-02,69
4,2022-04-03,56
4,2022-04-04,95
4,2022-04-05,83
4,2022-04-06,70
4,2022-04-07,67
4,2022-04-08,87
4,2022-04-09,65
4,2022-04-10,53
4,2022-04-11,85
4,2022-04-12,83
4,2022-04-13,71
4,2022-04-14,80
4,2022-04-15,89
4,2022-04-16,62
4,2022-04-17,59
4,2022-04-18,87
4,2022-04-19,89
4,2022-04-20,82
4,2022-04-21,72
4,2022-04-22,80
4,2022-04-23,62
4,2022-04-24,59
4,2022-04-25,83
4,2022-04-26,82
4,2022-04-27,78
4,2022-04-28,75
4,2022-04-29,82
4,2022-04-30,61
4,2022-05-01,56
4,2022-05-02,97
4,2022-05-03,86
4,2022-05-04,75
4,2022-05-05,76
4,2022-05-06,79
4,2022-05-07,63
4,2022-05-08,49
4,2022-05-09,86
4,2022-05-10,83
4,2022-05-11,78
4,2022-05-12,68
4,2022-05-13,83
4,2022-05-14,64
4,2022-05-15,59
4,2022-05-16,86
4,2022-05-17,77
4,2022-05-18,68
4,2022-05-19,66
4,2022-05-20,81
4,2022-05-21,57
4,2022-05-22,54
4,2022-05-23,73
4,2022-05-24,81
4,2022-05-25,69
4,2022-05-26,69
4,2022-05-27,81
4,2022-05-28,62
4,2022-05-29,50
4,2022-05-30,80
4,2022-05-31,67
4,2022-06-01,63
4,2022-06-02,58
4,2022-06-03,73
4,2022-06-04,54
4,2022-06-05,48
4,2022-06-06,69
4,2022-06-07,72
4,2022-06-08,60
4,2022-06-09,58
4,2022-06-10,68
4,2022-06-11,55
4,2022-06-12,44
4,2022-06-13,66
4,2022-06-14,67
4,2022-06-15,61
4,2022-06-16,54
4,2022-06-17,59
4,2022-06-18,43
4,2022-06-19,44
4,2022-06-20,76
4,2022-06-21,62
4,2022-06-22,51
4,2022-06-23,48
4,2022-06-24,59
4,2022-06-25,44
4,2022-06-26,43
4,2022-06-27,60
4,2022-06-28,58
4,2022-06-29,54
4,2022-06-30,52
4,2022-07-01,56
4,2022-07-02,39
4,2022-07-03,37
4,2022-07-04,55
4,2022-07-05,56
4,2022-07-06,49
4,2022-07-07,46
4,2022-07-08,53
4,2022-07-09,42
4,2022-07-10,34
4,2022-07-11,50
4,2022-07-12,51
4,2022-07-13,47
4,2022-07-14,44
4,2022-07-15,48
4,2022-07-16,40
4,2022-07-17,33
4,2022-07-18,45
4,2022-07-19,46
4,2022-07-20,46
4,2022-07-21,43
4,2022-07-22,44
4,2022-07-23,35
4,2022-07-24,32
4,2022-07-25,51
4,2022-07-26,49
4,2022-07-27,41
4,2022-07-28,40
4,2022-07-29,45
4,2022-07-30,36
4,2022-07-31,28
4,2022-08-01,41
4,2022-08-02,47
4,2022-08-03,44
4,2022-08-04,38
4,2022-08-05,43
4,2022-08-06,33
4,2022-08-07,28
4,2022-08-08,45
4,2022-08-09,44
4,2022-08-10,38
4,2022-08-11,44
4,2022-08-12,42
4,2022-08-13,33
4,2022-08-14,28
4,2022-08-15,43
4,2022-08-16,44
4,2022-08-17,41
4,2022-08-18,37
4,2022-08-19,39
4,2022-08-20,35
4,2022-08-21,29
4,2022-08-22,45
4,2022-08-23,44
4,2022-08-24,37
4,2022-08-25,36
4,2022-08-26,43
4,2022-08-27,28
4,2022-08-28,29
4,2022-08-29,49
4,2022-08-30,40
4,2022-08-31,36
4,2022-09-01,38
4,2022-09-02,43
4,2022-09-03,33
4,2022-09-04,29
4,2022-09-05,46
4,2022-09-06,46
4,2022-09-07,42
4,2022-09-08,39
4,2022-09-09,42
4,2022-09-10,32
4,2022-09-11,30
4,2022-09-12,51
4,2022-09-13,51
4,2022-09-14,42
4,2022-09-15,37
4,2022-09-16,48
4,2022-09-17,38
4,2022-09-18,30
4,2022-09-19,49
4,2022-09-20,49
4,2022-09-21,42
4,2022-09-22,45
4,2022-09-23,46
4,2022-09-24,39
4,2022-09-25,36
4,2022-09-26,51
4,2022-09-27,48
4,2022-09-28,41
4,2022-09-29,44
4,2022-09-30,49
4,2022-10-01,40
4,2022-10-02,38
4,2022-10-03,59
4,2022-10-04,55
4,2022-10-05,45
4,2022-10-06,50
4,2022-10-07,50
4,2022-10-08,40
4,2022-10-09,33
4,2022-10-10,58
4,2022-10-11,51
4,2022-10-12,47
4,2022-10-13,47
4,2022-10-14,54
4,2022-10-15,40
4,2022-10-16,32
4,2022-10-17,61
4,2022-10-18,51
4,2022-10-19,50
4,2022-10-20,53
4,2022-10-21,55
4,2022-10-22,41
4,2022-10-23,37
4,2022-10-24,55
4,2022-10-25,53
4,2022-10-26,53
4,2022-10-27,53
4,2022-10-28,53
4,2022-10-29,42
4,2022-10-30,34
4,2022-10-31,60
4,2022-11-01,53
4,2022-11-02,47
4,2022-11-03,50
4,2022-11-04,50
4,2022-11-05,39
4,2022-11-06,40
4,2022-11-07,55
4,2022-11-08,49
4,2022-11-09,47
4,2022-11-10,53
4,2022-11-11,51
4,2022-11-12,40
4,2022-11-13,37
4,2022-11-14,58
4,2022-11-15,52
4,2022-11-16,44
4,2022-11-17,50
4,2022-11-18,54
4,2022-11-19,39
4,2022-11-20,35
4,2022-11-21,56
4,2022-11-22,52
4,2022-11-23,44
4,2022-11-24,49
4,2022-11-25,54
4,2022-11-26,42
4,2022-11-27,36
4,2022-11-28,62
4,2022-11-29,57
4,2022-11-30,50
4,2022-12-01,47
4,2022-12-02,57
4,2022-12-03,40
4,2022-12-04,35
4,2022-12-05,56
4,2022-12-06,54
4,2022-12-07,47
4,2022-12-08,50
4,2022-12-09,59
4,2022-12-10,42
4,2022-12-11,40
4,2022-12-12,62
4,2022-12-13,56
4,2022-12-14,48
4,2022-12-15,53
4,2022-12-16,51
4,2022-12-17,44
4,2022-12-18,38
4,2022-12-19,65
4,2022-12-20,56
4,2022-12-21,46
4,2022-12-22,54
4,2022-12-23,60
4,2022-12-24,44
4,2022-12-25,40
4,2022-12-26,59
4,2022-12-27,54
4,2022-12-28,50
4,2022-12-29,54
4,2022-12-30,59
4,2022-12-31,43
4,2023-01-01,38
4,2023-01-02,64
4,2023-01-03,59
4,2023-01-04,57
4,2023-01-05,54
4,2023-01-06,64
4,2023-01-07,54
4,2023-01-08,49
4,2023-01-09,82
4,2023-01-10,66
4,2023-01-11,71
4,2023-01-12,68
4,2023-01-13,77
4,2023-01-14,61
4,2023-01-15,53
4,2023-01-16,87
4,2023-01-17,79
4,2023-01-18,70
4,2023-01-19,74
4,2023-01-20,82
4,2023-01-21,63
4,2023-01-22,54
4,2023-01-23,88
4,2023-01-24,83
4,2023-01-25,74
4,2023-01-26,72
4,2023-01-27,78
4,2023-01-28,62
4,2023-01-29,54
4,2023-01-30,92
4,2023-01-31,82
4,2023-02-01,77
4,2023-02-02,69
4,2023-02-03,79
4,2023-02-04,64
4,2023-02-05,57
4,2023-02-06,101
4,2023-02-07,80
4,2023-02-08,85
4,2023-02-09,77
4,2023-02-10,93
4,2023-02-11,70
4,2023-02-12,63
4,2023-02-13,101
4,2023-02-14,93
4,2023-02-15,87
4,2023-02-16,83
4,2023-02-17,94
4,2023-02-18,78
4,2023-02-19,60
4,2023-02-20,97
4,2023-02-21,82
4,2023-02-22,89
4,2023-02-23,88
4,2023-02-24,97
4,2023-02-25,77
4,2023-02-26,69
4,2023-02-27,112
4,2023-02-28,96
4,2023-03-01,84
4,2023-03-02,87
4,2023-03-03,91
4,2023-03-04,77
4,2023-03-05,70
4,2023-03-06,108
4,2023-03-07,100
4,2023-03-08,92
4,2023-03-09,102
4,2023-03-10,102
4,2023-03-11,78
4,2023-03-12,73
4,2023-03-13,110
4,2023-03-14,107
4,2023-03-15,89
4,2023-03-16,87
4,2023-03-17,107
4,2023-03-18,88
4,2023-03-19,71
4,2023-03-20,109
4,2023-03-21,101
4,2023-03-22,92
4,2023-03-23,82
4,2023-03-24,94
4,2023-03-25,78
4,2023-03-26,61
4,2023-03-27,95
4,2023-03-28,95
4,2023-03-29,80
4,2023-03-30,75
4,2023-03-31,82
4,2023-04-01,63
4,2023-04-02,60
4,2023-04-03,88
4,2023-04-04,86
4,2023-04-05,77
4,2023-04-06,74
4,2023-04-07,94
4,2023-04-08,61
4,2023-04-09,56
4,2023-04-10,86
4,2023-04-11,77
4,2023-04-12,77
4,2023-04-13,80
4,2023-04-14,88
4,2023-04-15,70
4,2023-04-16,58
4,2023-04-17,98
4,2023-04-18,89
4,2023-04-19,80
4,2023-04-20,79
4,2023-04-21,85
4,2023-04-22,66
4,2023-04-23,52
4,2023-04-24,96
4,2023-04-25,80
4,2023-04-26,82
4,2023-04-27,81
4,2023-04-28,88
4,2023-04-29,67
4,2023-04-30,60
4,2023-05-01,89
4,2023-05-02,87
4,2023-05-03,80
4,2023-05-04,73
4,2023-05-05,79
4,2023-05-06,64
4,2023-05-07,58
4,2023-05-08,93
4,2023-05-09,82
4,2023-05-10,70
4,2023-05-11,73
4,2023-05-12,80
4,2023-05-13,64
4,2023-05-14,54
4,2023-05-15,87
4,2023-05-16,82
4,2023-05-17,75
4,2023-05-18,82
4,2023-05-19,69
4,2023-05-20,67
4,2023-05-21,51
4,2023-05-22,81
4,2023-05-23,78
4,2023-05-24,70
4,2023-05-25,70
4,2023-05-26,80
4,2023-05-27,56
4,2023-05-28,53
4,2023-05-29,85
4,2023-05-30,79
4,2023-05-31,60
4,2023-06-01,73
4,2023-06-02,69
4,2023-06-03,56
4,2023-06-04,48
4,2023-06-05,79
4,2023-06-06,66
4,2023-06-07,59
4,2023-06-08,59
4,2023-06-09,66
4,2023-06-10,48
4,2023-06-11,46
4,2023-06-12,73
4,2023-06-13,64
4,2023-06-14,61
4,2023-06-15,58
4,2023-06-16,64
4,2023-06-17,51
4,2023-06-18,47
4,2023-06-19,64
4,2023-06-20,65
4,2023-06-21,55
4,2023-06-22,56
4,2023-06-23,59
