medicine_id,date,quantity_used
3,2021-09-05,44
3,2021-09-06,69
3,2021-09-07,63
3,2021-09-08,54
3,2021-09-09,59
3,2021-09-10,68
3,2021-09-11,46
3,2021-09-12,44
3,2021-09-13,79
3,2021-09-14,68
3,2021-09-15,69
3,2021-09-16,64
3,2021-09-17,67
3,2021-09-18,48
3,2021-09-19,45
3,2021-09-20,70
3,2021-09-21,64
3,2021-09-22,58
3,2021-09-23,61
3,2021-09-24,64
3,2021-09-25,50
3,2021-09-26,45
3,2021-09-27,74
3,2021-09-28,61
3,2021-09-29,61
3,2021-09-30,56
3,2021-10-01,69
3,2021-10-02,53
3,2021-10-03,42
3,2021-10-04,74
3,2021-10-05,60
3,2021-10-06,56
3,2021-10-07,58
3,2021-10-08,67
3,2021-10-09,50
3,2021-10-10,51
3,2021-10-11,71
3,2021-10-12,71
3,2021-10-13,75
3,2021-10-14,62
3,2021-10-15,64
3,2021-10-16,54
3,2021-10-17,44
3,2021-10-18,78
3,2021-10-19,78
3,2021-10-20,57
3,2021-10-21,59
3,2021-10-22,66
3,2021-10-23,45
3,2021-10-24,48
3,2021-10-25,74
3,2021-10-26,69
3,2021-10-27,68
3,2021-10-28,63
3,2021-10-29,68
3,2021-10-30,50
3,2021-10-31,52
3,2021-11-01,98
3,2021-11-02,90
3,2021-11-03,89
3,2021-11-04,104
3,2021-11-05,109
3,2021-11-06,79
3,2021-11-07,62
3,2021-11-08,84
3,2021-11-09,68
3,2021-11-10,61
3,2021-11-11,60
3,2021-11-12,69
3,2021-11-13,49
3,2021-11-14,46
3,2021-11-15,73
3,2021-11-16,66
3,2021-11-17,61
3,2021-11-18,59
3,2021-11-19,60
3,2021-11-20,54
3,2021-11-21,50
3,2021-11-22,73
3,2021-11-23,61
3,2021-11-24,60
3,2021-11-25,59
3,2021-11-26,66
3,2021-11-27,47
3,2021-11-28,45
3,2021-11-29,62
3,2021-11-30,66
3,2021-12-01,56
3,2021-12-02,60
3,2021-12-03,67
3,2021-12-04,50
3,2021-12-05,42
3,2021-12-06,73
3,2021-12-07,66
3,2021-12-08,67
3,2021-12-09,61
3,2021-12-10,61
3,2021-12-11,51
3,2021-12-12,47
3,2021-12-13,70
3,2021-12-14,67
3,2021-12-15,64
3,2021-12-16,59
3,2021-12-17,66
3,2021-12-18,53
3,2021-12-19,45
3,2021-12-20,71
3,2021-12-21,68
3,2021-12-22,55
3,2021-12-23,61
3,2021-12-24,68
3,2021-12-25,51
3,2021-12-26,47
3,2021-12-27,80
3,2021-12-28,71
3,2021-12-29,65
3,2021-12-30,60
3,2021-12-31,65
3,2022-01-01,55
3,2022-01-02,45
3,2022-01-03,78
3,2022-01-04,69
3,2022-01-05,66
3,2022-01-06,65
3,2022-01-07,68
3,2022-01-08,56
3,2022-01-09,50
3,2022-01-10,72
3,2022-01-11,69
3,2022-01-12,63
3,2022-01-13,59
3,2022-01-14,79
3,2022-01-15,57
3,2022-01-16,47
3,2022-01-17,77
3,2022-01-18,71
3,2022-01-19,61
3,2022-01-20,61
3,2022-01-21,73
3,2022-01-22,60
3,2022-01-23,50
3,2022-01-24,69
3,2022-01-25,70
3,2022-01-26,68
3,2022-01-27,71
3,2022-01-28,73
3,2022-01-29,56
3,2022-01-30,48
3,2022-01-31,77
3,2022-02-01,72
3,2022-02-02,64
3,2022-02-03,60
3,2022-02-04,68
3,2022-02-05,58
3,2022-02-06,45
3,2022-02-07,78
3,2022-02-08,70
3,2022-02-09,62
3,2022-02-10,68
3,2022-02-11,72
3,2022-02-12,58
3,2022-02-13,57
3,2022-02-14,78
3,2022-02-15,69
3,2022-02-16,69
3,2022-02-17,64
3,2022-02-18,71
3,2022-02-19,56
3,2022-02-20,50
3,2022-02-21,86
3,2022-02-22,74
3,2022-02-23,62
3,2022-02-24,70
3,2022-02-25,73
3,2022-02-26,55
3,2022-02-27,55
3,2022-02-28,76
3,2022-03-01,76
3,2022-03-02,69
3,2022-03-03,68
3,2022-03-04,74
3,2022-03-05,57
3,2022-03-06,53
3,2022-03-07,88
3,2022-03-08,76
3,2022-03-09,73
3,2022-03-10,70
3,2022-03-11,73
3,2022-03-12,60
3,2022-03-13,54
3,2022-03-14,80
3,2022-03-15,70
3,2022-03-16,70
3,2022-03-17,69
3,2022-03-18,84
3,2022-03-19,64
3,2022-03-20,52
3,2022-03-21,89
3,2022-03-22,81
3,2022-03-23,76
3,2022-03-24,72
3,2022-03-25,79
3,2022-03-26,62
3,2022-03-27,56
3,2022-03-28,95
3,2022-03-29,85
3,2022-03-30,75
3,2022-03-31,73
3,2022-04-01,83
3,2022-04-02,56
3,2022-04-03,53
3,2022-04-04,88
3,2022-04-05,87
3,2022-04-06,75
3,2022-04-07,72
3,2022-04-08,85
3,2022-04-09,65
3,2022-04-10,58
3,2022-04-11,92
3,2022-04-12,81
3,2022-04-13,75
3,2022-04-14,73
3,2022-04-15,86
3,2022-04-16,65
3,2022-04-17,61
3,2022-04-18,95
3,2022-04-19,84
3,2022-04-20,76
3,2022-04-21,81
3,2022-04-22,81
3,2022-04-23,63
3,2022-04-24,56
3,2022-04-25,90
3,2022-04-26,82
3,2022-04-27,76
3,2022-04-28,70
3,2022-04-29,81
3,2022-04-30,62
3,2022-05-01,56
3,2022-05-02,84
3,2022-05-03,72
3,2022-05-04,72
3,2022-05-05,77
3,2022-05-06,78
3,2022-05-07,63
3,2022-05-08,61
3,2022-05-09,86
3,2022-05-10,81
3,2022-05-11,74
3,2022-05-12,79
3,2022-05-13,75
3,2022-05-14,66
3,2022-05-15,55
3,2022-05-16,80
3,2022-05-17,74
3,2022-05-18,65
3,2022-05-19,77
3,2022-05-20,77
3,2022-05-21,59
3,2022-05-22,50
3,2022-05-23,83
3,2022-05-24,71
3,2022-05-25,68
3,2022-05-26,69
3,2022-05-27,74
3,2022-05-28,57
3,2022-05-29,52
3,2022-05-30,77
3,2022-05-31,70
3,2022-06-01,68
3,2022-06-02,65
3,2022-06-03,69
3,2022-06-04,53
3,2022-06-05,50
3,2022-06-06,73
3,2022-06-07,74
3,2022-06-08,62
3,2022-06-09,66
3,2022-06-10,78
3,2022-06-11,57
3,2022-06-12,47
3,2022-06-13,72
3,2022-06-14,71
3,2022-06-15,66
3,2022-06-16,62
3,2022-06-17,63
3,2022-06-18,55
3,2022-06-19,43
3,2022-06-20,75
3,2022-06-21,63
3,2022-06-22,62
3,2022-06-23,58
3,2022-06-24,70
3,2022-06-25,48
3,2022-06-26,44
3,2022-06-27,72
3,2022-06-28,64
3,2022-06-29,54
3,2022-06-30,55
3,2022-07-01,71
3,2022-07-02,48
3,2022-07-03,45
3,2022-07-04,67
3,2022-07-05,68
3,2022-07-06,58
3,2022-07-07,56
3,2022-07-08,59
3,2022-07-09,46
3,2022-07-10,45
3,2022-07-11,62
3,2022-07-12,59
3,2022-07-13,54
3,2022-07-14,51
3,2022-07-15,60
3,2022-07-16,51
3,2022-07-17,46
3,2022-07-18,71
3,2022-07-19,60
3,2022-07-20,58
3,2022-07-21,57
3,2022-07-22,58
3,2022-07-23,49
3,2022-07-24,39
3,2022-07-25,66
3,2022-07-26,56
3,2022-07-27,53
3,2022-07-28,54
3,2022-07-29,65
3,2022-07-30,42
3,2022-07-31,40
3,2022-08-01,63
3,2022-08-02,64
3,2022-08-03,60
3,2022-08-04,53
3,2022-08-05,60
3,2022-08-06,49
3,2022-08-07,44
3,2022-08-08,64
3,2022-08-09,67
3,2022-08-10,52
3,2022-08-11,54
3,2022-08-12,63
3,2022-08-13,48
3,2022-08-14,43
3,2022-08-15,64
3,2022-08-16,63
3,2022-08-17,58
3,2022-08-18,54
3,2022-08-19,59
3,2022-08-20,51
3,2022-08-21,40
3,2022-08-22,72
3,2022-08-23,66
3,2022-08-24,57
3,2022-08-25,54
3,2022-08-26,65
3,2022-08-27,48
3,2022-08-28,45
3,2022-08-29,68
3,2022-08-30,68
3,2022-08-31,55
3,2022-09-01,52
3,2022-09-02,63
3,2022-09-03,53
3,2022-09-04,49
3,2022-09-05,72
3,2022-09-06,61
3,2022-09-07,59
3,2022-09-08,53
3,2022-09-09,70
3,2022-09-10,47
3,2022-09-11,42
3,2022-09-12,73
3,2022-09-13,63
3,2022-09-14,67
3,2022-09-15,59
3,2022-09-16,64
3,2022-09-17,52
3,2022-09-18,43
3,2022-09-19,67
3,2022-09-20,72
3,2022-09-21,57
3,2022-09-22,57
3,2022-09-23,64
3,2022-09-24,51
3,2022-09-25,51
3,2022-09-26,76
3,2022-09-27,67
3,2022-09-28,63
3,2022-09-29,62
3,2022-09-30,64
3,2022-10-01,55
3,2022-10-02,46
3,2022-10-03,73
3,2022-10-04,69
3,2022-10-05,63
3,2022-10-06,67
3,2022-10-07,67
3,2022-10-08,58
3,2022-10-09,45
3,2022-10-10,70
3,2022-10-11,74
3,2022-10-12,59
3,2022-10-13,61
3,2022-10-14,76
3,2022-10-15,56
3,2022-10-16,48
3,2022-10-17,81
3,2022-10-18,63
3,2022-10-19,66
3,2022-10-20,65
3,2022-10-21,66
3,2022-10-22,53
3,2022-10-23,47
3,2022-10-24,71
3,2022-10-25,61
3,2022-10-26,60
3,2022-10-27,63
3,2022-10-28,70
3,2022-10-29,55
3,2022-10-30,49
3,2022-10-31,75
3,2022-11-01,60
3,2022-11-02,62
3,2022-11-03,64
3,2022-11-04,70
3,2022-11-05,55
3,2022-11-06,48
3,2022-11-07,76
3,2022-11-08,72
3,2022-11-09,58
3,2022-11-10,58
3,2022-11-11,74
3,2022-11-12,57
3,2022-11-13,51
3,2022-11-14,80
3,2022-11-15,62
3,2022-11-16,62
3,2022-11-17,60
3,2022-11-18,65
3,2022-11-19,49
3,2022-11-20,47
3,2022-11-21,76
3,2022-11-22,66
3,2022-11-23,60
3,2022-11-24,57
3,2022-11-25,67
3,2022-11-26,51
3,2022-11-27,43
3,2022-11-28,76
3,2022-11-29,68
3,2022-11-30,61
3,2022-12-01,58
3,2022-12-02,65
3,2022-12-03,51
3,2022-12-04,46
3,2022-12-05,73
3,2022-12-06,68
3,2022-12-07,58
3,2022-12-08,61
3,2022-12-09,64
3,2022-12-10,50
3,2022-12-11,45
3,2022-12-12,75
3,2022-12-13,72
3,2022-12-14,60
3,2022-12-15,66
3,2022-12-16,69
3,2022-12-17,52
3,2022-12-18,48
3,2022-12-19,72
3,2022-12-20,64
3,2022-12-21,64
3,2022-12-22,58
3,2022-12-23,60
3,2022-12-24,56
3,2022-12-25,46
3,2022-12-26,71
3,2022-12-27,73
3,2022-12-28,61
3,2022-12-29,59
3,2022-12-30,70
3,2022-12-31,57
3,2023-01-01,47
3,2023-01-02,76
3,2023-01-03,75
3,2023-01-04,67
3,2023-01-05,71
3,2023-01-06,82
3,2023-01-07,69
3,2023-01-08,65
3,2023-01-09,93
3,2023-01-10,85
3,2023-01-11,79
3,2023-01-12,85
3,2023-01-13,89
3,2023-01-14,83
3,2023-01-15,70
3,2023-01-16,110
3,2023-01-17,112
3,2023-01-18,99
3,2023-01-19,99
3,2023-01-20,100
3,2023-01-21,83
3,2023-01-22,65
3,2023-01-23,118
3,2023-01-24,104
3,2023-01-25,95
3,2023-01-26,86
3,2023-01-27,100
3,2023-01-28,80
3,2023-01-29,72
3,2023-01-30,118
3,2023-01-31,104
3,2023-02-01,95
3,2023-02-02,89
3,2023-02-03,99
3,2023-02-04,70
3,2023-02-05,78
3,2023-02-06,107
3,2023-02-07,106
3,2023-02-08,96
3,2023-02-09,98
3,2023-02-10,102
3,2023-02-11,80
3,2023-02-12,62
3,2023-02-13,109
3,2023-02-14,109
3,2023-02-15,89
3,2023-02-16,96
3,2023-02-17,104
3,2023-02-18,92
3,2023-02-19,67
3,2023-02-20,125
3,2023-02-21,112
3,2023-02-22,102
3,2023-02-23,101
3,2023-02-24,101
3,2023-02-25,83
3,2023-02-26,77
3,2023-02-27,119
3,2023-02-28,106
3,2023-03-01,99
3,2023-03-02,101
3,2023-03-03,103
3,2023-03-04,81
3,2023-03-05,77
3,2023-03-06,117
3,2023-03-07,109
3,2023-03-08,93
3,2023-03-09,92
3,2023-03-10,112
3,2023-03-11,92
3,2023-03-12,80
3,2023-03-13,123
3,2023-03-14,107
3,2023-03-15,100
3,2023-03-16,105
3,2023-03-17,124
3,2023-03-18,90
3,2023-03-19,72
3,2023-03-20,114
3,2023-03-21,105
3,2023-03-22,94
3,2023-03-23,86
3,2023-03-24,100
3,2023-03-25,76
3,2023-03-26,64
3,2023-03-27,96
3,2023-03-28,88
3,2023-03-29,76
3,2023-03-30,75
3,2023-03-31,83
3,2023-04-01,65
3,2023-04-02,58
3,2023-04-03,92
3,2023-04-04,87
3,2023-04-05,76
3,2023-04-06,81
3,2023-04-07,87
3,2023-04-08,69
3,2023-04-09,62
3,2023-04-10,95
3,2023-04-11,89
3,2023-04-12,75
3,2023-04-13,82
3,2023-04-14,86
3,2023-04-15,62
3,2023-04-16,57
3,2023-04-17,97
3,2023-04-18,85
3,2023-04-19,74
3,2023-04-20,74
3,2023-04-21,91
3,2023-04-22,66
3,2023-04-23,58
3,2023-04-24,89
3,2023-04-25,87
3,2023-04-26,75
3,2023-04-27,75
3,2023-04-28,84
3,2023-04-29,63
3,2023-04-30,56
3,2023-05-01,86
3,2023-05-02,77
3,2023-05-03,78
3,2023-05-04,76
3,2023-05-05,84
3,2023-05-06,66
3,2023-05-07,56
3,2023-05-08,90
3,2023-05-09,83
3,2023-05-10,81
3,2023-05-11,76
3,2023-05-12,75
3,2023-05-13,67
3,2023-05-14,49
3,2023-05-15,88
3,2023-05-16,79
3,2023-05-17,73
3,2023-05-18,75
3,2023-05-19,81
3,2023-05-20,64
3,2023-05-21,58
3,2023-05-22,78
3,2023-05-23,83
3,2023-05-24,70
3,2023-05-25,71
3,2023-05-26,78
3,2023-05-27,59
3,2023-05-28,53
3,2023-05-29,75
3,2023-05-30,72
3,2023-05-31,66
3,2023-06-01,69
3,2023-06-02,74
3,2023-06-03,56
3,2023-06-04,48
3,2023-06-05,80
3,2023-06-06,74
3,2023-06-07,59
3,2023-06-08,61
3,2023-06-09,72
3,2023-06-10,55
3,2023-06-11,44
3,2023-06-12,77
3,2023-06-13,65
3,2023-06-14,62
3,2023-06-15,62
3,2023-06-16,64
3,2023-06-17,54
3,2023-06-18,45
3,2023-06-19,86
3,2023-06-20,67
3,2023-06-21,62
3,2023-06-22,60
3,2023-06-23,69
