medicine_id,ds,y
3,2020-05-21,124
3,2020-05-22,111
3,2020-05-23,104
3,2020-05-24,120
3,2020-05-25,137
3,2020-05-26,151
3,2020-05-27,129
3,2020-05-28,118
3,2020-05-29,143
3,2020-05-30,129
3,2020-05-31,125
3,2020-06-01,139
3,2020-06-02,136
3,2020-06-03,133
3,2020-06-04,124
3,2020-06-05,120
3,2020-06-06,124
3,2020-06-07,104
3,2020-06-08,127
3,2020-06-09,127
3,2020-06-10,108
3,2020-06-11,135
3,2020-06-12,111
3,2020-06-13,119
3,2020-06-14,116
3,2020-06-15,113
3,2020-06-16,106
3,2020-06-17,122
3,2020-06-18,102
3,2020-06-19,128
3,2020-06-20,98
3,2020-06-21,118
3,2020-06-22,111
3,2020-06-23,124
3,2020-06-24,129
3,2020-06-25,121
3,2020-06-26,117
3,2020-06-27,125
3,2020-06-28,116
3,2020-06-29,115
3,2020-06-30,138
3,2020-07-01,120
3,2020-07-02,116
3,2020-07-03,127
3,2020-07-04,120
3,2020-07-05,105
3,2020-07-06,126
3,2020-07-07,132
3,2020-07-08,121
3,2020-07-09,126
3,2020-07-10,103
3,2020-07-11,117
3,2020-07-12,116
3,2020-07-13,129
3,2020-07-14,125
3,2020-07-15,144
3,2020-07-16,110
3,2020-07-17,115
3,2020-07-18,113
3,2020-07-19,96
3,2020-07-20,139
3,2020-07-21,126
3,2020-07-22,143
3,2020-07-23,106
3,2020-07-24,106
3,2020-07-25,115
3,2020-07-26,100
3,2020-07-27,126
3,2020-07-28,112
3,2020-07-29,129
3,2020-07-30,113
3,2020-07-31,144
3,2020-08-01,101
3,2020-08-02,91
3,2020-08-03,123
3,2020-08-04,106
3,2020-08-05,114
3,2020-08-06,100
3,2020-08-07,123
3,2020-08-08,106
3,2020-08-09,116
3,2020-08-10,128
3,2020-08-11,89
3,2020-08-12,126
3,2020-08-13,111
3,2020-08-14,123
3,2020-08-15,101
3,2020-08-16,99
3,2020-08-17,111
3,2020-08-18,131
3,2020-08-19,128
3,2020-08-20,114
3,2020-08-21,123
3,2020-08-22,104
3,2020-08-23,113
3,2020-08-24,119
3,2020-08-25,115
3,2020-08-26,113
3,2020-08-27,108
3,2020-08-28,102
3,2020-08-29,110
3,2020-08-30,102
3,2020-08-31,96
3,2020-09-01,95
3,2020-09-02,100
3,2020-09-03,116
3,2020-09-04,125
3,2020-09-05,112
3,2020-09-06,108
3,2020-09-07,115
3,2020-09-08,119
3,2020-09-09,137
3,2020-09-10,123
3,2020-09-11,120
3,2020-09-12,106
3,2020-09-13,99
3,2020-09-14,111
3,2020-09-15,110
3,2020-09-16,116
3,2020-09-17,108
3,2020-09-18,124
3,2020-09-19,97
3,2020-09-20,101
3,2020-09-21,120
3,2020-09-22,123
3,2020-09-23,126
3,2020-09-24,110
3,2020-09-25,86
3,2020-09-26,98
3,2020-09-27,101
3,2020-09-28,105
3,2020-09-29,117
3,2020-09-30,96
3,2020-10-01,44
3,2020-10-02,54
3,2020-10-03,47
3,2020-10-04,50
3,2020-10-05,52
3,2020-10-06,50
3,2020-10-07,54
3,2020-10-08,49
3,2020-10-09,56
3,2020-10-10,47
3,2020-10-11,40
3,2020-10-12,56
3,2020-10-13,59
3,2020-10-14,50
3,2020-10-15,54
3,2020-10-16,51
3,2020-10-17,48
3,2020-10-18,55
3,2020-10-19,45
3,2020-10-20,49
3,2020-10-21,72
3,2020-10-22,66
3,2020-10-23,65
3,2020-10-24,50
3,2020-10-25,68
3,2020-10-26,79
3,2020-10-27,46
3,2020-10-28,59
3,2020-10-29,58
3,2020-10-30,51
3,2020-10-31,45
3,2020-11-01,44
3,2020-11-02,47
3,2020-11-03,50
3,2020-11-04,48
3,2020-11-05,48
3,2020-11-06,55
3,2020-11-07,42
3,2020-11-08,50
3,2020-11-09,49
3,2020-11-10,49
3,2020-11-11,55
3,2020-11-12,54
3,2020-11-13,46
3,2020-11-14,51
3,2020-11-15,45
3,2020-11-16,52
3,2020-11-17,62
3,2020-11-18,50
3,2020-11-19,53
3,2020-11-20,65
3,2020-11-21,54
3,2020-11-22,39
3,2020-11-23,51
3,2020-11-24,45
3,2020-11-25,57
3,2020-11-26,57
3,2020-11-27,56
3,2020-11-28,47
3,2020-11-29,47
3,2020-11-30,50
3,2020-12-01,54
3,2020-12-02,56
3,2020-12-03,54
3,2020-12-04,51
3,2020-12-05,54
3,2020-12-06,45
3,2020-12-07,53
3,2020-12-08,61
3,2020-12-09,52
3,2020-12-10,44
3,2020-12-11,59
3,2020-12-12,47
3,2020-12-13,53
3,2020-12-14,59
3,2020-12-15,56
3,2020-12-16,54
3,2020-12-17,48
3,2020-12-18,51
3,2020-12-19,52
3,2020-12-20,41
3,2020-12-21,48
3,2020-12-22,47
3,2020-12-23,48
3,2020-12-24,39
3,2020-12-25,54
3,2020-12-26,45
3,2020-12-27,50
3,2020-12-28,54
3,2020-12-29,55
3,2020-12-30,48
3,2020-12-31,46
3,2021-01-01,55
3,2021-01-02,41
3,2021-01-03,52
3,2021-01-04,52
3,2021-01-05,49
3,2021-01-06,55
3,2021-01-07,57
3,2021-01-08,47
3,2021-01-09,42
3,2021-01-10,53
3,2021-01-11,56
3,2021-01-12,53
3,2021-01-13,52
3,2021-01-14,44
3,2021-01-15,50
3,2021-01-16,42
3,2021-01-17,47
3,2021-01-18,40
3,2021-01-19,53
3,2021-01-20,56
3,2021-01-21,54
3,2021-01-22,59
3,2021-01-23,47
3,2021-01-24,46
3,2021-01-25,52
3,2021-01-26,51
3,2021-01-27,56
3,2021-01-28,54
3,2021-01-29,47
3,2021-01-30,50
3,2021-01-31,51
3,2021-02-01,49
3,2021-02-02,53
3,2021-02-03,52
3,2021-02-04,49
3,2021-02-05,47
3,2021-02-06,49
3,2021-02-07,53
3,2021-02-08,49
3,2021-02-09,60
3,2021-02-10,54
3,2021-02-11,55
3,2021-02-12,45
3,2021-02-13,45
3,2021-02-14,45
3,2021-02-15,45
3,2021-02-16,45
3,2021-02-17,51
3,2021-02-18,37
3,2021-02-19,54
3,2021-02-20,48
3,2021-02-21,41
3,2021-02-22,51
3,2021-02-23,52
3,2021-02-24,59
3,2021-02-25,40
3,2021-02-26,50
3,2021-02-27,39
3,2021-02-28,46
3,2021-03-01,63
3,2021-03-02,49
3,2021-03-03,70
3,2021-03-04,66
3,2021-03-05,57
3,2021-03-06,54
3,2021-03-07,51
3,2021-03-08,60
3,2021-03-09,60
3,2021-03-10,53
3,2021-03-11,60
3,2021-03-12,58
3,2021-03-13,50
3,2021-03-14,65
3,2021-03-15,66
3,2021-03-16,59
3,2021-03-17,62
3,2021-03-18,52
3,2021-03-19,47
3,2021-03-20,49
3,2021-03-21,51
3,2021-03-22,62
3,2021-03-23,56
3,2021-03-24,76
3,2021-03-25,48
3,2021-03-26,58
3,2021-03-27,54
3,2021-03-28,43
3,2021-03-29,44
3,2021-03-30,54
3,2021-03-31,55
3,2021-04-01,63
3,2021-04-02,66
3,2021-04-03,49
3,2021-04-04,53
3,2021-04-05,54
3,2021-04-06,61
3,2021-04-07,64
3,2021-04-08,58
3,2021-04-09,57
3,2021-04-10,47
3,2021-04-11,52
3,2021-04-12,58
3,2021-04-13,54
3,2021-04-14,59
3,2021-04-15,63
3,2021-04-16,54
3,2021-04-17,51
3,2021-04-18,51
3,2021-04-19,63
3,2021-04-20,55
3,2021-04-21,56
3,2021-04-22,49
3,2021-04-23,58
3,2021-04-24,54
3,2021-04-25,50
3,2021-04-26,56
3,2021-04-27,63
3,2021-04-28,47
3,2021-04-29,52
3,2021-04-30,59
3,2021-05-01,89
3,2021-05-02,108
3,2021-05-03,113
3,2021-05-04,94
3,2021-05-05,117
3,2021-05-06,121
3,2021-05-07,97
3,2021-05-08,105
3,2021-05-09,101
3,2021-05-10,120
3,2021-05-11,125
3,2021-05-12,126
3,2021-05-13,109
3,2021-05-14,100
3,2021-05-15,96
3,2021-05-16,96
3,2021-05-17,117
3,2021-05-18,136
3,2021-05-19,141
3,2021-05-20,128
3,2021-05-21,127
3,2021-05-22,81
3,2021-05-23,105
3,2021-05-24,126
3,2021-05-25,91
3,2021-05-26,104
3,2021-05-27,125
3,2021-05-28,125
3,2021-05-29,96
3,2021-05-30,102
3,2021-05-31,119
3,2021-06-01,124
3,2021-06-02,108
3,2021-06-03,121
3,2021-06-04,126
3,2021-06-05,102
3,2021-06-06,96
3,2021-06-07,121
3,2021-06-08,137
3,2021-06-09,111
3,2021-06-10,107
3,2021-06-11,114
3,2021-06-12,118
3,2021-06-13,105
3,2021-06-14,101
3,2021-06-15,120
3,2021-06-16,123
3,2021-06-17,122
3,2021-06-18,118
3,2021-06-19,94
3,2021-06-20,103
3,2021-06-21,116
3,2021-06-22,114
3,2021-06-23,123
3,2021-06-24,91
3,2021-06-25,121
3,2021-06-26,112
3,2021-06-27,100
3,2021-06-28,114
3,2021-06-29,108
3,2021-06-30,108
3,2021-07-01,115
3,2021-07-02,106
3,2021-07-03,108
3,2021-07-04,89
3,2021-07-05,126
3,2021-07-06,101
3,2021-07-07,113
3,2021-07-08,122
3,2021-07-09,116
3,2021-07-10,112
3,2021-07-11,99
3,2021-07-12,118
3,2021-07-13,122
3,2021-07-14,117
3,2021-07-15,118
3,2021-07-16,86
3,2021-07-17,114
3,2021-07-18,108
3,2021-07-19,112
3,2021-07-20,110
3,2021-07-21,115
3,2021-07-22,118
3,2021-07-23,135
3,2021-07-24,104
3,2021-07-25,103
3,2021-07-26,127
3,2021-07-27,109
3,2021-07-28,127
3,2021-07-29,102
3,2021-07-30,120
3,2021-07-31,109
3,2021-08-01,51
3,2021-08-02,59
3,2021-08-03,53
3,2021-08-04,58
3,2021-08-05,56
3,2021-08-06,56
3,2021-08-07,47
3,2021-08-08,56
3,2021-08-09,55
3,2021-08-10,60
3,2021-08-11,61
3,2021-08-12,57
3,2021-08-13,58
3,2021-08-14,58
3,2021-08-15,49
3,2021-08-16,63
3,2021-08-17,56
3,2021-08-18,58
3,2021-08-19,61
3,2021-08-20,59
3,2021-08-21,54
3,2021-08-22,63
3,2021-08-23,55
3,2021-08-24,59
3,2021-08-25,52
3,2021-08-26,57
3,2021-08-27,55
3,2021-08-28,58
3,2021-08-29,62
3,2021-08-30,49
3,2021-08-31,60
3,2021-09-01,53
3,2021-09-02,51
3,2021-09-03,64
3,2021-09-04,42
3,2021-09-05,52
3,2021-09-06,58
3,2021-09-07,55
3,2021-09-08,64
3,2021-09-09,49
3,2021-09-10,58
3,2021-09-11,47
3,2021-09-12,45
3,2021-09-13,52
3,2021-09-14,57
3,2021-09-15,60
3,2021-09-16,60
3,2021-09-17,55
3,2021-09-18,52
3,2021-09-19,52
3,2021-09-20,68
3,2021-09-21,52
3,2021-09-22,63
3,2021-09-23,50
3,2021-09-24,63
3,2021-09-25,57
3,2021-09-26,56
3,2021-09-27,58
3,2021-09-28,59
3,2021-09-29,63
3,2021-09-30,66
3,2021-10-01,47
3,2021-10-02,47
3,2021-10-03,47
3,2021-10-04,54
3,2021-10-05,58
3,2021-10-06,64
3,2021-10-07,53
3,2021-10-08,64
3,2021-10-09,66
3,2021-10-10,61
3,2021-10-11,82
3,2021-10-12,75
3,2021-10-13,83
3,2021-10-14,70
3,2021-10-15,57
3,2021-10-16,45
3,2021-10-17,47
3,2021-10-18,51
3,2021-10-19,63
3,2021-10-20,60
3,2021-10-21,50
3,2021-10-22,53
3,2021-10-23,45
3,2021-10-24,50
3,2021-10-25,54
3,2021-10-26,51
3,2021-10-27,57
3,2021-10-28,53
3,2021-10-29,59
3,2021-10-30,48
3,2021-10-31,44
3,2021-11-01,56
3,2021-11-02,55
3,2021-11-03,62
3,2021-11-04,54
3,2021-11-05,62
3,2021-11-06,51
3,2021-11-07,44
3,2021-11-08,54
3,2021-11-09,55
3,2021-11-10,50
3,2021-11-11,45
3,2021-11-12,51
3,2021-11-13,55
3,2021-11-14,48
3,2021-11-15,57
3,2021-11-16,61
3,2021-11-17,52
3,2021-11-18,66
3,2021-11-19,51
3,2021-11-20,44
3,2021-11-21,52
3,2021-11-22,45
3,2021-11-23,54
3,2021-11-24,53
3,2021-11-25,67
3,2021-11-26,37
3,2021-11-27,46
3,2021-11-28,40
3,2021-11-29,49
3,2021-11-30,49
3,2021-12-01,54
3,2021-12-02,50
3,2021-12-03,51
3,2021-12-04,52
3,2021-12-05,46
3,2021-12-06,62
3,2021-12-07,50
3,2021-12-08,46
3,2021-12-09,50
3,2021-12-10,66
3,2021-12-11,42
3,2021-12-12,49
3,2021-12-13,57
3,2021-12-14,45
3,2021-12-15,58
3,2021-12-16,49
3,2021-12-17,45
3,2021-12-18,52
3,2021-12-19,50
3,2021-12-20,57
3,2021-12-21,51
3,2021-12-22,53
3,2021-12-23,48
3,2021-12-24,47
3,2021-12-25,46
3,2021-12-26,46
3,2021-12-27,55
3,2021-12-28,47
3,2021-12-29,54
3,2021-12-30,66
3,2021-12-31,57
3,2022-01-01,49
3,2022-01-02,49
3,2022-01-03,55
3,2022-01-04,52
3,2022-01-05,54
3,2022-01-06,51
3,2022-01-07,53
3,2022-01-08,48
3,2022-01-09,47
3,2022-01-10,45
3,2022-01-11,52
3,2022-01-12,55
3,2022-01-13,59
3,2022-01-14,57
3,2022-01-15,58
3,2022-01-16,45
3,2022-01-17,44
3,2022-01-18,51
3,2022-01-19,51
3,2022-01-20,46
3,2022-01-21,62
3,2022-01-22,42
3,2022-01-23,49
3,2022-01-24,60
3,2022-01-25,54
3,2022-01-26,54
3,2022-01-27,53
3,2022-01-28,51
3,2022-01-29,49
3,2022-01-30,46
3,2022-01-31,48
3,2022-02-01,54
3,2022-02-02,49
3,2022-02-03,55
3,2022-02-04,68
3,2022-02-05,43
3,2022-02-06,49
3,2022-02-07,53
3,2022-02-08,46
3,2022-02-09,64
3,2022-02-10,47
3,2022-02-11,57
3,2022-02-12,53
3,2022-02-13,55
3,2022-02-14,59
3,2022-02-15,51
3,2022-02-16,57
3,2022-02-17,51
3,2022-02-18,44
3,2022-02-19,53
3,2022-02-20,49
3,2022-02-21,55
3,2022-02-22,49
3,2022-02-23,58
3,2022-02-24,46
3,2022-02-25,57
3,2022-02-26,49
3,2022-02-27,49
3,2022-02-28,47
3,2022-03-01,65
3,2022-03-02,64
3,2022-03-03,61
3,2022-03-04,59
3,2022-03-05,60
3,2022-03-06,51
3,2022-03-07,77
3,2022-03-08,53
3,2022-03-09,57
3,2022-03-10,55
3,2022-03-11,65
3,2022-03-12,52
3,2022-03-13,51
3,2022-03-14,49
3,2022-03-15,64
3,2022-03-16,52
3,2022-03-17,61
3,2022-03-18,63
3,2022-03-19,56
3,2022-03-20,58
3,2022-03-21,69
3,2022-03-22,60
3,2022-03-23,65
3,2022-03-24,72
3,2022-03-25,54
3,2022-03-26,59
3,2022-03-27,56
3,2022-03-28,65
3,2022-03-29,64
3,2022-03-30,72
3,2022-03-31,59
3,2022-04-01,59
3,2022-04-02,55
3,2022-04-03,50
3,2022-04-04,51
3,2022-04-05,51
3,2022-04-06,61
3,2022-04-07,53
3,2022-04-08,63
3,2022-04-09,49
3,2022-04-10,55
3,2022-04-11,61
3,2022-04-12,64
3,2022-04-13,60
3,2022-04-14,68
3,2022-04-15,55
3,2022-04-16,60
3,2022-04-17,35
3,2022-04-18,62
3,2022-04-19,59
3,2022-04-20,50
3,2022-04-21,63
3,2022-04-22,49
3,2022-04-23,52
3,2022-04-24,57
3,2022-04-25,60
3,2022-04-26,55
3,2022-04-27,51
3,2022-04-28,64
3,2022-04-29,63
3,2022-04-30,58
3,2022-05-01,72
3,2022-05-02,70
3,2022-05-03,73
3,2022-05-04,66
3,2022-05-05,63
3,2022-05-06,72
3,2022-05-07,66
3,2022-05-08,59
3,2022-05-09,62
3,2022-05-10,65
3,2022-05-11,63
3,2022-05-12,62
3,2022-05-13,73
3,2022-05-14,67
3,2022-05-15,68
3,2022-05-16,70
3,2022-05-17,78
3,2022-05-18,69
3,2022-05-19,73
3,2022-05-20,70
3,2022-05-21,57
3,2022-05-22,61
3,2022-05-23,57
3,2022-05-24,64
3,2022-05-25,65
3,2022-05-26,60
3,2022-05-27,68
3,2022-05-28,65
3,2022-05-29,63
3,2022-05-30,64
3,2022-05-31,77
3,2022-06-01,64
3,2022-06-02,65
3,2022-06-03,62
3,2022-06-04,51
3,2022-06-05,60
3,2022-06-06,57
3,2022-06-07,60
3,2022-06-08,61
3,2022-06-09,53
3,2022-06-10,64
3,2022-06-11,64
3,2022-06-12,55
3,2022-06-13,78
3,2022-06-14,57
3,2022-06-15,67
3,2022-06-16,73
3,2022-06-17,66
3,2022-06-18,59
3,2022-06-19,61
3,2022-06-20,63
3,2022-06-21,65
3,2022-06-22,65
3,2022-06-23,60
3,2022-06-24,60
3,2022-06-25,63
3,2022-06-26,58
3,2022-06-27,58
3,2022-06-28,73
3,2022-06-29,59
3,2022-06-30,61
3,2022-07-01,64
3,2022-07-02,65
3,2022-07-03,67
3,2022-07-04,77
3,2022-07-05,65
3,2022-07-06,65
3,2022-07-07,76
3,2022-07-08,74
3,2022-07-09,65
3,2022-07-10,53
3,2022-07-11,81
3,2022-07-12,61
3,2022-07-13,78
3,2022-07-14,65
3,2022-07-15,62
3,2022-07-16,54
3,2022-07-17,63
3,2022-07-18,59
3,2022-07-19,65
3,2022-07-20,69
3,2022-07-21,63
3,2022-07-22,51
3,2022-07-23,47
3,2022-07-24,55
3,2022-07-25,71
3,2022-07-26,71
3,2022-07-27,77
3,2022-07-28,68
3,2022-07-29,79
3,2022-07-30,63
3,2022-07-31,57
3,2022-08-01,61
3,2022-08-02,66
3,2022-08-03,57
3,2022-08-04,66
3,2022-08-05,63
3,2022-08-06,62
3,2022-08-07,59
3,2022-08-08,65
3,2022-08-09,60
3,2022-08-10,64
3,2022-08-11,57
3,2022-08-12,60
3,2022-08-13,48
3,2022-08-14,50
3,2022-08-15,68
3,2022-08-16,64
3,2022-08-17,77
3,2022-08-18,57
3,2022-08-19,58
3,2022-08-20,53
3,2022-08-21,46
3,2022-08-22,67
3,2022-08-23,66
3,2022-08-24,61
3,2022-08-25,61
3,2022-08-26,68
3,2022-08-27,50
3,2022-08-28,50
3,2022-08-29,65
3,2022-08-30,62
3,2022-08-31,59
3,2022-09-01,57
3,2022-09-02,46
3,2022-09-03,58
3,2022-09-04,45
3,2022-09-05,50
3,2022-09-06,62
3,2022-09-07,71
3,2022-09-08,66
3,2022-09-09,71
3,2022-09-10,55
3,2022-09-11,57
3,2022-09-12,70
3,2022-09-13,60
3,2022-09-14,52
3,2022-09-15,57
3,2022-09-16,61
3,2022-09-17,50
3,2022-09-18,51
3,2022-09-19,73
3,2022-09-20,61
3,2022-09-21,52
3,2022-09-22,67
3,2022-09-23,66
3,2022-09-24,57
3,2022-09-25,52
3,2022-09-26,52
3,2022-09-27,63
3,2022-09-28,92
3,2022-09-29,87
3,2022-09-30,90
3,2022-10-01,63
3,2022-10-02,64
3,2022-10-03,74
3,2022-10-04,66
3,2022-10-05,57
3,2022-10-06,54
3,2022-10-07,58
3,2022-10-08,52
3,2022-10-09,48
3,2022-10-10,55
3,2022-10-11,62
3,2022-10-12,59
3,2022-10-13,54
3,2022-10-14,59
3,2022-10-15,54
3,2022-10-16,50
3,2022-10-17,61
3,2022-10-18,60
3,2022-10-19,58
3,2022-10-20,57
3,2022-10-21,50
3,2022-10-22,42
3,2022-10-23,50
3,2022-10-24,47
3,2022-10-25,57
3,2022-10-26,62
3,2022-10-27,60
3,2022-10-28,63
3,2022-10-29,52
3,2022-10-30,48
3,2022-10-31,58
3,2022-11-01,53
3,2022-11-02,49
3,2022-11-03,60
3,2022-11-04,56
3,2022-11-05,47
3,2022-11-06,45
3,2022-11-07,61
3,2022-11-08,58
3,2022-11-09,57
3,2022-11-10,57
3,2022-11-11,55
3,2022-11-12,44
3,2022-11-13,51
3,2022-11-14,60
3,2022-11-15,53
3,2022-11-16,55
3,2022-11-17,51
3,2022-11-18,62
3,2022-11-19,51
3,2022-11-20,50
3,2022-11-21,56
3,2022-11-22,56
3,2022-11-23,56
3,2022-11-24,49
3,2022-11-25,51
3,2022-11-26,55
3,2022-11-27,45
3,2022-11-28,55
3,2022-11-29,60
3,2022-11-30,52
3,2022-12-01,47
3,2022-12-02,69
3,2022-12-03,49
3,2022-12-04,53
3,2022-12-05,53
3,2022-12-06,49
3,2022-12-07,53
3,2022-12-08,58
3,2022-12-09,54
3,2022-12-10,52
3,2022-12-11,49
3,2022-12-12,65
3,2022-12-13,56
3,2022-12-14,53
3,2022-12-15,61
3,2022-12-16,53
3,2022-12-17,32
3,2022-12-18,41
3,2022-12-19,55
3,2022-12-20,58
3,2022-12-21,56
3,2022-12-22,67
3,2022-12-23,60
3,2022-12-24,53
3,2022-12-25,44
3,2022-12-26,52
3,2022-12-27,38
3,2022-12-28,59
3,2022-12-29,50
3,2022-12-30,53
3,2022-12-31,54
3,2023-01-01,53
3,2023-01-02,64
3,2023-01-03,53
3,2023-01-04,52
3,2023-01-05,57
3,2023-01-06,53
3,2023-01-07,53
3,2023-01-08,50
3,2023-01-09,59
3,2023-01-10,55
3,2023-01-11,48
3,2023-01-12,52
3,2023-01-13,52
3,2023-01-14,60
3,2023-01-15,54
3,2023-01-16,70
3,2023-01-17,65
3,2023-01-18,48
3,2023-01-19,57
3,2023-01-20,68
3,2023-01-21,43
3,2023-01-22,51
3,2023-01-23,65
3,2023-01-24,50
3,2023-01-25,62
3,2023-01-26,58
3,2023-01-27,63
3,2023-01-28,44
3,2023-01-29,48
3,2023-01-30,54
3,2023-01-31,54
3,2023-02-01,69
3,2023-02-02,53
3,2023-02-03,57
3,2023-02-04,59
3,2023-02-05,54
3,2023-02-06,57
3,2023-02-07,61
3,2023-02-08,53
3,2023-02-09,58
3,2023-02-10,61
3,2023-02-11,48
3,2023-02-12,51
3,2023-02-13,61
3,2023-02-14,46
3,2023-02-15,59
3,2023-02-16,67
3,2023-02-17,55
3,2023-02-18,61
3,2023-02-19,45
3,2023-02-20,51
3,2023-02-21,60
3,2023-02-22,62
3,2023-02-23,61
3,2023-02-24,63
3,2023-02-25,44
3,2023-02-26,50
3,2023-02-27,57
3,2023-02-28,58
3,2023-03-01,69
3,2023-03-02,63
3,2023-03-03,63
3,2023-03-04,61
3,2023-03-05,53
3,2023-03-06,54
3,2023-03-07,61
3,2023-03-08,53
3,2023-03-09,63
3,2023-03-10,59
3,2023-03-11,55
3,2023-03-12,60
3,2023-03-13,55
3,2023-03-14,64
3,2023-03-15,60
3,2023-03-16,54
3,2023-03-17,62
3,2023-03-18,52
3,2023-03-19,53
3,2023-03-20,60
3,2023-03-21,63
3,2023-03-22,59
3,2023-03-23,63
3,2023-03-24,54
3,2023-03-25,53
3,2023-03-26,60
3,2023-03-27,66
3,2023-03-28,56
3,2023-03-29,58
3,2023-03-30,60
3,2023-03-31,62
3,2023-04-01,45
3,2023-04-02,51
3,2023-04-03,59
3,2023-04-04,60
3,2023-04-05,58
3,2023-04-06,68
3,2023-04-07,60
3,2023-04-08,48
3,2023-04-09,50
3,2023-04-10,61
3,2023-04-11,68
3,2023-04-12,57
3,2023-04-13,56
3,2023-04-14,64
3,2023-04-15,61
3,2023-04-16,53
3,2023-04-17,60
3,2023-04-18,62
3,2023-04-19,69
3,2023-04-20,58
3,2023-04-21,68
3,2023-04-22,64
3,2023-04-23,60
3,2023-04-24,68
3,2023-04-25,60
3,2023-04-26,66
3,2023-04-27,55
3,2023-04-28,63
3,2023-04-29,52
3,2023-04-30,51
3,2023-05-01,53
3,2023-05-02,77
3,2023-05-03,65
3,2023-05-04,66
3,2023-05-05,62
3,2023-05-06,55
3,2023-05-07,62
3,2023-05-08,68
3,2023-05-09,70
3,2023-05-10,63
3,2023-05-11,73
3,2023-05-12,53
3,2023-05-13,57
3,2023-05-14,56
3,2023-05-15,61
3,2023-05-16,74
3,2023-05-17,64
3,2023-05-18,79
3,2023-05-19,65
3,2023-05-20,61
3,2023-05-21,55
3,2023-05-22,72
3,2023-05-23,64
3,2023-05-24,70
3,2023-05-25,67
3,2023-05-26,66
3,2023-05-27,52
3,2023-05-28,53
3,2023-05-29,67
3,2023-05-30,70
3,2023-05-31,67
3,2023-06-01,101
3,2023-06-02,103
3,2023-06-03,95
3,2023-06-04,87
3,2023-06-05,85
3,2023-06-06,108
3,2023-06-07,98
3,2023-06-08,112
3,2023-06-09,104
3,2023-06-10,82
3,2023-06-11,84
3,2023-06-12,113
3,2023-06-13,97
3,2023-06-14,95
3,2023-06-15,104
3,2023-06-16,95
3,2023-06-17,100
3,2023-06-18,90
3,2023-06-19,94
3,2023-06-20,112
3,2023-06-21,118
3,2023-06-22,112
3,2023-06-23,108
