medicine_id,date,quantity_used
2,2022-04-05,80
2,2022-04-06,90
2,2022-04-07,84
2,2022-04-08,93
2,2022-04-09,72
2,2022-04-10,83
2,2022-04-11,81
2,2022-04-12,92
2,2022-04-13,82
2,2022-04-14,92
2,2022-04-15,95
2,2022-04-16,84
2,2022-04-17,73
2,2022-04-18,74
2,2022-04-19,89
2,2022-04-20,87
2,2022-04-21,91
2,2022-04-22,87
2,2022-04-23,64
2,2022-04-24,75
2,2022-04-25,86
2,2022-04-26,80
2,2022-04-27,99
2,2022-04-28,82
2,2022-04-29,72
2,2022-04-30,85
2,2022-05-01,96
2,2022-05-02,102
2,2022-05-03,79
2,2022-05-04,94
2,2022-05-05,76
2,2022-05-06,76
2,2022-05-07,67
2,2022-05-08,80
2,2022-05-09,109
2,2022-05-10,82
2,2022-05-11,101
2,2022-05-12,72
2,2022-05-13,83
2,2022-05-14,67
2,2022-05-15,87
2,2022-05-16,95
2,2022-05-17,112
2,2022-05-18,84
2,2022-05-19,92
2,2022-05-20,81
2,2022-05-21,80
2,2022-05-22,97
2,2022-05-23,84
2,2022-05-24,85
2,2022-05-25,124
2,2022-05-26,92
2,2022-05-27,88
2,2022-05-28,67
2,2022-05-29,93
2,2022-05-30,82
2,2022-05-31,99
2,2022-06-01,84
2,2022-06-02,76
2,2022-06-03,97
2,2022-06-04,81
2,2022-06-05,71
2,2022-06-06,98
2,2022-06-07,91
2,2022-06-08,89
2,2022-06-09,110
2,2022-06-10,92
2,2022-06-11,43
2,2022-06-12,82
2,2022-06-13,99
2,2022-06-14,104
2,2022-06-15,84
2,2022-06-16,99
2,2022-06-17,109
2,2022-06-18,90
2,2022-06-19,81
2,2022-06-20,91
2,2022-06-21,89
2,2022-06-22,96
2,2022-06-23,103
2,2022-06-24,101
2,2022-06-25,57
2,2022-06-26,80
2,2022-06-27,82
2,2022-06-28,97
2,2022-06-29,90
2,2022-06-30,97
2,2022-07-01,87
2,2022-07-02,81
2,2022-07-03,83
2,2022-07-04,77
2,2022-07-05,111
2,2022-07-06,109
2,2022-07-07,87
2,2022-07-08,78
2,2022-07-09,92
2,2022-07-10,95
2,2022-07-11,97
2,2022-07-12,96
2,2022-07-13,94
2,2022-07-14,99
2,2022-07-15,98
2,2022-07-16,94
2,2022-07-17,85
2,2022-07-18,101
2,2022-07-19,83
2,2022-07-20,92
2,2022-07-21,104
2,2022-07-22,95
2,2022-07-23,71
2,2022-07-24,68
2,2022-07-25,97
2,2022-07-26,87
2,2022-07-27,83
2,2022-07-28,94
2,2022-07-29,98
2,2022-07-30,77
2,2022-07-31,97
2,2022-08-01,70
2,2022-08-02,81
2,2022-08-03,93
2,2022-08-04,94
2,2022-08-05,68
2,2022-08-06,73
2,2022-08-07,70
2,2022-08-08,89
2,2022-08-09,89
2,2022-08-10,75
2,2022-08-11,82
2,2022-08-12,101
2,2022-08-13,78
2,2022-08-14,73
2,2022-08-15,90
2,2022-08-16,106
2,2022-08-17,68
2,2022-08-18,85
2,2022-08-19,86
2,2022-08-20,80
2,2022-08-21,71
2,2022-08-22,94
2,2022-08-23,91
2,2022-08-24,78
2,2022-08-25,89
2,2022-08-26,86
2,2022-08-27,73
2,2022-08-28,83
2,2022-08-29,77
2,2022-08-30,77
2,2022-08-31,70
2,2022-09-01,77
2,2022-09-02,93
2,2022-09-03,85
2,2022-09-04,82
2,2022-09-05,78
2,2022-09-06,84
2,2022-09-07,88
2,2022-09-08,79
2,2022-09-09,69
2,2022-09-10,81
2,2022-09-11,73
2,2022-09-12,97
2,2022-09-13,100
2,2022-09-14,80
2,2022-09-15,78
2,2022-09-16,92
2,2022-09-17,84
2,2022-09-18,66
2,2022-09-19,78
2,2022-09-20,75
2,2022-09-21,86
2,2022-09-22,102
2,2022-09-23,90
2,2022-09-24,77
2,2022-09-25,85
2,2022-09-26,84
2,2022-09-27,80
2,2022-09-28,111
2,2022-09-29,114
2,2022-09-30,129
2,2022-10-01,100
2,2022-10-02,72
2,2022-10-03,114
2,2022-10-04,98
2,2022-10-05,79
2,2022-10-06,69
2,2022-10-07,83
2,2022-10-08,78
2,2022-10-09,58
2,2022-10-10,80
2,2022-10-11,59
2,2022-10-12,73
2,2022-10-13,68
2,2022-10-14,81
2,2022-10-15,66
2,2022-10-16,73
2,2022-10-17,68
2,2022-10-18,76
2,2022-10-19,70
2,2022-10-20,83
2,2022-10-21,90
2,2022-10-22,71
2,2022-10-23,68
2,2022-10-24,83
2,2022-10-25,71
2,2022-10-26,82
2,2022-10-27,85
2,2022-10-28,80
2,2022-10-29,77
2,2022-10-30,70
2,2022-10-31,78
2,2022-11-01,73
2,2022-11-02,69
2,2022-11-03,61
2,2022-11-04,69
2,2022-11-05,60
2,2022-11-06,62
2,2022-11-07,63
2,2022-11-08,76
2,2022-11-09,90
2,2022-11-10,78
2,2022-11-11,83
2,2022-11-12,64
2,2022-11-13,75
2,2022-11-14,82
2,2022-11-15,81
2,2022-11-16,70
2,2022-11-17,78
2,2022-11-18,64
2,2022-11-19,82
2,2022-11-20,57
2,2022-11-21,69
2,2022-11-22,70
2,2022-11-23,65
2,2022-11-24,76
2,2022-11-25,84
2,2022-11-26,62
2,2022-11-27,79
2,2022-11-28,74
2,2022-11-29,71
2,2022-11-30,84
2,2022-12-01,76
2,2022-12-02,79
2,2022-12-03,73
2,2022-12-04,65
2,2022-12-05,73
2,2022-12-06,76
2,2022-12-07,73
2,2022-12-08,79
2,2022-12-09,64
2,2022-12-10,69
2,2022-12-11,61
2,2022-12-12,81
2,2022-12-13,76
2,2022-12-14,66
2,2022-12-15,78
2,2022-12-16,78
2,2022-12-17,60
2,2022-12-18,73
2,2022-12-19,68
2,2022-12-20,72
2,2022-12-21,82
2,2022-12-22,86
2,2022-12-23,77
2,2022-12-24,75
2,2022-12-25,62
2,2022-12-26,76
2,2022-12-27,79
2,2022-12-28,75
2,2022-12-29,82
2,2022-12-30,81
2,2022-12-31,69
2,2023-01-01,70
2,2023-01-02,67
2,2023-01-03,84
2,2023-01-04,75
2,2023-01-05,76
2,2023-01-06,66
2,2023-01-07,72
2,2023-01-08,76
2,2023-01-09,72
2,2023-01-10,66
2,2023-01-11,79
2,2023-01-12,79
2,2023-01-13,81
2,2023-01-14,82
2,2023-01-15,70
2,2023-01-16,72
2,2023-01-17,85
2,2023-01-18,68
2,2023-01-19,79
2,2023-01-20,92
2,2023-01-21,77
2,2023-01-22,61
2,2023-01-23,91
2,2023-01-24,75
2,2023-01-25,88
2,2023-01-26,79
2,2023-01-27,70
2,2023-01-28,76
2,2023-01-29,61
2,2023-01-30,70
2,2023-01-31,69
2,2023-02-01,81
2,2023-02-02,86
2,2023-02-03,86
2,2023-02-04,68
2,2023-02-05,72
2,2023-02-06,77
2,2023-02-07,83
2,2023-02-08,72
2,2023-02-09,83
2,2023-02-10,86
2,2023-02-11,65
2,2023-02-12,61
2,2023-02-13,83
2,2023-02-14,86
2,2023-02-15,83
2,2023-02-16,98
2,2023-02-17,73
2,2023-02-18,73
2,2023-02-19,75
2,2023-02-20,73
2,2023-02-21,78
2,2023-02-22,73
2,2023-02-23,86
2,2023-02-24,65
2,2023-02-25,84
2,2023-02-26,67
2,2023-02-27,68
2,2023-02-28,92
2,2023-03-01,76
2,2023-03-02,81
2,2023-03-03,90
2,2023-03-04,63
2,2023-03-05,83
2,2023-03-06,89
2,2023-03-07,81
2,2023-03-08,95
2,2023-03-09,93
2,2023-03-10,93
2,2023-03-11,87
2,2023-03-12,83
2,2023-03-13,85
2,2023-03-14,81
2,2023-03-15,100
2,2023-03-16,92
2,2023-03-17,94
2,2023-03-18,86
2,2023-03-19,62
2,2023-03-20,82
2,2023-03-21,90
2,2023-03-22,85
2,2023-03-23,94
2,2023-03-24,83
2,2023-03-25,74
2,2023-03-26,59
2,2023-03-27,77
2,2023-03-28,82
2,2023-03-29,93
2,2023-03-30,91
2,2023-03-31,104
2,2023-04-01,76
2,2023-04-02,77
2,2023-04-03,99
2,2023-04-04,94
2,2023-04-05,97
2,2023-04-06,90
2,2023-04-07,80
2,2023-04-08,80
2,2023-04-09,90
2,2023-04-10,88
2,2023-04-11,84
2,2023-04-12,82
2,2023-04-13,74
2,2023-04-14,81
2,2023-04-15,78
2,2023-04-16,75
2,2023-04-17,90
2,2023-04-18,85
2,2023-04-19,100
2,2023-04-20,82
2,2023-04-21,82
2,2023-04-22,80
2,2023-04-23,71
2,2023-04-24,90
2,2023-04-25,81
2,2023-04-26,81
2,2023-04-27,84
2,2023-04-28,106
2,2023-04-29,76
2,2023-04-30,91
2,2023-05-01,88
2,2023-05-02,96
2,2023-05-03,97
2,2023-05-04,93
2,2023-05-05,86
2,2023-05-06,74
2,2023-05-07,78
2,2023-05-08,93
2,2023-05-09,97
2,2023-05-10,97
2,2023-05-11,106
2,2023-05-12,104
2,2023-05-13,102
2,2023-05-14,76
2,2023-05-15,87
2,2023-05-16,85
2,2023-05-17,77
2,2023-05-18,100
2,2023-05-19,83
2,2023-05-20,85
2,2023-05-21,80
2,2023-05-22,89
2,2023-05-23,99
2,2023-05-24,99
2,2023-05-25,106
2,2023-05-26,90
2,2023-05-27,85
2,2023-05-28,77
2,2023-05-29,82
2,2023-05-30,88
2,2023-05-31,95
2,2023-06-01,121
2,2023-06-02,118
2,2023-06-03,126
2,2023-06-04,111
2,2023-06-05,152
2,2023-06-06,141
2,2023-06-07,143
2,2023-06-08,150
2,2023-06-09,134
2,2023-06-10,116
2,2023-06-11,134
2,2023-06-12,126
2,2023-06-13,154
2,2023-06-14,130
2,2023-06-15,135
2,2023-06-16,107
2,2023-06-17,98
2,2023-06-18,136
2,2023-06-19,140
2,2023-06-20,154
2,2023-06-21,123
2,2023-06-22,162
2,2023-06-23,131
