medicine_id,ds,y
5,2020-04-03,78
5,2020-04-04,57
5,2020-04-05,50
5,2020-04-06,75
5,2020-04-07,77
5,2020-04-08,69
5,2020-04-09,66
5,2020-04-10,68
5,2020-04-11,59
5,2020-04-12,49
5,2020-04-13,74
5,2020-04-14,71
5,2020-04-15,67
5,2020-04-16,69
5,2020-04-17,68
5,2020-04-18,51
5,2020-04-19,47
5,2020-04-20,73
5,2020-04-21,67
5,2020-04-22,67
5,2020-04-23,59
5,2020-04-24,71
5,2020-04-25,58
5,2020-04-26,47
5,2020-04-27,81
5,2020-04-28,69
5,2020-04-29,69
5,2020-04-30,66
5,2020-05-01,76
5,2020-05-02,50
5,2020-05-03,53
5,2020-05-04,65
5,2020-05-05,66
5,2020-05-06,62
5,2020-05-07,66
5,2020-05-08,66
5,2020-05-09,50
5,2020-05-10,45
5,2020-05-11,83
5,2020-05-12,73
5,2020-05-13,60
5,2020-05-14,58
5,2020-05-15,71
5,2020-05-16,54
5,2020-05-17,49
5,2020-05-18,78
5,2020-05-19,68
5,2020-05-20,65
5,2020-05-21,64
5,2020-05-22,70
5,2020-05-23,52
5,2020-05-24,46
5,2020-05-25,74
5,2020-05-26,63
5,2020-05-27,57
5,2020-05-28,57
5,2020-05-29,66
5,2020-05-30,48
5,2020-05-31,39
5,2020-06-01,68
5,2020-06-02,57
5,2020-06-03,54
5,2020-06-04,53
5,2020-06-05,59
5,2020-06-06,48
5,2020-06-07,40
5,2020-06-08,67
5,2020-06-09,62
5,2020-06-10,49
5,2020-06-11,55
5,2020-06-12,60
5,2020-06-13,42
5,2020-06-14,41
5,2020-06-15,59
5,2020-06-16,60
5,2020-06-17,50
5,2020-06-18,49
5,2020-06-19,58
5,2020-06-20,43
5,2020-06-21,37
5,2020-06-22,64
5,2020-06-23,58
5,2020-06-24,48
5,2020-06-25,53
5,2020-06-26,55
5,2020-06-27,44
5,2020-06-28,35
5,2020-06-29,59
5,2020-06-30,52
5,2020-07-01,55
5,2020-07-02,47
5,2020-07-03,51
5,2020-07-04,42
5,2020-07-05,39
5,2020-07-06,67
5,2020-07-07,56
5,2020-07-08,49
5,2020-07-09,47
5,2020-07-10,50
5,2020-07-11,46
5,2020-07-12,34
5,2020-07-13,58
5,2020-07-14,52
5,2020-07-15,52
5,2020-07-16,46
5,2020-07-17,50
5,2020-07-18,42
5,2020-07-19,32
5,2020-07-20,50
5,2020-07-21,48
5,2020-07-22,41
5,2020-07-23,37
5,2020-07-24,43
5,2020-07-25,31
5,2020-07-26,26
5,2020-07-27,39
5,2020-07-28,33
5,2020-07-29,29
5,2020-07-30,26
5,2020-07-31,30
5,2020-08-01,23
5,2020-08-02,19
5,2020-08-03,31
5,2020-08-04,27
5,2020-08-05,27
5,2020-08-06,25
5,2020-08-07,30
5,2020-08-08,22
5,2020-08-09,21
5,2020-08-10,31
5,2020-08-11,26
5,2020-08-12,28
5,2020-08-13,26
5,2020-08-14,29
5,2020-08-15,23
5,2020-08-16,20
5,2020-08-17,29
5,2020-08-18,28
5,2020-08-19,27
5,2020-08-20,28
5,2020-08-21,28
5,2020-08-22,23
5,2020-08-23,23
5,2020-08-24,36
5,2020-08-25,32
5,2020-08-26,26
5,2020-08-27,28
5,2020-08-28,29
5,2020-08-29,23
5,2020-08-30,22
5,2020-08-31,32
5,2020-09-01,32
5,2020-09-02,28
5,2020-09-03,26
5,2020-09-04,29
5,2020-09-05,25
5,2020-09-06,22
5,2020-09-07,34
5,2020-09-08,31
5,2020-09-09,27
5,2020-09-10,28
5,2020-09-11,32
5,2020-09-12,24
5,2020-09-13,21
5,2020-09-14,38
5,2020-09-15,34
5,2020-09-16,31
5,2020-09-17,26
5,2020-09-18,32
5,2020-09-19,22
5,2020-09-20,21
5,2020-09-21,36
5,2020-09-22,32
5,2020-09-23,29
5,2020-09-24,28
5,2020-09-25,29
5,2020-09-26,24
5,2020-09-27,22
5,2020-09-28,36
5,2020-09-29,33
5,2020-09-30,30
5,2020-10-01,30
5,2020-10-02,37
5,2020-10-03,25
5,2020-10-04,20
5,2020-10-05,35
5,2020-10-06,37
5,2020-10-07,30
5,2020-10-08,30
5,2020-10-09,32
5,2020-10-10,26
5,2020-10-11,24
5,2020-10-12,39
5,2020-10-13,34
5,2020-10-14,33
5,2020-10-15,32
5,2020-10-16,31
5,2020-10-17,27
5,2020-10-18,25
5,2020-10-19,37
5,2020-10-20,34
5,2020-10-21,35
5,2020-10-22,37
5,2020-10-23,45
5,2020-10-24,38
5,2020-10-25,43
5,2020-10-26,64
5,2020-10-27,58
5,2020-10-28,44
5,2020-10-29,35
5,2020-10-30,34
5,2020-10-31,28
5,2020-11-01,22
5,2020-11-02,35
5,2020-11-03,33
5,2020-11-04,30
5,2020-11-05,31
5,2020-11-06,32
5,2020-11-07,26
5,2020-11-08,24
5,2020-11-09,35
5,2020-11-10,33
5,2020-11-11,30
5,2020-11-12,30
5,2020-11-13,32
5,2020-11-14,24
5,2020-11-15,21
5,2020-11-16,35
5,2020-11-17,33
5,2020-11-18,28
5,2020-11-19,29
5,2020-11-20,33
5,2020-11-21,23
5,2020-11-22,24
5,2020-11-23,35
5,2020-11-24,31
5,2020-11-25,27
5,2020-11-26,28
5,2020-11-27,30
5,2020-11-28,23
5,2020-11-29,22
5,2020-11-30,35
5,2020-12-01,32
5,2020-12-02,27
5,2020-12-03,29
5,2020-12-04,30
5,2020-12-05,26
5,2020-12-06,22
5,2020-12-07,33
5,2020-12-08,31
5,2020-12-09,29
5,2020-12-10,29
5,2020-12-11,30
5,2020-12-12,27
5,2020-12-13,20
5,2020-12-14,35
5,2020-12-15,31
5,2020-12-16,29
5,2020-12-17,30
5,2020-12-18,35
5,2020-12-19,24
5,2020-12-20,21
5,2020-12-21,33
5,2020-12-22,30
5,2020-12-23,30
5,2020-12-24,31
5,2020-12-25,32
5,2020-12-26,28
5,2020-12-27,23
5,2020-12-28,34
5,2020-12-29,34
5,2020-12-30,32
5,2020-12-31,32
5,2021-01-01,35
5,2021-01-02,29
5,2021-01-03,22
5,2021-01-04,39
5,2021-01-05,33
5,2021-01-06,32
5,2021-01-07,34
5,2021-01-08,33
5,2021-01-09,26
5,2021-01-10,25
5,2021-01-11,40
5,2021-01-12,35
5,2021-01-13,32
5,2021-01-14,32
5,2021-01-15,34
5,2021-01-16,29
5,2021-01-17,22
5,2021-01-18,39
5,2021-01-19,35
5,2021-01-20,30
5,2021-01-21,32
5,2021-01-22,38
5,2021-01-23,29
5,2021-01-24,25
5,2021-01-25,39
5,2021-01-26,34
5,2021-01-27,33
5,2021-01-28,33
5,2021-01-29,33
5,2021-01-30,25
5,2021-01-31,25
5,2021-02-01,37
5,2021-02-02,34
5,2021-02-03,33
5,2021-02-04,31
5,2021-02-05,32
5,2021-02-06,25
5,2021-02-07,25
5,2021-02-08,43
5,2021-02-09,36
5,2021-02-10,33
5,2021-02-11,33
5,2021-02-12,36
5,2021-02-13,29
5,2021-02-14,24
5,2021-02-15,41
5,2021-02-16,33
5,2021-02-17,33
5,2021-02-18,37
5,2021-02-19,37
5,2021-02-20,25
5,2021-02-21,23
5,2021-02-22,41
5,2021-02-23,37
5,2021-02-24,36
5,2021-02-25,32
5,2021-02-26,37
5,2021-02-27,28
5,2021-02-28,24
5,2021-03-01,40
5,2021-03-02,37
5,2021-03-03,35
5,2021-03-04,32
5,2021-03-05,38
5,2021-03-06,31
5,2021-03-07,25
5,2021-03-08,41
5,2021-03-09,37
5,2021-03-10,34
5,2021-03-11,36
5,2021-03-12,38
5,2021-03-13,31
5,2021-03-14,27
5,2021-03-15,42
5,2021-03-16,39
5,2021-03-17,34
5,2021-03-18,37
5,2021-03-19,37
5,2021-03-20,31
5,2021-03-21,27
5,2021-03-22,41
5,2021-03-23,39
5,2021-03-24,38
5,2021-03-25,35
5,2021-03-26,43
5,2021-03-27,29
5,2021-03-28,26
5,2021-03-29,44
5,2021-03-30,41
5,2021-03-31,35
5,2021-04-01,37
5,2021-04-02,45
5,2021-04-03,33
5,2021-04-04,34
5,2021-04-05,54
5,2021-04-06,46
5,2021-04-07,50
5,2021-04-08,48
5,2021-04-09,50
5,2021-04-10,46
5,2021-04-11,37
5,2021-04-12,64
5,2021-04-13,58
5,2021-04-14,57
5,2021-04-15,61
5,2021-04-16,68
5,2021-04-17,50
5,2021-04-18,45
5,2021-04-19,72
5,2021-04-20,63
5,2021-04-21,58
5,2021-04-22,62
5,2021-04-23,65
5,2021-04-24,56
5,2021-04-25,44
5,2021-04-26,74
5,2021-04-27,61
5,2021-04-28,56
5,2021-04-29,56
5,2021-04-30,66
5,2021-05-01,51
5,2021-05-02,47
5,2021-05-03,64
5,2021-05-04,61
5,2021-05-05,61
5,2021-05-06,55
5,2021-05-07,68
5,2021-05-08,52
5,2021-05-09,43
5,2021-05-10,70
5,2021-05-11,64
5,2021-05-12,56
5,2021-05-13,58
5,2021-05-14,60
5,2021-05-15,42
5,2021-05-16,40
5,2021-05-17,69
5,2021-05-18,59
5,2021-05-19,60
5,2021-05-20,48
5,2021-05-21,60
5,2021-05-22,51
5,2021-05-23,42
5,2021-05-24,70
5,2021-05-25,60
5,2021-05-26,53
5,2021-05-27,50
5,2021-05-28,57
5,2021-05-29,44
5,2021-05-30,37
5,2021-05-31,64
5,2021-06-01,58
5,2021-06-02,50
5,2021-06-03,50
5,2021-06-04,54
5,2021-06-05,40
5,2021-06-06,39
5,2021-06-07,57
5,2021-06-08,54
5,2021-06-09,50
5,2021-06-10,51
5,2021-06-11,51
5,2021-06-12,44
5,2021-06-13,38
5,2021-06-14,54
5,2021-06-15,50
5,2021-06-16,48
5,2021-06-17,46
5,2021-06-18,50
5,2021-06-19,35
5,2021-06-20,31
5,2021-06-21,53
5,2021-06-22,44
5,2021-06-23,38
5,2021-06-24,41
5,2021-06-25,39
5,2021-06-26,29
5,2021-06-27,25
5,2021-06-28,40
5,2021-06-29,34
5,2021-06-30,29
5,2021-07-01,25
5,2021-07-02,30
5,2021-07-03,21
5,2021-07-04,21
5,2021-07-05,31
5,2021-07-06,28
5,2021-07-07,26
5,2021-07-08,29
5,2021-07-09,31
5,2021-07-10,24
5,2021-07-11,22
5,2021-07-12,33
5,2021-07-13,29
5,2021-07-14,28
5,2021-07-15,29
5,2021-07-16,30
5,2021-07-17,22
5,2021-07-18,21
5,2021-07-19,34
5,2021-07-20,29
5,2021-07-21,28
5,2021-07-22,26
5,2021-07-23,31
5,2021-07-24,24
5,2021-07-25,20
5,2021-07-26,30
5,2021-07-27,32
5,2021-07-28,26
5,2021-07-29,28
5,2021-07-30,31
5,2021-07-31,21
5,2021-08-01,18
5,2021-08-02,32
5,2021-08-03,33
5,2021-08-04,24
5,2021-08-05,28
5,2021-08-06,27
5,2021-08-07,21
5,2021-08-08,18
5,2021-08-09,35
5,2021-08-10,32
5,2021-08-11,26
5,2021-08-12,26
5,2021-08-13,29
5,2021-08-14,21
5,2021-08-15,19
5,2021-08-16,35
5,2021-08-17,32
5,2021-08-18,29
5,2021-08-19,28
5,2021-08-20,31
5,2021-08-21,23
5,2021-08-22,22
5,2021-08-23,33
5,2021-08-24,30
5,2021-08-25,28
5,2021-08-26,28
5,2021-08-27,29
5,2021-08-28,25
5,2021-08-29,24
5,2021-08-30,35
5,2021-08-31,33
5,2021-09-01,29
5,2021-09-02,26
5,2021-09-03,34
5,2021-09-04,24
5,2021-09-05,23
5,2021-09-06,32
5,2021-09-07,32
5,2021-09-08,30
5,2021-09-09,29
5,2021-09-10,32
5,2021-09-11,25
5,2021-09-12,23
5,2021-09-13,35
5,2021-09-14,35
5,2021-09-15,27
5,2021-09-16,29
5,2021-09-17,33
5,2021-09-18,24
5,2021-09-19,21
5,2021-09-20,36
5,2021-09-21,33
5,2021-09-22,27
5,2021-09-23,32
5,2021-09-24,34
5,2021-09-25,25
5,2021-09-26,25
5,2021-09-27,36
5,2021-09-28,31
5,2021-09-29,28
5,2021-09-30,33
5,2021-10-01,36
5,2021-10-02,27
5,2021-10-03,23
5,2021-10-04,39
5,2021-10-05,36
5,2021-10-06,30
5,2021-10-07,30
5,2021-10-08,33
5,2021-10-09,25
5,2021-10-10,22
5,2021-10-11,37
5,2021-10-12,32
5,2021-10-13,29
5,2021-10-14,29
5,2021-10-15,35
5,2021-10-16,22
5,2021-10-17,24
5,2021-10-18,36
5,2021-10-19,35
5,2021-10-20,30
5,2021-10-21,31
5,2021-10-22,34
5,2021-10-23,29
5,2021-10-24,24
5,2021-10-25,34
5,2021-10-26,34
5,2021-10-27,30
5,2021-10-28,32
5,2021-10-29,37
5,2021-10-30,27
5,2021-10-31,24
5,2021-11-01,49
5,2021-11-02,52
5,2021-11-03,48
5,2021-11-04,54
5,2021-11-05,60
5,2021-11-06,39
5,2021-11-07,30
5,2021-11-08,41
5,2021-11-09,34
5,2021-11-10,33
5,2021-11-11,28
5,2021-11-12,30
5,2021-11-13,26
5,2021-11-14,21
5,2021-11-15,36
5,2021-11-16,32
5,2021-11-17,32
5,2021-11-18,31
5,2021-11-19,30
5,2021-11-20,26
5,2021-11-21,22
5,2021-11-22,35
5,2021-11-23,31
5,2021-11-24,30
5,2021-11-25,30
5,2021-11-26,29
5,2021-11-27,25
5,2021-11-28,21
5,2021-11-29,37
5,2021-11-30,34
5,2021-12-01,28
5,2021-12-02,30
5,2021-12-03,32
5,2021-12-04,25
5,2021-12-05,22
5,2021-12-06,36
5,2021-12-07,33
5,2021-12-08,32
5,2021-12-09,30
5,2021-12-10,35
5,2021-12-11,28
5,2021-12-12,22
5,2021-12-13,35
5,2021-12-14,33
5,2021-12-15,31
5,2021-12-16,29
5,2021-12-17,33
5,2021-12-18,24
5,2021-12-19,21
5,2021-12-20,34
5,2021-12-21,31
5,2021-12-22,32
5,2021-12-23,31
5,2021-12-24,37
5,2021-12-25,30
5,2021-12-26,24
5,2021-12-27,35
5,2021-12-28,30
5,2021-12-29,32
5,2021-12-30,30
5,2021-12-31,35
5,2022-01-01,24
5,2022-01-02,23
5,2022-01-03,40
5,2022-01-04,35
5,2022-01-05,30
5,2022-01-06,37
5,2022-01-07,35
5,2022-01-08,29
5,2022-01-09,25
5,2022-01-10,37
5,2022-01-11,36
5,2022-01-12,30
5,2022-01-13,30
5,2022-01-14,34
5,2022-01-15,27
5,2022-01-16,22
5,2022-01-17,36
5,2022-01-18,34
5,2022-01-19,36
5,2022-01-20,31
5,2022-01-21,36
5,2022-01-22,29
5,2022-01-23,26
5,2022-01-24,43
5,2022-01-25,34
5,2022-01-26,35
5,2022-01-27,32
5,2022-01-28,31
5,2022-01-29,28
5,2022-01-30,23
5,2022-01-31,41
5,2022-02-01,35
5,2022-02-02,34
5,2022-02-03,29
5,2022-02-04,39
5,2022-02-05,29
5,2022-02-06,25
5,2022-02-07,39
5,2022-02-08,36
5,2022-02-09,35
5,2022-02-10,32
5,2022-02-11,40
5,2022-02-12,28
5,2022-02-13,26
5,2022-02-14,38
5,2022-02-15,38
5,2022-02-16,33
5,2022-02-17,35
5,2022-02-18,36
5,2022-02-19,26
5,2022-02-20,26
5,2022-02-21,37
5,2022-02-22,38
5,2022-02-23,36
5,2022-02-24,32
5,2022-02-25,40
5,2022-02-26,30
5,2022-02-27,25
5,2022-02-28,44
5,2022-03-01,36
5,2022-03-02,37
5,2022-03-03,35
5,2022-03-04,38
5,2022-03-05,30
5,2022-03-06,26
5,2022-03-07,41
5,2022-03-08,40
5,2022-03-09,37
5,2022-03-10,39
5,2022-03-11,40
5,2022-03-12,29
5,2022-03-13,25
5,2022-03-14,48
5,2022-03-15,37
5,2022-03-16,36
5,2022-03-17,36
5,2022-03-18,36
5,2022-03-19,32
5,2022-03-20,27
5,2022-03-21,40
5,2022-03-22,41
5,2022-03-23,35
5,2022-03-24,36
5,2022-03-25,46
5,2022-03-26,31
5,2022-03-27,30
5,2022-03-28,45
5,2022-03-29,35
5,2022-03-30,39
5,2022-03-31,43
5,2022-04-01,40
5,2022-04-02,30
5,2022-04-03,31
5,2022-04-04,45
5,2022-04-05,41
5,2022-04-06,39
5,2022-04-07,37
5,2022-04-08,41
5,2022-04-09,33
5,2022-04-10,27
5,2022-04-11,45
5,2022-04-12,42
5,2022-04-13,41
5,2022-04-14,34
5,2022-04-15,42
5,2022-04-16,33
5,2022-04-17,27
5,2022-04-18,42
5,2022-04-19,40
5,2022-04-20,36
5,2022-04-21,39
5,2022-04-22,42
5,2022-04-23,34
5,2022-04-24,27
5,2022-04-25,48
5,2022-04-26,41
5,2022-04-27,37
5,2022-04-28,37
5,2022-04-29,41
5,2022-04-30,33
5,2022-05-01,27
5,2022-05-02,43
5,2022-05-03,37
5,2022-05-04,39
5,2022-05-05,36
5,2022-05-06,38
5,2022-05-07,33
5,2022-05-08,28
5,2022-05-09,41
5,2022-05-10,38
5,2022-05-11,36
5,2022-05-12,35
5,2022-05-13,41
5,2022-05-14,28
5,2022-05-15,28
5,2022-05-16,43
5,2022-05-17,41
5,2022-05-18,36
5,2022-05-19,35
5,2022-05-20,38
5,2022-05-21,30
5,2022-05-22,28
5,2022-05-23,41
5,2022-05-24,36
5,2022-05-25,31
5,2022-05-26,38
5,2022-05-27,38
5,2022-05-28,28
5,2022-05-29,25
5,2022-05-30,42
5,2022-05-31,32
5,2022-06-01,33
5,2022-06-02,30
5,2022-06-03,38
5,2022-06-04,27
5,2022-06-05,24
5,2022-06-06,41
5,2022-06-07,33
5,2022-06-08,30
5,2022-06-09,30
5,2022-06-10,34
5,2022-06-11,26
5,2022-06-12,24
5,2022-06-13,35
5,2022-06-14,32
5,2022-06-15,31
5,2022-06-16,29
5,2022-06-17,35
5,2022-06-18,24
5,2022-06-19,23
5,2022-06-20,38
5,2022-06-21,31
5,2022-06-22,30
5,2022-06-23,28
5,2022-06-24,31
5,2022-06-25,25
5,2022-06-26,20
5,2022-06-27,34
5,2022-06-28,31
5,2022-06-29,27
5,2022-06-30,28
5,2022-07-01,30
5,2022-07-02,24
5,2022-07-03,21
5,2022-07-04,36
5,2022-07-05,33
5,2022-07-06,27
5,2022-07-07,29
5,2022-07-08,30
5,2022-07-09,25
5,2022-07-10,21
5,2022-07-11,32
5,2022-07-12,30
5,2022-07-13,28
5,2022-07-14,31
5,2022-07-15,31
5,2022-07-16,23
5,2022-07-17,21
5,2022-07-18,32
5,2022-07-19,28
5,2022-07-20,29
5,2022-07-21,27
5,2022-07-22,32
5,2022-07-23,24
5,2022-07-24,19
5,2022-07-25,36
5,2022-07-26,30
5,2022-07-27,27
5,2022-07-28,27
5,2022-07-29,32
5,2022-07-30,22
5,2022-07-31,20
5,2022-08-01,31
5,2022-08-02,33
5,2022-08-03,24
5,2022-08-04,29
5,2022-08-05,29
5,2022-08-06,24
5,2022-08-07,20
5,2022-08-08,33
5,2022-08-09,29
5,2022-08-10,28
5,2022-08-11,28
5,2022-08-12,32
5,2022-08-13,24
5,2022-08-14,22
5,2022-08-15,34
5,2022-08-16,30
5,2022-08-17,27
5,2022-08-18,28
5,2022-08-19,29
5,2022-08-20,24
5,2022-08-21,21
5,2022-08-22,32
5,2022-08-23,30
5,2022-08-24,28
5,2022-08-25,28
5,2022-08-26,31
5,2022-08-27,23
5,2022-08-28,23
5,2022-08-29,33
5,2022-08-30,30
5,2022-08-31,29
5,2022-09-01,29
5,2022-09-02,30
5,2022-09-03,23
5,2022-09-04,22
5,2022-09-05,35
5,2022-09-06,32
5,2022-09-07,29
5,2022-09-08,27
5,2022-09-09,31
5,2022-09-10,24
5,2022-09-11,21
5,2022-09-12,35
5,2022-09-13,34
5,2022-09-14,31
5,2022-09-15,28
5,2022-09-16,32
5,2022-09-17,27
5,2022-09-18,22
5,2022-09-19,38
5,2022-09-20,33
5,2022-09-21,29
5,2022-09-22,31
5,2022-09-23,38
5,2022-09-24,27
5,2022-09-25,22
5,2022-09-26,35
5,2022-09-27,34
5,2022-09-28,32
5,2022-09-29,28
5,2022-09-30,34
5,2022-10-01,25
5,2022-10-02,23
5,2022-10-03,37
5,2022-10-04,37
5,2022-10-05,33
5,2022-10-06,33
5,2022-10-07,32
5,2022-10-08,25
5,2022-10-09,25
5,2022-10-10,29
5,2022-10-11,37
5,2022-10-12,30
5,2022-10-13,33
5,2022-10-14,34
5,2022-10-15,28
5,2022-10-16,24
5,2022-10-17,38
5,2022-10-18,36
5,2022-10-19,30
5,2022-10-20,31
5,2022-10-21,35
5,2022-10-22,28
5,2022-10-23,22
5,2022-10-24,36
5,2022-10-25,33
5,2022-10-26,32
5,2022-10-27,32
5,2022-10-28,36
5,2022-10-29,26
5,2022-10-30,22
5,2022-10-31,37
5,2022-11-01,34
5,2022-11-02,33
5,2022-11-03,33
5,2022-11-04,37
5,2022-11-05,27
5,2022-11-06,23
5,2022-11-07,43
5,2022-11-08,32
5,2022-11-09,30
5,2022-11-10,33
5,2022-11-11,34
5,2022-11-12,27
5,2022-11-13,23
5,2022-11-14,38
5,2022-11-15,34
5,2022-11-16,31
5,2022-11-17,30
5,2022-11-18,32
5,2022-11-19,26
5,2022-11-20,24
5,2022-11-21,36
5,2022-11-22,33
5,2022-11-23,30
5,2022-11-24,29
5,2022-11-25,33
5,2022-11-26,24
5,2022-11-27,21
5,2022-11-28,33
5,2022-11-29,33
5,2022-11-30,28
5,2022-12-01,34
5,2022-12-02,33
5,2022-12-03,26
5,2022-12-04,22
5,2022-12-05,36
5,2022-12-06,32
5,2022-12-07,25
5,2022-12-08,31
5,2022-12-09,33
5,2022-12-10,26
5,2022-12-11,23
5,2022-12-12,38
5,2022-12-13,31
5,2022-12-14,30
5,2022-12-15,31
5,2022-12-16,35
5,2022-12-17,27
5,2022-12-18,22
5,2022-12-19,37
5,2022-12-20,36
5,2022-12-21,31
5,2022-12-22,29
5,2022-12-23,35
5,2022-12-24,27
5,2022-12-25,23
5,2022-12-26,43
5,2022-12-27,35
5,2022-12-28,34
5,2022-12-29,29
5,2022-12-30,36
5,2022-12-31,28
5,2023-01-01,24
5,2023-01-02,40
5,2023-01-03,37
5,2023-01-04,35
5,2023-01-05,33
5,2023-01-06,39
5,2023-01-07,33
5,2023-01-08,29
5,2023-01-09,45
5,2023-01-10,45
5,2023-01-11,43
5,2023-01-12,42
5,2023-01-13,49
5,2023-01-14,39
5,2023-01-15,33
5,2023-01-16,57
5,2023-01-17,55
5,2023-01-18,49
5,2023-01-19,43
5,2023-01-20,50
5,2023-01-21,37
5,2023-01-22,32
5,2023-01-23,60
5,2023-01-24,49
5,2023-01-25,50
5,2023-01-26,43
5,2023-01-27,53
5,2023-01-28,35
5,2023-01-29,34
5,2023-01-30,62
5,2023-01-31,55
5,2023-02-01,48
5,2023-02-02,48
5,2023-02-03,54
5,2023-02-04,37
5,2023-02-05,36
5,2023-02-06,57
5,2023-02-07,56
5,2023-02-08,47
5,2023-02-09,45
5,2023-02-10,54
5,2023-02-11,41
5,2023-02-12,32
5,2023-02-13,59
5,2023-02-14,51
5,2023-02-15,44
5,2023-02-16,51
5,2023-02-17,50
5,2023-02-18,38
5,2023-02-19,35
5,2023-02-20,52
5,2023-02-21,52
5,2023-02-22,45
5,2023-02-23,56
5,2023-02-24,52
5,2023-02-25,43
5,2023-02-26,37
5,2023-02-27,56
5,2023-02-28,56
5,2023-03-01,44
5,2023-03-02,52
5,2023-03-03,54
5,2023-03-04,37
5,2023-03-05,34
5,2023-03-06,58
5,2023-03-07,55
5,2023-03-08,48
5,2023-03-09,50
5,2023-03-10,54
5,2023-03-11,41
5,2023-03-12,39
5,2023-03-13,67
5,2023-03-14,58
5,2023-03-15,51
5,2023-03-16,53
5,2023-03-17,56
5,2023-03-18,44
5,2023-03-19,38
5,2023-03-20,57
5,2023-03-21,58
5,2023-03-22,41
5,2023-03-23,48
5,2023-03-24,50
5,2023-03-25,39
5,2023-03-26,32
5,2023-03-27,53
5,2023-03-28,46
5,2023-03-29,44
5,2023-03-30,39
5,2023-03-31,38
5,2023-04-01,37
5,2023-04-02,29
5,2023-04-03,50
5,2023-04-04,43
5,2023-04-05,39
5,2023-04-06,39
5,2023-04-07,41
5,2023-04-08,36
5,2023-04-09,26
5,2023-04-10,47
5,2023-04-11,44
5,2023-04-12,39
5,2023-04-13,37
5,2023-04-14,41
5,2023-04-15,35
5,2023-04-16,31
5,2023-04-17,46
5,2023-04-18,43
5,2023-04-19,36
5,2023-04-20,39
5,2023-04-21,42
5,2023-04-22,31
5,2023-04-23,30
5,2023-04-24,51
5,2023-04-25,46
5,2023-04-26,37
5,2023-04-27,43
5,2023-04-28,48
5,2023-04-29,33
5,2023-04-30,26
5,2023-05-01,43
5,2023-05-02,43
5,2023-05-03,37
5,2023-05-04,38
5,2023-05-05,42
5,2023-05-06,29
5,2023-05-07,26
5,2023-05-08,43
5,2023-05-09,38
5,2023-05-10,33
5,2023-05-11,35
5,2023-05-12,42
5,2023-05-13,30
5,2023-05-14,26
5,2023-05-15,44
5,2023-05-16,40
5,2023-05-17,37
5,2023-05-18,38
5,2023-05-19,38
5,2023-05-20,33
5,2023-05-21,27
5,2023-05-22,42
5,2023-05-23,41
5,2023-05-24,35
5,2023-05-25,31
5,2023-05-26,36
5,2023-05-27,29
5,2023-05-28,24
5,2023-05-29,35
5,2023-05-30,39
5,2023-05-31,33
5,2023-06-01,34
5,2023-06-02,36
5,2023-06-03,26
5,2023-06-04,25
5,2023-06-05,39
5,2023-06-06,40
5,2023-06-07,35
5,2023-06-08,30
5,2023-06-09,39
5,2023-06-10,25
5,2023-06-11,24
5,2023-06-12,38
5,2023-06-13,35
5,2023-06-14,34
5,2023-06-15,30
5,2023-06-16,35
5,2023-06-17,27
5,2023-06-18,22
5,2023-06-19,38
5,2023-06-20,34
5,2023-06-21,32
5,2023-06-22,29
5,2023-06-23,35
