medicine_id,ds,y
4,2020-07-21,195
4,2020-07-22,191
4,2020-07-23,147
4,2020-07-24,175
4,2020-07-25,142
4,2020-07-26,150
4,2020-07-27,144
4,2020-07-28,157
4,2020-07-29,156
4,2020-07-30,200
4,2020-07-31,144
4,2020-08-01,21
4,2020-08-02,32
4,2020-08-03,33
4,2020-08-04,40
4,2020-08-05,55
4,2020-08-06,46
4,2020-08-07,42
4,2020-08-08,39
4,2020-08-09,38
4,2020-08-10,50
4,2020-08-11,42
4,2020-08-12,24
4,2020-08-13,50
4,2020-08-14,51
4,2020-08-15,39
4,2020-08-16,41
4,2020-08-17,39
4,2020-08-18,35
4,2020-08-19,50
4,2020-08-20,45
4,2020-08-21,40
4,2020-08-22,36
4,2020-08-23,30
4,2020-08-24,54
4,2020-08-25,35
4,2020-08-26,43
4,2020-08-27,45
4,2020-08-28,30
4,2020-08-29,38
4,2020-08-30,24
4,2020-08-31,47
4,2020-09-01,48
4,2020-09-02,50
4,2020-09-03,57
4,2020-09-04,57
4,2020-09-05,39
4,2020-09-06,31
4,2020-09-07,48
4,2020-09-08,53
4,2020-09-09,55
4,2020-09-10,57
4,2020-09-11,36
4,2020-09-12,26
4,2020-09-13,54
4,2020-09-14,62
4,2020-09-15,58
4,2020-09-16,45
4,2020-09-17,58
4,2020-09-18,42
4,2020-09-19,56
4,2020-09-20,22
4,2020-09-21,46
4,2020-09-22,43
4,2020-09-23,50
4,2020-09-24,55
4,2020-09-25,68
4,2020-09-26,36
4,2020-09-27,40
4,2020-09-28,40
4,2020-09-29,60
4,2020-09-30,51
4,2020-10-01,71
4,2020-10-02,63
4,2020-10-03,39
4,2020-10-04,46
4,2020-10-05,40
4,2020-10-06,67
4,2020-10-07,29
4,2020-10-08,35
4,2020-10-09,57
4,2020-10-10,58
4,2020-10-11,54
4,2020-10-12,34
4,2020-10-13,51
4,2020-10-14,70
4,2020-10-15,54
4,2020-10-16,90
4,2020-10-17,40
4,2020-10-18,57
4,2020-10-19,44
4,2020-10-20,58
4,2020-10-21,45
4,2020-10-22,61
4,2020-10-23,56
4,2020-10-24,65
4,2020-10-25,54
4,2020-10-26,65
4,2020-10-27,68
4,2020-10-28,113
4,2020-10-29,75
4,2020-10-30,62
4,2020-10-31,39
4,2020-11-01,49
4,2020-11-02,57
4,2020-11-03,66
4,2020-11-04,64
4,2020-11-05,62
4,2020-11-06,62
4,2020-11-07,45
4,2020-11-08,55
4,2020-11-09,70
4,2020-11-10,53
4,2020-11-11,61
4,2020-11-12,27
4,2020-11-13,51
4,2020-11-14,42
4,2020-11-15,48
4,2020-11-16,71
4,2020-11-17,50
4,2020-11-18,59
4,2020-11-19,50
4,2020-11-20,38
4,2020-11-21,54
4,2020-11-22,37
4,2020-11-23,61
4,2020-11-24,74
4,2020-11-25,32
4,2020-11-26,83
4,2020-11-27,46
4,2020-11-28,54
4,2020-11-29,52
4,2020-11-30,47
4,2020-12-01,52
4,2020-12-02,60
4,2020-12-03,63
4,2020-12-04,87
4,2020-12-05,58
4,2020-12-06,52
4,2020-12-07,88
4,2020-12-08,46
4,2020-12-09,44
4,2020-12-10,63
4,2020-12-11,63
4,2020-12-12,62
4,2020-12-13,78
4,2020-12-14,55
4,2020-12-15,56
4,2020-12-16,60
4,2020-12-17,67
4,2020-12-18,65
4,2020-12-19,35
4,2020-12-20,53
4,2020-12-21,63
4,2020-12-22,66
4,2020-12-23,71
4,2020-12-24,54
4,2020-12-25,71
4,2020-12-26,46
4,2020-12-27,58
4,2020-12-28,77
4,2020-12-29,71
4,2020-12-30,85
4,2020-12-31,70
4,2021-01-01,104
4,2021-01-02,53
4,2021-01-03,42
4,2021-01-04,54
4,2021-01-05,62
4,2021-01-06,74
4,2021-01-07,74
4,2021-01-08,96
4,2021-01-09,56
4,2021-01-10,48
4,2021-01-11,85
4,2021-01-12,49
4,2021-01-13,56
4,2021-01-14,64
4,2021-01-15,70
4,2021-01-16,57
4,2021-01-17,63
4,2021-01-18,89
4,2021-01-19,67
4,2021-01-20,71
4,2021-01-21,57
4,2021-01-22,40
4,2021-01-23,51
4,2021-01-24,54
4,2021-01-25,89
4,2021-01-26,45
4,2021-01-27,59
4,2021-01-28,51
4,2021-01-29,56
4,2021-01-30,58
4,2021-01-31,46
4,2021-02-01,69
4,2021-02-02,85
4,2021-02-03,83
4,2021-02-04,77
4,2021-02-05,76
4,2021-02-06,52
4,2021-02-07,45
4,2021-02-08,80
4,2021-02-09,88
4,2021-02-10,72
4,2021-02-11,81
4,2021-02-12,76
4,2021-02-13,50
4,2021-02-14,60
4,2021-02-15,85
4,2021-02-16,83
4,2021-02-17,75
4,2021-02-18,96
4,2021-02-19,75
4,2021-02-20,69
4,2021-02-21,44
4,2021-02-22,90
4,2021-02-23,82
4,2021-02-24,100
4,2021-02-25,81
4,2021-02-26,92
4,2021-02-27,59
4,2021-02-28,57
4,2021-03-01,97
4,2021-03-02,76
4,2021-03-03,88
4,2021-03-04,64
4,2021-03-05,75
4,2021-03-06,83
4,2021-03-07,66
4,2021-03-08,82
4,2021-03-09,96
4,2021-03-10,73
4,2021-03-11,88
4,2021-03-12,68
4,2021-03-13,103
4,2021-03-14,42
4,2021-03-15,69
4,2021-03-16,87
4,2021-03-17,105
4,2021-03-18,120
4,2021-03-19,66
4,2021-03-20,76
4,2021-03-21,58
4,2021-03-22,105
4,2021-03-23,91
4,2021-03-24,94
4,2021-03-25,92
4,2021-03-26,65
4,2021-03-27,57
4,2021-03-28,58
4,2021-03-29,68
4,2021-03-30,88
4,2021-03-31,108
4,2021-04-01,375
4,2021-04-02,338
4,2021-04-03,197
4,2021-04-04,232
4,2021-04-05,275
4,2021-04-06,259
4,2021-04-07,398
4,2021-04-08,178
4,2021-04-09,325
4,2021-04-10,155
4,2021-04-11,176
4,2021-04-12,321
4,2021-04-13,317
4,2021-04-14,344
4,2021-04-15,267
4,2021-04-16,296
4,2021-04-17,229
4,2021-04-18,250
4,2021-04-19,280
4,2021-04-20,329
4,2021-04-21,407
4,2021-04-22,236
4,2021-04-23,309
4,2021-04-24,211
4,2021-04-25,242
4,2021-04-26,328
4,2021-04-27,292
4,2021-04-28,286
4,2021-04-29,372
4,2021-04-30,329
4,2021-05-01,180
4,2021-05-02,236
4,2021-05-03,227
4,2021-05-04,267
4,2021-05-05,323
4,2021-05-06,290
4,2021-05-07,342
4,2021-05-08,214
4,2021-05-09,350
4,2021-05-10,227
4,2021-05-11,333
4,2021-05-12,256
4,2021-05-13,375
4,2021-05-14,243
4,2021-05-15,264
4,2021-05-16,192
4,2021-05-17,302
4,2021-05-18,218
4,2021-05-19,258
4,2021-05-20,328
4,2021-05-21,330
4,2021-05-22,135
4,2021-05-23,222
4,2021-05-24,252
4,2021-05-25,203
4,2021-05-26,325
4,2021-05-27,270
4,2021-05-28,209
4,2021-05-29,172
4,2021-05-30,254
4,2021-05-31,299
4,2021-06-01,202
4,2021-06-02,249
4,2021-06-03,227
4,2021-06-04,158
4,2021-06-05,134
4,2021-06-06,125
4,2021-06-07,192
4,2021-06-08,191
4,2021-06-09,189
4,2021-06-10,248
4,2021-06-11,238
4,2021-06-12,73
4,2021-06-13,149
4,2021-06-14,93
4,2021-06-15,161
4,2021-06-16,207
4,2021-06-17,243
4,2021-06-18,214
4,2021-06-19,135
4,2021-06-20,162
4,2021-06-21,144
4,2021-06-22,164
4,2021-06-23,189
4,2021-06-24,226
4,2021-06-25,83
4,2021-06-26,124
4,2021-06-27,80
4,2021-06-28,159
4,2021-06-29,179
4,2021-06-30,187
4,2021-07-01,43
4,2021-07-02,43
4,2021-07-03,23
4,2021-07-04,31
4,2021-07-05,38
4,2021-07-06,54
4,2021-07-07,39
4,2021-07-08,47
4,2021-07-09,43
4,2021-07-10,32
4,2021-07-11,44
4,2021-07-12,43
4,2021-07-13,52
4,2021-07-14,41
4,2021-07-15,39
4,2021-07-16,38
4,2021-07-17,38
4,2021-07-18,45
4,2021-07-19,39
4,2021-07-20,55
4,2021-07-21,41
4,2021-07-22,43
4,2021-07-23,43
4,2021-07-24,36
4,2021-07-25,29
4,2021-07-26,54
4,2021-07-27,53
4,2021-07-28,39
4,2021-07-29,54
4,2021-07-30,39
4,2021-07-31,33
4,2021-08-01,42
4,2021-08-02,44
4,2021-08-03,51
4,2021-08-04,46
4,2021-08-05,67
4,2021-08-06,45
4,2021-08-07,38
4,2021-08-08,34
4,2021-08-09,25
4,2021-08-10,32
4,2021-08-11,56
4,2021-08-12,41
4,2021-08-13,35
4,2021-08-14,40
4,2021-08-15,27
4,2021-08-16,66
4,2021-08-17,47
4,2021-08-18,41
4,2021-08-19,47
4,2021-08-20,55
4,2021-08-21,40
4,2021-08-22,19
4,2021-08-23,41
4,2021-08-24,42
4,2021-08-25,56
4,2021-08-26,46
4,2021-08-27,53
4,2021-08-28,32
4,2021-08-29,37
4,2021-08-30,44
4,2021-08-31,57
4,2021-09-01,53
4,2021-09-02,54
4,2021-09-03,62
4,2021-09-04,46
4,2021-09-05,52
4,2021-09-06,53
4,2021-09-07,62
4,2021-09-08,45
4,2021-09-09,53
4,2021-09-10,59
4,2021-09-11,42
4,2021-09-12,30
4,2021-09-13,44
4,2021-09-14,48
4,2021-09-15,51
4,2021-09-16,59
4,2021-09-17,66
4,2021-09-18,55
4,2021-09-19,39
4,2021-09-20,69
4,2021-09-21,70
4,2021-09-22,44
4,2021-09-23,38
4,2021-09-24,58
4,2021-09-25,41
4,2021-09-26,34
4,2021-09-27,53
4,2021-09-28,53
4,2021-09-29,45
4,2021-09-30,56
4,2021-10-01,27
4,2021-10-02,52
4,2021-10-03,53
4,2021-10-04,41
4,2021-10-05,56
4,2021-10-06,50
4,2021-10-07,58
4,2021-10-08,51
4,2021-10-09,59
4,2021-10-10,57
4,2021-10-11,50
4,2021-10-12,56
4,2021-10-13,63
4,2021-10-14,55
4,2021-10-15,56
4,2021-10-16,48
4,2021-10-17,30
4,2021-10-18,43
4,2021-10-19,58
4,2021-10-20,59
4,2021-10-21,68
4,2021-10-22,64
4,2021-10-23,45
4,2021-10-24,64
4,2021-10-25,58
4,2021-10-26,63
4,2021-10-27,47
4,2021-10-28,60
4,2021-10-29,70
4,2021-10-30,29
4,2021-10-31,60
4,2021-11-01,107
4,2021-11-02,108
4,2021-11-03,111
4,2021-11-04,105
4,2021-11-05,108
4,2021-11-06,74
4,2021-11-07,92
4,2021-11-08,85
4,2021-11-09,49
4,2021-11-10,56
4,2021-11-11,72
4,2021-11-12,63
4,2021-11-13,48
4,2021-11-14,54
4,2021-11-15,74
4,2021-11-16,79
4,2021-11-17,49
4,2021-11-18,50
4,2021-11-19,50
4,2021-11-20,64
4,2021-11-21,48
4,2021-11-22,67
4,2021-11-23,82
4,2021-11-24,55
4,2021-11-25,94
4,2021-11-26,91
4,2021-11-27,41
4,2021-11-28,58
4,2021-11-29,45
4,2021-11-30,66
4,2021-12-01,83
4,2021-12-02,55
4,2021-12-03,80
4,2021-12-04,53
4,2021-12-05,61
4,2021-12-06,64
4,2021-12-07,59
4,2021-12-08,56
4,2021-12-09,69
4,2021-12-10,76
4,2021-12-11,83
4,2021-12-12,56
4,2021-12-13,59
4,2021-12-14,54
4,2021-12-15,59
4,2021-12-16,83
4,2021-12-17,67
4,2021-12-18,56
4,2021-12-19,41
4,2021-12-20,72
4,2021-12-21,70
4,2021-12-22,72
4,2021-12-23,93
4,2021-12-24,61
4,2021-12-25,56
4,2021-12-26,60
4,2021-12-27,72
4,2021-12-28,78
4,2021-12-29,61
4,2021-12-30,66
4,2021-12-31,73
4,2022-01-01,47
4,2022-01-02,61
4,2022-01-03,53
4,2022-01-04,58
4,2022-01-05,53
4,2022-01-06,73
4,2022-01-07,56
4,2022-01-08,67
4,2022-01-09,49
4,2022-01-10,87
4,2022-01-11,83
4,2022-01-12,78
4,2022-01-13,88
4,2022-01-14,86
4,2022-01-15,68
4,2022-01-16,53
4,2022-01-17,54
4,2022-01-18,52
4,2022-01-19,102
4,2022-01-20,67
4,2022-01-21,60
4,2022-01-22,78
4,2022-01-23,62
4,2022-01-24,77
4,2022-01-25,68
4,2022-01-26,70
4,2022-01-27,69
4,2022-01-28,82
4,2022-01-29,62
4,2022-01-30,81
4,2022-01-31,52
4,2022-02-01,111
4,2022-02-02,63
4,2022-02-03,96
4,2022-02-04,90
4,2022-02-05,82
4,2022-02-06,68
4,2022-02-07,86
4,2022-02-08,93
4,2022-02-09,115
4,2022-02-10,76
4,2022-02-11,78
4,2022-02-12,71
4,2022-02-13,77
4,2022-02-14,101
4,2022-02-15,89
4,2022-02-16,80
4,2022-02-17,50
4,2022-02-18,80
4,2022-02-19,72
4,2022-02-20,75
4,2022-02-21,100
4,2022-02-22,82
4,2022-02-23,70
4,2022-02-24,64
4,2022-02-25,73
4,2022-02-26,86
4,2022-02-27,65
4,2022-02-28,101
4,2022-03-01,99
4,2022-03-02,89
4,2022-03-03,96
4,2022-03-04,104
4,2022-03-05,93
4,2022-03-06,65
4,2022-03-07,77
4,2022-03-08,121
4,2022-03-09,97
4,2022-03-10,109
4,2022-03-11,124
4,2022-03-12,84
4,2022-03-13,71
4,2022-03-14,52
4,2022-03-15,95
4,2022-03-16,103
4,2022-03-17,68
4,2022-03-18,97
4,2022-03-19,77
4,2022-03-20,82
4,2022-03-21,75
4,2022-03-22,102
4,2022-03-23,71
4,2022-03-24,77
4,2022-03-25,106
4,2022-03-26,68
4,2022-03-27,59
4,2022-03-28,99
4,2022-03-29,78
4,2022-03-30,82
4,2022-03-31,118
4,2022-04-01,92
4,2022-04-02,74
4,2022-04-03,70
4,2022-04-04,108
4,2022-04-05,128
4,2022-04-06,98
4,2022-04-07,85
4,2022-04-08,89
4,2022-04-09,68
4,2022-04-10,81
4,2022-04-11,63
4,2022-04-12,117
4,2022-04-13,114
4,2022-04-14,62
4,2022-04-15,109
4,2022-04-16,53
4,2022-04-17,59
4,2022-04-18,85
4,2022-04-19,104
4,2022-04-20,113
4,2022-04-21,81
4,2022-04-22,84
4,2022-04-23,63
4,2022-04-24,80
4,2022-04-25,74
4,2022-04-26,88
4,2022-04-27,84
4,2022-04-28,80
4,2022-04-29,101
4,2022-04-30,69
4,2022-05-01,62
4,2022-05-02,91
4,2022-05-03,72
4,2022-05-04,89
4,2022-05-05,84
4,2022-05-06,74
4,2022-05-07,49
4,2022-05-08,55
4,2022-05-09,87
4,2022-05-10,118
4,2022-05-11,111
4,2022-05-12,55
4,2022-05-13,124
4,2022-05-14,72
4,2022-05-15,48
4,2022-05-16,97
4,2022-05-17,55
4,2022-05-18,81
4,2022-05-19,81
4,2022-05-20,90
4,2022-05-21,74
4,2022-05-22,86
4,2022-05-23,76
4,2022-05-24,71
4,2022-05-25,64
4,2022-05-26,110
4,2022-05-27,74
4,2022-05-28,51
4,2022-05-29,72
4,2022-05-30,77
4,2022-05-31,85
4,2022-06-01,65
4,2022-06-02,58
4,2022-06-03,45
4,2022-06-04,53
4,2022-06-05,51
4,2022-06-06,46
4,2022-06-07,52
4,2022-06-08,67
4,2022-06-09,51
4,2022-06-10,71
4,2022-06-11,38
4,2022-06-12,47
4,2022-06-13,35
4,2022-06-14,53
4,2022-06-15,57
4,2022-06-16,76
4,2022-06-17,55
4,2022-06-18,45
4,2022-06-19,42
4,2022-06-20,64
4,2022-06-21,60
4,2022-06-22,64
4,2022-06-23,85
4,2022-06-24,57
4,2022-06-25,33
4,2022-06-26,52
4,2022-06-27,72
4,2022-06-28,55
4,2022-06-29,65
4,2022-06-30,57
4,2022-07-01,35
4,2022-07-02,40
4,2022-07-03,37
4,2022-07-04,38
4,2022-07-05,32
4,2022-07-06,46
4,2022-07-07,47
4,2022-07-08,49
4,2022-07-09,43
4,2022-07-10,45
4,2022-07-11,46
4,2022-07-12,47
4,2022-07-13,48
4,2022-07-14,43
4,2022-07-15,38
4,2022-07-16,42
4,2022-07-17,46
4,2022-07-18,49
4,2022-07-19,41
4,2022-07-20,34
4,2022-07-21,32
4,2022-07-22,79
4,2022-07-23,44
4,2022-07-24,27
4,2022-07-25,49
4,2022-07-26,46
4,2022-07-27,42
4,2022-07-28,55
4,2022-07-29,49
4,2022-07-30,36
4,2022-07-31,37
4,2022-08-01,49
4,2022-08-02,31
4,2022-08-03,60
4,2022-08-04,47
4,2022-08-05,52
4,2022-08-06,21
4,2022-08-07,31
4,2022-08-08,39
4,2022-08-09,29
4,2022-08-10,40
4,2022-08-11,36
4,2022-08-12,37
4,2022-08-13,39
4,2022-08-14,43
4,2022-08-15,30
4,2022-08-16,46
4,2022-08-17,44
4,2022-08-18,39
4,2022-08-19,55
4,2022-08-20,37
4,2022-08-21,38
4,2022-08-22,58
4,2022-08-23,52
4,2022-08-24,36
4,2022-08-25,37
4,2022-08-26,51
4,2022-08-27,43
4,2022-08-28,25
4,2022-08-29,58
4,2022-08-30,51
4,2022-08-31,68
4,2022-09-01,54
4,2022-09-02,72
4,2022-09-03,54
4,2022-09-04,62
4,2022-09-05,50
4,2022-09-06,85
4,2022-09-07,57
4,2022-09-08,35
4,2022-09-09,70
4,2022-09-10,52
4,2022-09-11,52
4,2022-09-12,70
4,2022-09-13,52
4,2022-09-14,55
4,2022-09-15,58
4,2022-09-16,49
4,2022-09-17,41
4,2022-09-18,44
4,2022-09-19,42
4,2022-09-20,58
4,2022-09-21,75
4,2022-09-22,68
4,2022-09-23,65
4,2022-09-24,49
4,2022-09-25,62
4,2022-09-26,48
4,2022-09-27,43
4,2022-09-28,65
4,2022-09-29,57
4,2022-09-30,50
4,2022-10-01,50
4,2022-10-02,65
4,2022-10-03,74
4,2022-10-04,60
4,2022-10-05,81
4,2022-10-06,58
4,2022-10-07,77
4,2022-10-08,58
4,2022-10-09,27
4,2022-10-10,56
4,2022-10-11,58
4,2022-10-12,80
4,2022-10-13,52
4,2022-10-14,69
4,2022-10-15,60
4,2022-10-16,50
4,2022-10-17,46
4,2022-10-18,74
4,2022-10-19,41
4,2022-10-20,68
4,2022-10-21,97
4,2022-10-22,70
4,2022-10-23,47
4,2022-10-24,108
4,2022-10-25,96
4,2022-10-26,93
4,2022-10-27,95
4,2022-10-28,51
4,2022-10-29,61
4,2022-10-30,67
4,2022-10-31,84
4,2022-11-01,77
4,2022-11-02,80
4,2022-11-03,92
4,2022-11-04,57
4,2022-11-05,73
4,2022-11-06,41
4,2022-11-07,75
4,2022-11-08,68
4,2022-11-09,65
4,2022-11-10,36
4,2022-11-11,57
4,2022-11-12,45
4,2022-11-13,33
4,2022-11-14,77
4,2022-11-15,55
4,2022-11-16,61
4,2022-11-17,74
4,2022-11-18,85
4,2022-11-19,36
4,2022-11-20,65
4,2022-11-21,62
4,2022-11-22,59
4,2022-11-23,81
4,2022-11-24,73
4,2022-11-25,70
4,2022-11-26,53
4,2022-11-27,46
4,2022-11-28,64
4,2022-11-29,70
4,2022-11-30,79
4,2022-12-01,75
4,2022-12-02,82
4,2022-12-03,63
4,2022-12-04,67
4,2022-12-05,53
4,2022-12-06,60
4,2022-12-07,57
4,2022-12-08,50
4,2022-12-09,76
4,2022-12-10,59
4,2022-12-11,35
4,2022-12-12,64
4,2022-12-13,90
4,2022-12-14,76
4,2022-12-15,71
4,2022-12-16,43
4,2022-12-17,69
4,2022-12-18,60
4,2022-12-19,60
4,2022-12-20,90
4,2022-12-21,72
4,2022-12-22,104
4,2022-12-23,81
4,2022-12-24,35
4,2022-12-25,83
4,2022-12-26,99
4,2022-12-27,83
4,2022-12-28,105
4,2022-12-29,76
4,2022-12-30,66
4,2022-12-31,71
4,2023-01-01,137
4,2023-01-02,114
4,2023-01-03,141
4,2023-01-04,100
4,2023-01-05,134
4,2023-01-06,123
4,2023-01-07,147
4,2023-01-08,96
4,2023-01-09,171
4,2023-01-10,158
4,2023-01-11,151
4,2023-01-12,217
4,2023-01-13,166
4,2023-01-14,135
4,2023-01-15,132
4,2023-01-16,138
4,2023-01-17,160
4,2023-01-18,116
4,2023-01-19,119
4,2023-01-20,138
4,2023-01-21,91
4,2023-01-22,135
4,2023-01-23,112
4,2023-01-24,197
4,2023-01-25,150
4,2023-01-26,108
4,2023-01-27,162
4,2023-01-28,107
4,2023-01-29,111
4,2023-01-30,138
4,2023-01-31,124
4,2023-02-01,204
4,2023-02-02,174
4,2023-02-03,151
4,2023-02-04,89
4,2023-02-05,133
4,2023-02-06,189
4,2023-02-07,191
4,2023-02-08,195
4,2023-02-09,278
4,2023-02-10,186
4,2023-02-11,141
4,2023-02-12,168
4,2023-02-13,216
4,2023-02-14,137
4,2023-02-15,207
4,2023-02-16,175
4,2023-02-17,201
4,2023-02-18,135
4,2023-02-19,110
4,2023-02-20,119
4,2023-02-21,177
4,2023-02-22,210
4,2023-02-23,202
4,2023-02-24,174
4,2023-02-25,171
4,2023-02-26,135
4,2023-02-27,198
4,2023-02-28,205
4,2023-03-01,214
4,2023-03-02,163
4,2023-03-03,213
4,2023-03-04,159
4,2023-03-05,87
4,2023-03-06,237
4,2023-03-07,248
4,2023-03-08,246
4,2023-03-09,201
4,2023-03-10,182
4,2023-03-11,152
4,2023-03-12,168
4,2023-03-13,213
4,2023-03-14,215
4,2023-03-15,107
4,2023-03-16,214
4,2023-03-17,217
4,2023-03-18,117
4,2023-03-19,146
4,2023-03-20,179
4,2023-03-21,258
4,2023-03-22,174
4,2023-03-23,197
4,2023-03-24,185
4,2023-03-25,186
4,2023-03-26,192
4,2023-03-27,103
4,2023-03-28,158
4,2023-03-29,170
4,2023-03-30,188
4,2023-03-31,257
4,2023-04-01,90
4,2023-04-02,90
4,2023-04-03,141
4,2023-04-04,107
4,2023-04-05,119
4,2023-04-06,132
4,2023-04-07,91
4,2023-04-08,88
4,2023-04-09,55
4,2023-04-10,75
4,2023-04-11,118
4,2023-04-12,96
4,2023-04-13,94
4,2023-04-14,70
4,2023-04-15,71
4,2023-04-16,107
4,2023-04-17,116
4,2023-04-18,98
4,2023-04-19,70
4,2023-04-20,113
4,2023-04-21,109
4,2023-04-22,90
4,2023-04-23,81
4,2023-04-24,105
4,2023-04-25,143
4,2023-04-26,99
4,2023-04-27,80
4,2023-04-28,146
4,2023-04-29,81
4,2023-04-30,73
4,2023-05-01,136
4,2023-05-02,82
4,2023-05-03,88
4,2023-05-04,116
4,2023-05-05,85
4,2023-05-06,71
4,2023-05-07,69
4,2023-05-08,88
4,2023-05-09,70
4,2023-05-10,91
4,2023-05-11,55
4,2023-05-12,79
4,2023-05-13,79
4,2023-05-14,90
4,2023-05-15,117
4,2023-05-16,98
4,2023-05-17,67
4,2023-05-18,95
4,2023-05-19,92
4,2023-05-20,53
4,2023-05-21,63
4,2023-05-22,85
4,2023-05-23,105
4,2023-05-24,72
4,2023-05-25,48
4,2023-05-26,76
4,2023-05-27,57
4,2023-05-28,92
4,2023-05-29,89
4,2023-05-30,105
4,2023-05-31,67
4,2023-06-01,77
4,2023-06-02,46
4,2023-06-03,53
4,2023-06-04,44
4,2023-06-05,65
4,2023-06-06,60
4,2023-06-07,55
4,2023-06-08,67
4,2023-06-09,47
4,2023-06-10,51
4,2023-06-11,57
4,2023-06-12,50
4,2023-06-13,64
4,2023-06-14,51
4,2023-06-15,51
4,2023-06-16,58
4,2023-06-17,40
4,2023-06-18,45
4,2023-06-19,55
4,2023-06-20,64
4,2023-06-21,47
4,2023-06-22,85
4,2023-06-23,45
