medicine_id,ds,y
2,2020-10-03,64
2,2020-10-04,61
2,2020-10-05,90
2,2020-10-06,90
2,2020-10-07,83
2,2020-10-08,77
2,2020-10-09,87
2,2020-10-10,68
2,2020-10-11,60
2,2020-10-12,108
2,2020-10-13,98
2,2020-10-14,83
2,2020-10-15,82
2,2020-10-16,83
2,2020-10-17,72
2,2020-10-18,60
2,2020-10-19,83
2,2020-10-20,90
2,2020-10-21,94
2,2020-10-22,107
2,2020-10-23,132
2,2020-10-24,112
2,2020-10-25,107
2,2020-10-26,149
2,2020-10-27,131
2,2020-10-28,116
2,2020-10-29,93
2,2020-10-30,89
2,2020-10-31,69
2,2020-11-01,61
2,2020-11-02,92
2,2020-11-03,87
2,2020-11-04,92
2,2020-11-05,81
2,2020-11-06,99
2,2020-11-07,74
2,2020-11-08,53
2,2020-11-09,102
2,2020-11-10,90
2,2020-11-11,77
2,2020-11-12,79
2,2020-11-13,77
2,2020-11-14,66
2,2020-11-15,60
2,2020-11-16,89
2,2020-11-17,83
2,2020-11-18,84
2,2020-11-19,80
2,2020-11-20,76
2,2020-11-21,67
2,2020-11-22,60
2,2020-11-23,95
2,2020-11-24,89
2,2020-11-25,78
2,2020-11-26,80
2,2020-11-27,90
2,2020-11-28,68
2,2020-11-29,52
2,2020-11-30,88
2,2020-12-01,80
2,2020-12-02,79
2,2020-12-03,76
2,2020-12-04,87
2,2020-12-05,68
2,2020-12-06,60
2,2020-12-07,103
2,2020-12-08,83
2,2020-12-09,70
2,2020-12-10,76
2,2020-12-11,90
2,2020-12-12,69
2,2020-12-13,56
2,2020-12-14,95
2,2020-12-15,83
2,2020-12-16,75
2,2020-12-17,82
2,2020-12-18,91
2,2020-12-19,80
2,2020-12-20,55
2,2020-12-21,98
2,2020-12-22,95
2,2020-12-23,77
2,2020-12-24,77
2,2020-12-25,91
2,2020-12-26,70
2,2020-12-27,63
2,2020-12-28,102
2,2020-12-29,97
2,2020-12-30,77
2,2020-12-31,76
2,2021-01-01,94
2,2021-01-02,73
2,2021-01-03,63
2,2021-01-04,101
2,2021-01-05,95
2,2021-01-06,81
2,2021-01-07,90
2,2021-01-08,93
2,2021-01-09,75
2,2021-01-10,71
2,2021-01-11,90
2,2021-01-12,91
2,2021-01-13,81
2,2021-01-14,82
2,2021-01-15,91
2,2021-01-16,71
2,2021-01-17,59
2,2021-01-18,104
2,2021-01-19,102
2,2021-01-20,87
2,2021-01-21,93
2,2021-01-22,94
2,2021-01-23,73
2,2021-01-24,61
2,2021-01-25,98
2,2021-01-26,93
2,2021-01-27,92
2,2021-01-28,83
2,2021-01-29,98
2,2021-01-30,74
2,2021-01-31,67
2,2021-02-01,98
2,2021-02-02,99
2,2021-02-03,81
2,2021-02-04,88
2,2021-02-05,99
2,2021-02-06,72
2,2021-02-07,61
2,2021-02-08,102
2,2021-02-09,96
2,2021-02-10,92
2,2021-02-11,89
2,2021-02-12,87
2,2021-02-13,73
2,2021-02-14,66
2,2021-02-15,102
2,2021-02-16,96
2,2021-02-17,89
2,2021-02-18,87
2,2021-02-19,98
2,2021-02-20,73
2,2021-02-21,67
2,2021-02-22,102
2,2021-02-23,92
2,2021-02-24,89
2,2021-02-25,82
2,2021-02-26,92
2,2021-02-27,79
2,2021-02-28,69
2,2021-03-01,111
2,2021-03-02,100
2,2021-03-03,93
2,2021-03-04,79
2,2021-03-05,107
2,2021-03-06,74
2,2021-03-07,66
2,2021-03-08,116
2,2021-03-09,104
2,2021-03-10,94
2,2021-03-11,93
2,2021-03-12,92
2,2021-03-13,79
2,2021-03-14,72
2,2021-03-15,117
2,2021-03-16,106
2,2021-03-17,94
2,2021-03-18,94
2,2021-03-19,104
2,2021-03-20,82
2,2021-03-21,70
2,2021-03-22,122
2,2021-03-23,116
2,2021-03-24,101
2,2021-03-25,89
2,2021-03-26,114
2,2021-03-27,84
2,2021-03-28,71
2,2021-03-29,118
2,2021-03-30,106
2,2021-03-31,109
2,2021-04-01,91
2,2021-04-02,118
2,2021-04-03,94
2,2021-04-04,91
2,2021-04-05,139
2,2021-04-06,145
2,2021-04-07,130
2,2021-04-08,124
2,2021-04-09,152
2,2021-04-10,101
2,2021-04-11,107
2,2021-04-12,177
2,2021-04-13,163
2,2021-04-14,149
2,2021-04-15,156
2,2021-04-16,166
2,2021-04-17,131
2,2021-04-18,114
2,2021-04-19,178
2,2021-04-20,165
2,2021-04-21,165
2,2021-04-22,160
2,2021-04-23,165
2,2021-04-24,141
2,2021-04-25,108
2,2021-04-26,183
2,2021-04-27,162
2,2021-04-28,172
2,2021-04-29,155
2,2021-04-30,187
2,2021-05-01,121
2,2021-05-02,113
2,2021-05-03,181
2,2021-05-04,164
2,2021-05-05,155
2,2021-05-06,158
2,2021-05-07,171
2,2021-05-08,139
2,2021-05-09,106
2,2021-05-10,174
2,2021-05-11,166
2,2021-05-12,151
2,2021-05-13,150
2,2021-05-14,161
2,2021-05-15,126
2,2021-05-16,102
2,2021-05-17,178
2,2021-05-18,162
2,2021-05-19,156
2,2021-05-20,140
2,2021-05-21,168
2,2021-05-22,120
2,2021-05-23,115
2,2021-05-24,172
2,2021-05-25,158
2,2021-05-26,147
2,2021-05-27,132
2,2021-05-28,150
2,2021-05-29,115
2,2021-05-30,107
2,2021-05-31,170
2,2021-06-01,156
2,2021-06-02,139
2,2021-06-03,128
2,2021-06-04,146
2,2021-06-05,110
2,2021-06-06,98
2,2021-06-07,152
2,2021-06-08,158
2,2021-06-09,128
2,2021-06-10,135
2,2021-06-11,153
2,2021-06-12,110
2,2021-06-13,100
2,2021-06-14,158
2,2021-06-15,139
2,2021-06-16,129
2,2021-06-17,128
2,2021-06-18,138
2,2021-06-19,107
2,2021-06-20,85
2,2021-06-21,129
2,2021-06-22,114
2,2021-06-23,98
2,2021-06-24,96
2,2021-06-25,109
2,2021-06-26,77
2,2021-06-27,63
2,2021-06-28,106
2,2021-06-29,87
2,2021-06-30,74
2,2021-07-01,83
2,2021-07-02,75
2,2021-07-03,63
2,2021-07-04,55
2,2021-07-05,93
2,2021-07-06,85
2,2021-07-07,70
2,2021-07-08,76
2,2021-07-09,77
2,2021-07-10,63
2,2021-07-11,53
2,2021-07-12,89
2,2021-07-13,77
2,2021-07-14,71
2,2021-07-15,71
2,2021-07-16,74
2,2021-07-17,61
2,2021-07-18,55
2,2021-07-19,84
2,2021-07-20,82
2,2021-07-21,67
2,2021-07-22,79
2,2021-07-23,83
2,2021-07-24,59
2,2021-07-25,55
2,2021-07-26,85
2,2021-07-27,85
2,2021-07-28,72
2,2021-07-29,62
2,2021-07-30,79
2,2021-07-31,62
2,2021-08-01,52
2,2021-08-02,92
2,2021-08-03,77
2,2021-08-04,67
2,2021-08-05,69
2,2021-08-06,84
2,2021-08-07,60
2,2021-08-08,51
2,2021-08-09,85
2,2021-08-10,80
2,2021-08-11,70
2,2021-08-12,77
2,2021-08-13,80
2,2021-08-14,67
2,2021-08-15,56
2,2021-08-16,82
2,2021-08-17,83
2,2021-08-18,72
2,2021-08-19,75
2,2021-08-20,81
2,2021-08-21,62
2,2021-08-22,52
2,2021-08-23,90
2,2021-08-24,68
2,2021-08-25,74
2,2021-08-26,79
2,2021-08-27,94
2,2021-08-28,61
2,2021-08-29,55
2,2021-08-30,85
2,2021-08-31,81
2,2021-09-01,73
2,2021-09-02,73
2,2021-09-03,84
2,2021-09-04,71
2,2021-09-05,59
2,2021-09-06,96
2,2021-09-07,87
2,2021-09-08,80
2,2021-09-09,77
2,2021-09-10,90
2,2021-09-11,61
2,2021-09-12,50
2,2021-09-13,100
2,2021-09-14,80
2,2021-09-15,86
2,2021-09-16,82
2,2021-09-17,86
2,2021-09-18,70
2,2021-09-19,57
2,2021-09-20,86
2,2021-09-21,96
2,2021-09-22,80
2,2021-09-23,84
2,2021-09-24,90
2,2021-09-25,69
2,2021-09-26,60
2,2021-09-27,100
2,2021-09-28,89
2,2021-09-29,81
2,2021-09-30,89
2,2021-10-01,91
2,2021-10-02,64
2,2021-10-03,61
2,2021-10-04,104
2,2021-10-05,92
2,2021-10-06,79
2,2021-10-07,82
2,2021-10-08,84
2,2021-10-09,75
2,2021-10-10,60
2,2021-10-11,95
2,2021-10-12,86
2,2021-10-13,81
2,2021-10-14,74
2,2021-10-15,88
2,2021-10-16,66
2,2021-10-17,62
2,2021-10-18,111
2,2021-10-19,91
2,2021-10-20,81
2,2021-10-21,86
2,2021-10-22,90
2,2021-10-23,71
2,2021-10-24,60
2,2021-10-25,104
2,2021-10-26,87
2,2021-10-27,81
2,2021-10-28,78
2,2021-10-29,102
2,2021-10-30,68
2,2021-10-31,74
2,2021-11-01,130
2,2021-11-02,134
2,2021-11-03,139
2,2021-11-04,147
2,2021-11-05,148
2,2021-11-06,111
2,2021-11-07,84
2,2021-11-08,116
2,2021-11-09,90
2,2021-11-10,90
2,2021-11-11,80
2,2021-11-12,85
2,2021-11-13,80
2,2021-11-14,63
2,2021-11-15,109
2,2021-11-16,87
2,2021-11-17,85
2,2021-11-18,76
2,2021-11-19,87
2,2021-11-20,61
2,2021-11-21,60
2,2021-11-22,98
2,2021-11-23,77
2,2021-11-24,84
2,2021-11-25,80
2,2021-11-26,80
2,2021-11-27,61
2,2021-11-28,59
2,2021-11-29,89
2,2021-11-30,88
2,2021-12-01,78
2,2021-12-02,72
2,2021-12-03,87
2,2021-12-04,73
2,2021-12-05,57
2,2021-12-06,96
2,2021-12-07,88
2,2021-12-08,89
2,2021-12-09,87
2,2021-12-10,84
2,2021-12-11,70
2,2021-12-12,60
2,2021-12-13,92
2,2021-12-14,88
2,2021-12-15,76
2,2021-12-16,83
2,2021-12-17,96
2,2021-12-18,65
2,2021-12-19,60
2,2021-12-20,99
2,2021-12-21,95
2,2021-12-22,79
2,2021-12-23,84
2,2021-12-24,83
2,2021-12-25,66
2,2021-12-26,53
2,2021-12-27,93
2,2021-12-28,93
2,2021-12-29,79
2,2021-12-30,86
2,2021-12-31,90
2,2022-01-01,66
2,2022-01-02,63
2,2022-01-03,105
2,2022-01-04,93
2,2022-01-05,86
2,2022-01-06,86
2,2022-01-07,92
2,2022-01-08,72
2,2022-01-09,63
2,2022-01-10,103
2,2022-01-11,97
2,2022-01-12,87
2,2022-01-13,83
2,2022-01-14,103
2,2022-01-15,77
2,2022-01-16,61
2,2022-01-17,98
2,2022-01-18,99
2,2022-01-19,93
2,2022-01-20,80
2,2022-01-21,97
2,2022-01-22,80
2,2022-01-23,66
2,2022-01-24,112
2,2022-01-25,88
2,2022-01-26,84
2,2022-01-27,91
2,2022-01-28,92
2,2022-01-29,77
2,2022-01-30,66
2,2022-01-31,105
2,2022-02-01,91
2,2022-02-02,86
2,2022-02-03,92
2,2022-02-04,103
2,2022-02-05,75
2,2022-02-06,69
2,2022-02-07,105
2,2022-02-08,98
2,2022-02-09,93
2,2022-02-10,92
2,2022-02-11,89
2,2022-02-12,69
2,2022-02-13,62
2,2022-02-14,102
2,2022-02-15,101
2,2022-02-16,90
2,2022-02-17,94
2,2022-02-18,94
2,2022-02-19,77
2,2022-02-20,63
2,2022-02-21,114
2,2022-02-22,95
2,2022-02-23,97
2,2022-02-24,86
2,2022-02-25,99
2,2022-02-26,77
2,2022-02-27,69
2,2022-02-28,112
2,2022-03-01,94
2,2022-03-02,94
2,2022-03-03,99
2,2022-03-04,104
2,2022-03-05,76
2,2022-03-06,67
2,2022-03-07,120
2,2022-03-08,91
2,2022-03-09,85
2,2022-03-10,85
2,2022-03-11,107
2,2022-03-12,78
2,2022-03-13,66
2,2022-03-14,111
2,2022-03-15,104
2,2022-03-16,84
2,2022-03-17,94
2,2022-03-18,104
2,2022-03-19,81
2,2022-03-20,73
2,2022-03-21,120
2,2022-03-22,108
2,2022-03-23,95
2,2022-03-24,97
2,2022-03-25,107
2,2022-03-26,83
2,2022-03-27,67
2,2022-03-28,112
2,2022-03-29,111
2,2022-03-30,95
2,2022-03-31,109
2,2022-04-01,114
2,2022-04-02,91
2,2022-04-03,82
2,2022-04-04,122
2,2022-04-05,106
2,2022-04-06,105
2,2022-04-07,103
2,2022-04-08,108
2,2022-04-09,86
2,2022-04-10,77
2,2022-04-11,116
2,2022-04-12,115
2,2022-04-13,105
2,2022-04-14,92
2,2022-04-15,117
2,2022-04-16,81
2,2022-04-17,74
2,2022-04-18,124
2,2022-04-19,105
2,2022-04-20,98
2,2022-04-21,103
2,2022-04-22,107
2,2022-04-23,82
2,2022-04-24,71
2,2022-04-25,123
2,2022-04-26,101
2,2022-04-27,103
2,2022-04-28,106
2,2022-04-29,114
2,2022-04-30,85
2,2022-05-01,77
2,2022-05-02,120
2,2022-05-03,110
2,2022-05-04,104
2,2022-05-05,97
2,2022-05-06,101
2,2022-05-07,85
2,2022-05-08,66
2,2022-05-09,122
2,2022-05-10,113
2,2022-05-11,104
2,2022-05-12,89
2,2022-05-13,109
2,2022-05-14,77
2,2022-05-15,75
2,2022-05-16,119
2,2022-05-17,105
2,2022-05-18,99
2,2022-05-19,97
2,2022-05-20,102
2,2022-05-21,78
2,2022-05-22,68
2,2022-05-23,116
2,2022-05-24,104
2,2022-05-25,90
2,2022-05-26,82
2,2022-05-27,97
2,2022-05-28,78
2,2022-05-29,75
2,2022-05-30,121
2,2022-05-31,95
2,2022-06-01,85
2,2022-06-02,85
2,2022-06-03,95
2,2022-06-04,79
2,2022-06-05,63
2,2022-06-06,100
2,2022-06-07,98
2,2022-06-08,87
2,2022-06-09,86
2,2022-06-10,83
2,2022-06-11,66
2,2022-06-12,60
2,2022-06-13,91
2,2022-06-14,80
2,2022-06-15,78
2,2022-06-16,77
2,2022-06-17,80
2,2022-06-18,68
2,2022-06-19,59
2,2022-06-20,103
2,2022-06-21,88
2,2022-06-22,77
2,2022-06-23,90
2,2022-06-24,87
2,2022-06-25,66
2,2022-06-26,53
2,2022-06-27,98
2,2022-06-28,80
2,2022-06-29,77
2,2022-06-30,75
2,2022-07-01,78
2,2022-07-02,67
2,2022-07-03,58
2,2022-07-04,90
2,2022-07-05,86
2,2022-07-06,88
2,2022-07-07,88
2,2022-07-08,77
2,2022-07-09,65
2,2022-07-10,58
2,2022-07-11,91
2,2022-07-12,82
2,2022-07-13,74
2,2022-07-14,75
2,2022-07-15,86
2,2022-07-16,60
2,2022-07-17,55
2,2022-07-18,88
2,2022-07-19,77
2,2022-07-20,73
2,2022-07-21,74
2,2022-07-22,76
2,2022-07-23,57
2,2022-07-24,60
2,2022-07-25,100
2,2022-07-26,85
2,2022-07-27,71
2,2022-07-28,69
2,2022-07-29,79
2,2022-07-30,64
2,2022-07-31,53
2,2022-08-01,87
2,2022-08-02,77
2,2022-08-03,69
2,2022-08-04,76
2,2022-08-05,77
2,2022-08-06,62
2,2022-08-07,58
2,2022-08-08,83
2,2022-08-09,84
2,2022-08-10,68
2,2022-08-11,73
2,2022-08-12,77
2,2022-08-13,62
2,2022-08-14,58
2,2022-08-15,89
2,2022-08-16,88
2,2022-08-17,73
2,2022-08-18,69
2,2022-08-19,89
2,2022-08-20,63
2,2022-08-21,58
2,2022-08-22,94
2,2022-08-23,79
2,2022-08-24,85
2,2022-08-25,83
2,2022-08-26,87
2,2022-08-27,68
2,2022-08-28,56
2,2022-08-29,93
2,2022-08-30,81
2,2022-08-31,78
2,2022-09-01,85
2,2022-09-02,92
2,2022-09-03,63
2,2022-09-04,53
2,2022-09-05,97
2,2022-09-06,79
2,2022-09-07,74
2,2022-09-08,68
2,2022-09-09,90
2,2022-09-10,72
2,2022-09-11,62
2,2022-09-12,91
2,2022-09-13,95
2,2022-09-14,88
2,2022-09-15,91
2,2022-09-16,83
2,2022-09-17,68
2,2022-09-18,56
2,2022-09-19,94
2,2022-09-20,88
2,2022-09-21,84
2,2022-09-22,79
2,2022-09-23,84
2,2022-09-24,69
2,2022-09-25,65
2,2022-09-26,108
2,2022-09-27,86
2,2022-09-28,86
2,2022-09-29,94
2,2022-09-30,88
2,2022-10-01,75
2,2022-10-02,61
2,2022-10-03,103
2,2022-10-04,87
2,2022-10-05,91
2,2022-10-06,88
2,2022-10-07,100
2,2022-10-08,65
2,2022-10-09,71
2,2022-10-10,104
2,2022-10-11,94
2,2022-10-12,84
2,2022-10-13,83
2,2022-10-14,92
2,2022-10-15,72
2,2022-10-16,66
2,2022-10-17,99
2,2022-10-18,80
2,2022-10-19,83
2,2022-10-20,85
2,2022-10-21,88
2,2022-10-22,70
2,2022-10-23,59
2,2022-10-24,96
2,2022-10-25,99
2,2022-10-26,88
2,2022-10-27,82
2,2022-10-28,95
2,2022-10-29,70
2,2022-10-30,54
2,2022-10-31,96
2,2022-11-01,96
2,2022-11-02,86
2,2022-11-03,81
2,2022-11-04,97
2,2022-11-05,67
2,2022-11-06,63
2,2022-11-07,96
2,2022-11-08,88
2,2022-11-09,84
2,2022-11-10,77
2,2022-11-11,85
2,2022-11-12,74
2,2022-11-13,58
2,2022-11-14,97
2,2022-11-15,85
2,2022-11-16,89
2,2022-11-17,82
2,2022-11-18,97
2,2022-11-19,68
2,2022-11-20,60
2,2022-11-21,90
2,2022-11-22,90
2,2022-11-23,80
2,2022-11-24,85
2,2022-11-25,81
2,2022-11-26,68
2,2022-11-27,60
2,2022-11-28,89
2,2022-11-29,81
2,2022-11-30,80
2,2022-12-01,81
2,2022-12-02,93
2,2022-12-03,63
2,2022-12-04,63
2,2022-12-05,89
2,2022-12-06,80
2,2022-12-07,84
2,2022-12-08,82
2,2022-12-09,97
2,2022-12-10,67
2,2022-12-11,57
2,2022-12-12,101
2,2022-12-13,92
2,2022-12-14,84
2,2022-12-15,84
2,2022-12-16,95
2,2022-12-17,77
2,2022-12-18,57
2,2022-12-19,96
2,2022-12-20,88
2,2022-12-21,81
2,2022-12-22,81
2,2022-12-23,94
2,2022-12-24,74
2,2022-12-25,62
2,2022-12-26,102
2,2022-12-27,97
2,2022-12-28,84
2,2022-12-29,86
2,2022-12-30,92
2,2022-12-31,70
2,2023-01-01,58
2,2023-01-02,108
2,2023-01-03,112
2,2023-01-04,93
2,2023-01-05,99
2,2023-01-06,99
2,2023-01-07,78
2,2023-01-08,80
2,2023-01-09,136
2,2023-01-10,106
2,2023-01-11,107
2,2023-01-12,111
2,2023-01-13,121
2,2023-01-14,97
2,2023-01-15,93
2,2023-01-16,148
2,2023-01-17,130
2,2023-01-18,118
2,2023-01-19,128
2,2023-01-20,136
2,2023-01-21,107
2,2023-01-22,99
2,2023-01-23,159
2,2023-01-24,119
2,2023-01-25,135
2,2023-01-26,126
2,2023-01-27,134
2,2023-01-28,107
2,2023-01-29,88
2,2023-01-30,145
2,2023-01-31,153
2,2023-02-01,127
2,2023-02-02,131
2,2023-02-03,143
2,2023-02-04,105
2,2023-02-05,95
2,2023-02-06,142
2,2023-02-07,129
2,2023-02-08,122
2,2023-02-09,123
2,2023-02-10,149
2,2023-02-11,94
2,2023-02-12,104
2,2023-02-13,160
2,2023-02-14,139
2,2023-02-15,117
2,2023-02-16,137
2,2023-02-17,129
2,2023-02-18,111
2,2023-02-19,99
2,2023-02-20,151
2,2023-02-21,146
2,2023-02-22,124
2,2023-02-23,126
2,2023-02-24,137
2,2023-02-25,121
2,2023-02-26,104
2,2023-02-27,141
2,2023-02-28,149
2,2023-03-01,136
2,2023-03-02,139
2,2023-03-03,133
2,2023-03-04,115
2,2023-03-05,98
2,2023-03-06,157
2,2023-03-07,157
2,2023-03-08,135
2,2023-03-09,132
2,2023-03-10,138
2,2023-03-11,101
2,2023-03-12,93
2,2023-03-13,153
2,2023-03-14,161
2,2023-03-15,138
2,2023-03-16,144
2,2023-03-17,158
2,2023-03-18,119
2,2023-03-19,100
2,2023-03-20,167
2,2023-03-21,145
2,2023-03-22,118
2,2023-03-23,125
2,2023-03-24,132
2,2023-03-25,98
2,2023-03-26,79
2,2023-03-27,140
2,2023-03-28,119
2,2023-03-29,111
2,2023-03-30,115
2,2023-03-31,120
2,2023-04-01,77
2,2023-04-02,81
2,2023-04-03,112
2,2023-04-04,114
2,2023-04-05,90
2,2023-04-06,101
2,2023-04-07,111
2,2023-04-08,82
2,2023-04-09,71
2,2023-04-10,120
2,2023-04-11,107
2,2023-04-12,109
2,2023-04-13,106
2,2023-04-14,107
2,2023-04-15,89
2,2023-04-16,78
2,2023-04-17,124
2,2023-04-18,109
2,2023-04-19,100
2,2023-04-20,101
2,2023-04-21,103
2,2023-04-22,96
2,2023-04-23,79
2,2023-04-24,130
2,2023-04-25,117
2,2023-04-26,106
2,2023-04-27,107
2,2023-04-28,125
2,2023-04-29,92
2,2023-04-30,74
2,2023-05-01,134
2,2023-05-02,116
2,2023-05-03,106
2,2023-05-04,100
2,2023-05-05,102
2,2023-05-06,90
2,2023-05-07,76
2,2023-05-08,128
2,2023-05-09,107
2,2023-05-10,96
2,2023-05-11,92
2,2023-05-12,97
2,2023-05-13,88
2,2023-05-14,75
2,2023-05-15,119
2,2023-05-16,101
2,2023-05-17,98
2,2023-05-18,97
2,2023-05-19,113
2,2023-05-20,81
2,2023-05-21,69
2,2023-05-22,116
2,2023-05-23,101
2,2023-05-24,91
2,2023-05-25,94
2,2023-05-26,105
2,2023-05-27,79
2,2023-05-28,67
2,2023-05-29,108
2,2023-05-30,107
2,2023-05-31,83
2,2023-06-01,86
2,2023-06-02,91
2,2023-06-03,69
2,2023-06-04,67
2,2023-06-05,100
2,2023-06-06,92
2,2023-06-07,85
2,2023-06-08,90
2,2023-06-09,89
2,2023-06-10,68
2,2023-06-11,61
2,2023-06-12,109
2,2023-06-13,89
2,2023-06-14,101
2,2023-06-15,84
2,2023-06-16,85
2,2023-06-17,73
2,2023-06-18,58
2,2023-06-19,93
2,2023-06-20,95
2,2023-06-21,79
2,2023-06-22,78
2,2023-06-23,92
