,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
10,2020-01-11,76.14156002054796,33.8723667222466,69.01146429482306,76.14156002054796,76.14156002054796,-24.920620569018052,-24.920620569018052,-24.920620569018052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.72622716031582,-9.72622716031582,-9.72622716031582,-15.194393408702233,-15.194393408702233,-15.194393408702233,51.2209394515299
11,2020-01-12,76.12752572260274,27.701874386189225,62.24962099571863,76.12752572260274,76.12752572260274,-30.583991467434185,-30.583991467434185,-30.583991467434185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664212297,-15.350824664212297,-15.350824664212297,-15.233166803221888,-15.233166803221888,-15.233166803221888,45.54353425516855
12,2020-01-13,76.11349142465754,54.738578774751886,91.40526055314251,76.11349142465754,76.11349142465754,-3.062701148427802,-3.062701148427802,-3.062701148427802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553042256,12.180070553042256,12.180070553042256,-15.24277170147006,-15.24277170147006,-15.24277170147006,73.05079027622973
13,2020-01-14,76.09945712671234,50.51678234100093,84.93578357415774,76.09945712671234,76.09945712671234,-9.200984471303743,-9.200984471303743,-9.200984471303743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961108254,6.022913961108254,6.022913961108254,-15.223898432411996,-15.223898432411996,-15.223898432411996,66.8984726554086
14,2020-01-15,76.08542282876712,42.81688399712758,79.12601152913815,76.08542282876712,76.08542282876712,-15.03832861106092,-15.03832861106092,-15.03832861106092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394486800158717,0.1394486800158717,0.1394486800158717,-15.17777729107679,-15.17777729107679,-15.17777729107679,61.0470942177062
15,2020-01-16,76.07138853082192,43.075576859864206,77.67193128779482,76.07138853082192,76.07138853082192,-14.771139264470335,-14.771139264470335,-14.771139264470335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499977301328887,0.33499977301328887,0.33499977301328887,-15.106139037483624,-15.106139037483624,-15.106139037483624,61.300249266351585
16,2020-01-17,76.05735423287672,49.58812877457792,84.77557383639609,76.05735423287672,76.05735423287672,-8.611544463917332,-8.611544463917332,-8.611544463917332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857381356,6.399618857381356,6.399618857381356,-15.011163321298689,-15.011163321298689,-15.011163321298689,67.44580976895939
17,2020-01-18,76.04331993493152,33.1994271314666,68.80897310492638,76.04331993493152,76.04331993493152,-24.62164365445858,-24.62164365445858,-24.62164365445858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160294968,-9.726227160294968,-9.726227160294968,-14.895416494163612,-14.895416494163612,-14.895416494163612,51.42167628047294
18,2020-01-19,76.0292856369863,29.094838088165123,63.94535342317412,76.0292856369863,76.0292856369863,-30.112605228269867,-30.112605228269867,-30.112605228269867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.35082466418554,-15.35082466418554,-15.35082466418554,-14.76178056408433,-14.76178056408433,-14.76178056408433,45.91668040871643
19,2020-01-20,76.0152513390411,55.71722405142409,90.05281487557133,76.0152513390411,76.0152513390411,-2.4333047347240133,-2.4333047347240133,-2.4333047347240133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553056828,12.180070553056828,12.180070553056828,-14.613375287780842,-14.613375287780842,-14.613375287780842,73.58194660431708
20,2020-01-21,76.0012170410959,49.32804592472087,85.18612280393059,76.0012170410959,76.0012170410959,-8.430561618938343,-8.430561618938343,-8.430561618938343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961096088,6.022913961096088,6.022913961096088,-14.453475580034432,-14.453475580034432,-14.453475580034432,67.57065542215756
21,2020-01-22,75.98718274315068,44.1790548951254,79.4845269367602,75.98718274315068,75.98718274315068,-14.145977858539709,-14.145977858539709,-14.145977858539709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944868002372043,0.13944868002372043,0.13944868002372043,-14.285426538563428,-14.285426538563428,-14.285426538563428,61.841204884610974
22,2020-01-23,75.97314844520548,44.274015616175646,79.78021475006484,75.97314844520548,75.97314844520548,-13.777558662042193,-13.777558662042193,-13.777558662042193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349997730276577,0.3349997730276577,0.3349997730276577,-14.11255843506985,-14.11255843506985,-14.11255843506985,62.195589783163285
23,2020-01-24,75.95911414726028,51.404345430255844,87.07048587331833,75.95911414726028,75.95911414726028,-7.538485148972472,-7.538485148972472,-7.538485148972472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857396617,6.399618857396617,6.399618857396617,-13.93810400636909,-13.93810400636909,-13.93810400636909,68.42062899828781
24,2020-01-25,75.94507984931508,34.491652550548146,70.46359300215894,75.94507984931508,75.94507984931508,-23.491347454811393,-23.491347454811393,-23.491347454811393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.72622716032801,-9.72622716032801,-9.72622716032801,-13.76512029448338,-13.76512029448338,-13.76512029448338,52.45373239450369
25,2020-01-26,75.93104555136986,29.46299611207708,65.18772727567003,75.93104555136986,75.93104555136986,-28.947241797954955,-28.947241797954955,-28.947241797954955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664241147,-15.350824664241147,-15.350824664241147,-13.596417133713807,-13.596417133713807,-13.596417133713807,46.983803753414904
26,2020-01-27,75.91701125342466,57.14158816866942,92.20164031615644,75.91701125342466,75.91701125342466,-1.254423617631664,-1.254423617631664,-1.254423617631664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553071403,12.180070553071403,12.180070553071403,-13.434494170703065,-13.434494170703065,-13.434494170703065,74.662587635793
27,2020-01-28,75.90297695547946,50.82264291974512,85.87137099313064,75.90297695547946,75.90297695547946,-7.2585740756452815,-7.2585740756452815,-7.2585740756452815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961091269,6.022913961091269,6.022913961091269,-13.281488036736551,-13.281488036736551,-13.281488036736551,68.64440287983417
28,2020-01-29,75.88894265753424,44.289864688610784,80.6314482633372,75.88894265753424,75.88894265753424,-12.999682298032926,-12.999682298032926,-12.999682298032926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944868000024274,0.13944868000024274,0.13944868000024274,-13.139130978033167,-13.139130978033167,-13.139130978033167,62.88926035950132
29,2020-01-30,75.87490835958904,45.162690870807296,80.78487578594321,75.87490835958904,75.87490835958904,-12.673722126216875,-12.673722126216875,-12.673722126216875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349997730174729,0.3349997730174729,0.3349997730174729,-13.00872189923435,-13.00872189923435,-13.00872189923435,63.20118623337217
30,2020-01-31,75.86087406164384,52.50184409796923,86.61092402104836,75.86087406164384,75.86087406164384,-6.491491540720233,-6.491491540720233,-6.491491540720233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39961885742082,6.39961885742082,6.39961885742082,-12.891110398141052,-12.891110398141052,-12.891110398141052,69.36938252092361
31,2020-02-01,75.84683976369864,35.47885545308474,72.59553563617689,75.84683976369864,75.84683976369864,-22.512921138055937,-22.512921138055937,-22.512921138055937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160361049,-9.726227160361049,-9.726227160361049,-12.78669397769489,-12.78669397769489,-12.78669397769489,53.3339186256427
32,2020-02-02,75.83280546575342,29.954079985620904,65.65475517015275,75.83280546575342,75.83280546575342,-28.046252890190654,-28.046252890190654,-28.046252890190654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.35082466421439,-15.35082466421439,-15.35082466421439,-12.69542822597626,-12.69542822597626,-12.69542822597626,47.786552575562766
33,2020-02-03,75.81877116780822,56.725338660044244,91.57120077461272,75.81877116780822,75.81877116780822,-0.4367788157901843,-0.4367788157901843,-0.4367788157901843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553017064,12.180070553017064,12.180070553017064,-12.61684936880725,-12.61684936880725,-12.61684936880725,75.38199235201803
34,2020-02-04,75.80473686986302,51.262950720538505,87.15298852276916,75.80473686986302,75.80473686986302,-6.527194273015402,-6.527194273015402,-6.527194273015402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961079104,6.022913961079104,6.022913961079104,-12.550108234094507,-12.550108234094507,-12.550108234094507,69.27754259684762
35,2020-02-05,75.7907025719178,45.06207508067466,80.66145930708117,75.7907025719178,75.7907025719178,-12.354565653555749,-12.354565653555749,-12.354565653555749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944868000809238,0.13944868000809238,0.13944868000809238,-12.494014333563843,-12.494014333563843,-12.494014333563843,63.43613691836205
36,2020-02-06,75.7766682739726,45.418077416020104,81.6587857227787,75.7766682739726,75.7766682739726,-12.112088703144746,-12.112088703144746,-12.112088703144746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499977298349043,0.33499977298349043,0.33499977298349043,-12.447088476128236,-12.447088476128236,-12.447088476128236,63.664579570827854
37,2020-02-07,75.7626339760274,51.18850944501728,87.96951769815672,75.7626339760274,75.7626339760274,-6.008003229390178,-6.008003229390178,-6.008003229390178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857436082,6.399618857436082,6.399618857436082,-12.407622086826262,-12.407622086826262,-12.407622086826262,69.75463074663722
38,2020-02-08,75.7485996780822,35.801033494974426,71.8307577072941,75.7485996780822,75.7485996780822,-22.099968383616055,-22.099968383616055,-22.099968383616055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160340198,-9.726227160340198,-9.726227160340198,-12.373741223275855,-12.373741223275855,-12.373741223275855,53.64863129446614
39,2020-02-09,75.73456538013698,30.714547250861322,64.08311728672338,75.73456538013698,75.73456538013698,-27.69429782785169,-27.69429782785169,-27.69429782785169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664227584,-15.350824664227584,-15.350824664227584,-12.3434731636241,-12.3434731636241,-12.3434731636241,48.0402675522853
40,2020-02-10,75.72053108219178,58.15395024131944,94.41004801539997,75.72053108219178,75.72053108219178,-0.13474283641901916,-0.13474283641901916,-0.13474283641901916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553031634,12.180070553031634,12.180070553031634,-12.314813389450654,-12.314813389450654,-12.314813389450654,75.58578824577276
41,2020-02-11,75.70649678424658,51.77417349673457,87.52984145575917,75.70649678424658,75.70649678424658,-6.2628768445254,-6.2628768445254,-6.2628768445254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961121988,6.022913961121988,6.022913961121988,-12.28579080564739,-12.28579080564739,-12.28579080564739,69.44361993972119
42,2020-02-12,75.69246248630137,45.02542684395187,80.09082235463774,75.69246248630137,75.69246248630137,-12.115080446172339,-12.115080446172339,-12.115080446172339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394486800159438,0.1394486800159438,0.1394486800159438,-12.254529126188284,-12.254529126188284,-12.254529126188284,63.577382040129024
43,2020-02-13,75.67842818835616,45.80562324137661,80.20986291293084,75.67842818835616,75.67842818835616,-11.88430273424207,-11.88430273424207,-11.88430273424207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349997729733051,0.3349997729733051,0.3349997729733051,-12.219302507215376,-12.219302507215376,-12.219302507215376,63.794125454114095
44,2020-02-14,75.66439389041096,52.80329870288224,87.89114521924618,75.66439389041096,75.66439389041096,-5.778964864676305,-5.778964864676305,-5.778964864676305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39961885742276,6.39961885742276,6.39961885742276,-12.178583722099066,-12.178583722099066,-12.178583722099066,69.88542902573465
45,2020-02-15,75.65035959246576,35.71698421321577,70.18492555736054,75.65035959246576,75.65035959246576,-21.857310600747628,-21.857310600747628,-21.857310600747628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160373242,-9.726227160373242,-9.726227160373242,-12.131083440374388,-12.131083440374388,-12.131083440374388,53.79304899171814
46,2020-02-16,75.63632529452055,30.472476605112,64.78398958902673,75.63632529452055,75.63632529452055,-27.426604149436454,-27.426604149436454,-27.426604149436454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.35082466420083,-15.35082466420083,-15.35082466420083,-12.07577948523562,-12.07577948523562,-12.07577948523562,48.20972114508409
47,2020-02-17,75.62229099657534,57.16720387189925,92.74931584745212,75.62229099657534,75.62229099657534,0.16813526043789703,0.16813526043789703,0.16813526043789703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553046207,12.180070553046207,12.180070553046207,-12.011935292608312,-12.011935292608312,-12.011935292608312,75.79042625701324
48,2020-02-18,75.60825670038017,51.3209229291766,87.53309800776103,75.60825670038017,75.60825670038017,-5.916193206603713,-5.916193206603713,-5.916193206603713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961109824,6.022913961109824,6.022913961109824,-11.939107167713537,-11.939107167713537,-11.939107167713537,69.69206349377646
49,2020-02-19,75.59422240418499,46.544449396945566,81.89657904887882,75.59422240418499,75.59422240418499,-11.717691640463208,-11.717691640463208,-11.717691640463208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944867999246371,0.13944867999246371,0.13944867999246371,-11.857140320455672,-11.857140320455672,-11.857140320455672,63.87653076372178
50,2020-02-20,75.5801881079898,46.351727111248294,81.18713319301172,75.5801881079898,75.5801881079898,-11.431154273628156,-11.431154273628156,-11.431154273628156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349997730367817,0.3349997730367817,0.3349997730367817,-11.766154046664939,-11.766154046664939,-11.766154046664939,64.14903383436165
51,2020-02-21,75.56615381179462,52.0156279154144,88.55326709778943,75.56615381179462,75.56615381179462,-5.266897938228631,-5.266897938228631,-5.266897938228631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857409442,6.399618857409442,6.399618857409442,-11.666516795638072,-11.666516795638072,-11.666516795638072,70.29925587356598
52,2020-02-22,75.55211951559943,37.30515190441517,71.95508299816237,75.55211951559943,75.55211951559943,-21.285039373818982,-21.285039373818982,-21.285039373818982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160311987,-9.726227160311987,-9.726227160311987,-11.558812213506993,-11.558812213506993,-11.558812213506993,54.26708014178045
53,2020-02-23,75.53808521940424,31.34455651565946,66.19651863336011,75.53808521940424,75.53808521940424,-26.794622229383055,-26.794622229383055,-26.794622229383055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664174077,-15.350824664174077,-15.350824664174077,-11.44379756520898,-11.44379756520898,-11.44379756520898,48.743462990021186
54,2020-02-24,75.52405092320906,58.01525416813685,93.29589455981841,75.52405092320906,75.52405092320906,0.8577143481284614,0.8577143481284614,0.8577143481284614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18007055305173,12.18007055305173,12.18007055305173,-11.322356204923272,-11.322356204923272,-11.322356204923272,76.38176527133753
55,2020-02-25,75.51001662701387,52.42431017764577,88.16670699315206,75.51001662701387,75.51001662701387,-5.172532015572116,-5.172532015572116,-5.172532015572116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961101331,6.022913961101331,6.022913961101331,-11.195445976673447,-11.195445976673447,-11.195445976673447,70.33748461144175
56,2020-02-26,75.49598233081869,47.69675130209176,82.20176445351778,75.49598233081869,75.49598233081869,-10.924596896204521,-10.924596896204521,-10.924596896204521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944868000031455,0.13944868000031455,0.13944868000031455,-11.064045576204835,-11.064045576204835,-11.064045576204835,64.57138543461417
57,2020-02-27,75.4819480346235,46.849674739776475,81.79675596270006,75.4819480346235,75.4819480346235,-10.594101213658524,-10.594101213658524,-10.594101213658524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499977297824557,0.33499977297824557,0.33499977297824557,-10.929100986636769,-10.929100986636769,-10.929100986636769,64.88784682096498
58,2020-02-28,75.46791373842832,52.24447611769508,88.45292712243246,75.46791373842832,75.46791373842832,-4.391855253271916,-4.391855253271916,-4.391855253271916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857396124,6.399618857396124,6.399618857396124,-10.791474110668041,-10.791474110668041,-10.791474110668041,71.07605848515641
59,2020-02-29,75.45387944223314,36.91092338998482,71.537814502593,75.45387944223314,75.45387944223314,-20.378122820420547,-20.378122820420547,-20.378122820420547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160345028,-9.726227160345028,-9.726227160345028,-10.651895660075523,-10.651895660075523,-10.651895660075523,55.0757566218126
60,2020-03-01,75.43984514603795,32.25255529184867,67.58657630924968,75.43984514603795,75.43984514603795,-25.86174889444592,-25.86174889444592,-25.86174889444592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664249654,-15.350824664249654,-15.350824664249654,-10.510924230196265,-10.510924230196265,-10.510924230196265,49.57809625159203
61,2020-03-02,75.42581084984276,60.639236468811845,94.82947368875462,75.42581084984276,75.42581084984276,1.811157266581404,1.811157266581404,1.811157266581404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18007055307535,12.18007055307535,12.18007055307535,-10.368913286493946,-10.368913286493946,-10.368913286493946,77.23696811642417
62,2020-03-03,75.41177655364758,53.20981892882355,90.36957538646205,75.41177655364758,75.41177655364758,-4.203073566777109,-4.203073566777109,-4.203073566777109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961092838,6.022913961092838,6.022913961092838,-10.225987527869947,-10.225987527869947,-10.225987527869947,71.20870298687048
63,2020-03-04,75.39774225745239,47.24777348431179,82.54015649870988,75.39774225745239,75.39774225745239,-9.942581094783705,-9.942581094783705,-9.942581094783705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394486800158987,0.1394486800158987,0.1394486800158987,-10.082029774799603,-10.082029774799603,-10.082029774799603,65.45516116266869
64,2020-03-05,75.38370796125722,47.736583510916674,83.34583896637118,75.38370796125722,75.38370796125722,-9.601679396234111,-9.601679396234111,-9.601679396234111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349997729926141,0.3349997729926141,0.3349997729926141,-9.936679169226727,-9.936679169226727,-9.936679169226727,65.7820285650231
65,2020-03-06,75.36967366506202,55.09772350810943,89.30684144377275,75.36967366506202,75.36967366506202,-3.38972222104286,-3.38972222104286,-3.38972222104286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857411385,6.399618857411385,6.399618857411385,-9.789341078454244,-9.789341078454244,-9.789341078454244,71.97995144401916
66,2020-03-07,75.35563936886685,37.65775206601089,73.91709080199374,75.35563936886685,75.35563936886685,-19.36543583975463,-19.36543583975463,-19.36543583975463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160351122,-9.726227160351122,-9.726227160351122,-9.63920867940351,-9.63920867940351,-9.63920867940351,55.99020352911222
67,2020-03-08,75.34160507267167,31.778508666079553,68.33208724261955,75.34160507267167,75.34160507267167,-24.836120439860537,-24.836120439860537,-24.836120439860537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3508246642229,-15.3508246642229,-15.3508246642229,-9.485295775637637,-9.485295775637637,-9.485295775637637,50.50548463281113
68,2020-03-09,75.32757077647648,61.15472972733037,96.15815654254575,75.32757077647648,75.32757077647648,2.8535905718462025,2.8535905718462025,2.8535905718462025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553011964,12.180070553011964,12.180070553011964,-9.326479981165763,-9.326479981165763,-9.326479981165763,78.18116134832268
69,2020-03-10,75.31353648028129,53.31592938037817,90.03231601617415,75.31353648028129,75.31353648028129,-3.138641044740334,-3.138641044740334,-3.138641044740334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961084347,6.022913961084347,6.022913961084347,-9.16155500582468,-9.16155500582468,-9.16155500582468,72.17489543554095
70,2020-03-11,75.29950218408611,48.76760417466924,83.93894785041564,75.29950218408611,75.29950218408611,-8.849841730267503,-8.849841730267503,-8.849841730267503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394486800237486,0.1394486800237486,0.1394486800237486,-8.98929041029125,-8.98929041029125,-8.98929041029125,66.44966045381861
71,2020-03-12,75.28546788789092,49.27566522142767,84.47938275715735,75.28546788789092,75.28546788789092,-8.473497104014621,-8.473497104014621,-8.473497104014621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499977298242933,0.33499977298242933,0.33499977298242933,-8.808496876997047,-8.808496876997047,-8.808496876997047,66.81197078387629
72,2020-03-13,75.27143359169574,56.314581993827154,91.89619058534255,75.27143359169574,75.27143359169574,-2.2184759202705058,-2.2184759202705058,-2.2184759202705058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399618857369484,6.399618857369484,6.399618857369484,-8.618094777639989,-8.618094777639989,-8.618094777639989,73.05295767142523
73,2020-03-14,75.25739929550055,39.14746688477356,74.76054037136444,75.25739929550055,75.25739929550055,-18.14341077876573,-18.14341077876573,-18.14341077876573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.726227160357219,-9.726227160357219,-9.726227160357219,-8.417183618408513,-8.417183618408513,-8.417183618408513,57.11398851673482
74,2020-03-15,75.24336499930537,32.329869264801204,69.65424551242106,75.24336499930537,75.24336499930537,-23.555934482499808,-23.555934482499808,-23.555934482499808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.350824664236095,-15.350824664236095,-15.350824664236095,-8.205109818263715,-8.205109818263715,-8.205109818263715,51.68743051680556
75,2020-03-16,75.2293307031102,62.1138960605986,96.57425795121985,75.2293307031102,75.2293307031102,4.198540323604264,4.198540323604264,4.198540323604264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180070553026537,12.180070553026537,12.180070553026537,-7.981530229422272,-7.981530229422272,-7.981530229422272,79.42787102671446
76,2020-03-17,75.215296406915,55.06653548221601,91.62739619376417,75.215296406915,75.215296406915,-1.72355488480503,-1.72355488480503,-1.72355488480503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022913961072182,6.022913961072182,6.022913961072182,-7.74646884587721,-7.74646884587721,-7.74646884587721,73.49174152210998
77,2020-03-18,75.20126211071982,50.95877531771558,85.42188340168357,75.20126211071982,75.20126211071982,-7.360915586294015,-7.360915586294015,-7.360915586294015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944868000026855,0.13944868000026855,0.13944868000026855,-7.500364266294284,-7.500364266294284,-7.500364266294284,67.84034652442581
