,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
10,2020-01-11,105.40392063561644,66.34625571040854,119.2626008074549,105.40392063561644,105.40392063561644,0.0,0.0,0.0,-0.1263779903043443,-0.1263779903043443,-0.1263779903043443,0.0,0.0,0.0,-0.08067385810010282,-0.08067385810010282,-0.08067385810010282,-0.045704132204241465,-0.045704132204241465,-0.045704132204241465,0.0,0.0,0.0,92.08318497548863
11,2020-01-12,105.39129189917809,61.36438842253817,109.86365533649744,105.39129189917809,105.39129189917809,0.0,0.0,0.0,-0.18329564322056732,-0.18329564322056732,-0.18329564322056732,0.0,0.0,0.0,-0.14091917784342511,-0.14091917784342511,-0.14091917784342511,-0.04237646537714221,-0.04237646537714221,-0.04237646537714221,0.0,0.0,0.0,86.07352726067167
12,2020-01-13,105.37866316273973,86.87464546004125,137.66433322399712,105.37866316273973,105.37866316273973,0.0,0.0,0.0,0.07348692359858545,0.07348692359858545,0.07348692359858545,0.0,0.0,0.0,0.11259189314845228,0.11259189314845228,0.11259189314845228,-0.039104969549866815,-0.039104969549866815,-0.039104969549866815,0.0,0.0,0.0,113.12261693150106
13,2020-01-14,105.36603442630138,83.32352137004995,132.80362310331267,105.36603442630138,105.36603442630138,0.0,0.0,0.0,0.01858435692620556,0.01858435692620556,0.01858435692620556,0.0,0.0,0.0,0.05452290577209064,0.05452290577209064,0.05452290577209064,-0.03593854884588508,-0.03593854884588508,-0.03593854884588508,0.0,0.0,0.0,107.32419441797863
14,2020-01-15,105.35340568986302,77.48905027468344,127.10559501344851,105.35340568986302,105.35340568986302,0.0,0.0,0.0,-0.03023352269987705,-0.03023352269987705,-0.03023352269987705,0.0,0.0,0.0,0.0026886103935583865,0.0026886103935583865,0.0026886103935583865,-0.03292213309343544,-0.03292213309343544,-0.03292213309343544,0.0,0.0,0.0,102.1682011074292
15,2020-01-16,105.34077695342467,77.43826041978878,126.700953827819,105.34077695342467,105.34077695342467,0.0,0.0,0.0,-0.030641788691736737,-0.030641788691736737,-0.030641788691736737,0.0,0.0,0.0,-0.0005462299998709973,-0.0005462299998709973,-0.0005462299998709973,-0.030095558691865743,-0.030095558691865743,-0.030095558691865743,0.0,0.0,0.0,102.11294712539446
16,2020-01-17,105.3281482169863,83.25637608215703,134.2138175695044,105.3281482169863,105.3281482169863,0.0,0.0,0.0,0.024843238169747907,0.024843238169747907,0.024843238169747907,0.0,0.0,0.0,0.05233585662958055,0.05233585662958055,0.05233585662958055,-0.02749261845983264,-0.02749261845983264,-0.02749261845983264,0.0,0.0,0.0,107.9448404891194
17,2020-01-18,105.31551948054795,69.2107474916897,120.56907450132759,105.31551948054795,105.31551948054795,0.0,0.0,0.0,-0.10581416271889797,-0.10581416271889797,-0.10581416271889797,0.0,0.0,0.0,-0.08067385809990045,-0.08067385809990045,-0.08067385809990045,-0.02514030461899751,-0.02514030461899751,-0.02514030461899751,0.0,0.0,0.0,94.17164596540798
18,2020-01-19,105.30289074410959,62.94302679608906,111.6871095636038,105.30289074410959,105.30289074410959,0.0,0.0,0.0,-0.16397744088526398,-0.16397744088526398,-0.16397744088526398,0.0,0.0,0.0,-0.1409191778431892,-0.1409191778431892,-0.1409191778431892,-0.023058263042074808,-0.023058263042074808,-0.023058263042074808,0.0,0.0,0.0,88.03559220206995
19,2020-01-20,105.29026200767123,89.2869500091464,139.1675090590751,105.29026200767123,105.29026200767123,0.0,0.0,0.0,0.0913334227273675,0.0913334227273675,0.0913334227273675,0.0,0.0,0.0,0.1125918931485811,0.1125918931485811,0.1125918931485811,-0.021258470421213618,-0.021258470421213618,-0.021258470421213618,0.0,0.0,0.0,114.90678201669314
20,2020-01-21,105.27763327123287,82.56361229188072,134.83903306946436,105.27763327123287,105.27763327123287,0.0,0.0,0.0,0.03477776648518911,0.03477776648518911,0.03477776648518911,0.0,0.0,0.0,0.05452290577196388,0.05452290577196388,0.05452290577196388,-0.01974513928677477,-0.01974513928677477,-0.01974513928677477,0.0,0.0,0.0,108.93895421725318
21,2020-01-22,105.26500453479451,78.28522552723857,128.62406537507115,105.26500453479451,105.26500453479451,0.0,0.0,0.0,-0.015826238632931013,-0.015826238632931013,-0.015826238632931013,0.0,0.0,0.0,0.0026886103936475027,0.0026886103936475027,0.0026886103936475027,-0.01851484902657851,-0.01851484902657851,-0.01851484902657851,0.0,0.0,0.0,103.5990554533303
22,2020-01-23,105.25237579835616,76.63661062587065,128.82078280256366,105.25237579835616,105.25237579835616,0.0,0.0,0.0,-0.018103124421144104,-0.018103124421144104,-0.018103124421144104,0.0,0.0,0.0,-0.0005462299997373334,-0.0005462299997373334,-0.0005462299997373334,-0.01755689442140677,-0.01755689442140677,-0.01755689442140677,0.0,0.0,0.0,103.34697894365749
23,2020-01-24,105.23974706191781,84.07331811184932,132.36129281408589,105.23974706191781,105.23974706191781,0.0,0.0,0.0,0.03548201971246475,0.03548201971246475,0.03548201971246475,0.0,0.0,0.0,0.05233585662973928,0.05233585662973928,0.05233585662973928,-0.01685383691727453,-0.01685383691727453,-0.01685383691727453,0.0,0.0,0.0,108.97386584170359
24,2020-01-25,105.22711832547945,69.48441165333712,120.869940610123,105.22711832547945,105.22711832547945,0.0,0.0,0.0,-0.09705609617999607,-0.09705609617999607,-0.09705609617999607,0.0,0.0,0.0,-0.08067385810020435,-0.08067385810020435,-0.08067385810020435,-0.01638223807979171,-0.01638223807979171,-0.01638223807979171,0.0,0.0,0.0,95.0141850085379
25,2020-01-26,105.2144895890411,62.98470022891503,113.98655503310027,105.2144895890411,105.2144895890411,0.0,0.0,0.0,-0.15703272742935714,-0.15703272742935714,-0.15703272742935714,0.0,0.0,0.0,-0.14091917784367575,-0.14091917784367575,-0.14091917784367575,-0.016113549585681414,-0.016113549585681414,-0.016113549585681414,0.0,0.0,0.0,88.69237132378628
26,2020-01-27,105.20186085260274,88.85237410147468,140.84003190441476,105.20186085260274,105.20186085260274,0.0,0.0,0.0,0.09657676330545455,0.09657676330545455,0.09657676330545455,0.0,0.0,0.0,0.11259189314870995,0.11259189314870995,0.11259189314870995,-0.01601512984325538,-0.01601512984325538,-0.01601512984325538,0.0,0.0,0.0,115.36191606745793
27,2020-01-28,105.18923211616438,84.29445417355218,133.63180895996913,105.18923211616438,105.18923211616438,0.0,0.0,0.0,0.03847155175652164,0.03847155175652164,0.03847155175652164,0.0,0.0,0.0,0.054522905771952554,0.054522905771952554,0.054522905771952554,-0.0160513540154309,-0.0160513540154309,-0.0160513540154309,0.0,0.0,0.0,109.23602510375017
28,2020-01-29,105.17660337972602,79.04418433066098,128.18718018742314,105.17660337972602,105.17660337972602,0.0,0.0,0.0,-0.013496171538708772,-0.013496171538708772,-0.013496171538708772,0.0,0.0,0.0,0.002688610393395909,0.002688610393395909,0.002688610393395909,-0.016184781932104684,-0.016184781932104684,-0.016184781932104684,0.0,0.0,0.0,103.7571218986545
29,2020-01-30,105.16397464328767,78.16037389701187,128.08136701450152,105.16397464328767,105.16397464328767,0.0,0.0,0.0,-0.016923577182002866,-0.016923577182002866,-0.016923577182002866,0.0,0.0,0.0,-0.0005462299998529527,-0.0005462299998529527,-0.0005462299998529527,-0.016377347182149917,-0.016377347182149917,-0.016377347182149917,0.0,0.0,0.0,103.3842240016458
30,2020-01-31,105.15134590684931,82.4321231985239,135.96843655510403,105.15134590684931,105.15134590684931,0.0,0.0,0.0,0.03574432603905165,0.03574432603905165,0.03574432603905165,0.0,0.0,0.0,0.05233585662993093,0.05233585662993093,0.05233585662993093,-0.016591530590879276,-0.016591530590879276,-0.016591530590879276,0.0,0.0,0.0,108.90990989838885
31,2020-02-01,105.13871717041096,66.5045313311597,119.95912177458673,105.13871717041096,105.13871717041096,0.0,0.0,0.0,-0.09746534040998897,-0.09746534040998897,-0.09746534040998897,0.0,0.0,0.0,-0.08067385810050826,-0.08067385810050826,-0.08067385810050826,-0.016791482309480688,-0.016791482309480688,-0.016791482309480688,0.0,0.0,0.0,94.89133631112729
32,2020-02-02,105.1260884339726,62.75820061410218,115.95212209353195,105.1260884339726,105.1260884339726,0.0,0.0,0.0,-0.15786323666828506,-0.15786323666828506,-0.15786323666828506,0.0,0.0,0.0,-0.1409191778434398,-0.1409191778434398,-0.1409191778434398,-0.016944058824845253,-0.016944058824845253,-0.016944058824845253,0.0,0.0,0.0,88.53054385550932
33,2020-02-03,105.11345969753424,89.5445858452551,139.88109052782485,105.11345969753424,105.11345969753424,0.0,0.0,0.0,0.09557214887783377,0.09557214887783377,0.09557214887783377,0.0,0.0,0.0,0.11259189314821245,0.11259189314821245,0.11259189314821245,-0.017019744270378678,-0.017019744270378678,-0.017019744270378678,0.0,0.0,0.0,115.15937891681116
34,2020-02-04,105.1008309610959,83.91955702732037,134.31340519696428,105.1008309610959,105.1008309610959,0.0,0.0,0.0,0.037529476394106115,0.037529476394106115,0.037529476394106115,0.0,0.0,0.0,0.05452290577182577,0.05452290577182577,0.05452290577182577,-0.016993429377719683,-0.016993429377719683,-0.016993429377719683,0.0,0.0,0.0,109.04521011565127
35,2020-02-05,105.08820222465754,79.99150322740654,129.5520130331611,105.08820222465754,105.08820222465754,0.0,0.0,0.0,-0.014156415736237493,-0.014156415736237493,-0.014156415736237493,0.0,0.0,0.0,0.0026886103934850494,0.0026886103934850494,0.0026886103934850494,-0.016845026129722534,-0.016845026129722534,-0.016845026129722534,0.0,0.0,0.0,103.6005299449915
36,2020-02-06,105.07557348821918,79.59376254554552,128.3015983223339,105.07557348821918,105.07557348821918,0.0,0.0,0.0,-0.017106131507201108,-0.017106131507201108,-0.017106131507201108,0.0,0.0,0.0,-0.0005462300001429013,-0.0005462300001429013,-0.0005462300001429013,-0.01655990150705821,-0.01655990150705821,-0.01655990150705821,0.0,0.0,0.0,103.27813690993513
37,2020-02-07,105.06294475178082,84.35719093152922,135.56015070119292,105.06294475178082,105.06294475178082,0.0,0.0,0.0,0.03620673713037383,0.03620673713037383,0.03620673713037383,0.0,0.0,0.0,0.05233585663008967,0.05233585663008967,0.05233585663008967,-0.016129119499715835,-0.016129119499715835,-0.016129119499715835,0.0,0.0,0.0,108.86693117455154
38,2020-02-08,105.05031601534246,70.02119392455,119.74081492252404,105.05031601534246,105.05031601534246,0.0,0.0,0.0,-0.096223344702182,-0.096223344702182,-0.096223344702182,0.0,0.0,0.0,-0.08067385810030592,-0.08067385810030592,-0.08067385810030592,-0.01554948660187607,-0.01554948660187607,-0.01554948660187607,0.0,0.0,0.0,94.94202324632502
39,2020-02-09,105.03768727890412,61.7650889624784,113.3034688676256,105.03768727890412,105.03768727890412,0.0,0.0,0.0,-0.15574257998487726,-0.15574257998487726,-0.15574257998487726,0.0,0.0,0.0,-0.14091917784355848,-0.14091917784355848,-0.14091917784355848,-0.014823402141318756,-0.014823402141318756,-0.014823402141318756,0.0,0.0,0.0,88.67884686644287
40,2020-02-10,105.02505854246576,88.61367508367029,141.28896439177097,105.02505854246576,105.02505854246576,0.0,0.0,0.0,0.0986333723220824,0.0986333723220824,0.0986333723220824,0.0,0.0,0.0,0.1125918931483413,0.1125918931483413,0.1125918931483413,-0.013958520826258897,-0.013958520826258897,-0.013958520826258897,0.0,0.0,0.0,115.38403424483329
41,2020-02-11,105.0124298060274,85.19370057347766,134.6667923617995,105.0124298060274,105.0124298060274,0.0,0.0,0.0,0.04155566512828173,0.04155566512828173,0.04155566512828173,0.0,0.0,0.0,0.05452290577220937,0.05452290577220937,0.05452290577220937,-0.012967240643927638,-0.012967240643927638,-0.012967240643927638,0.0,0.0,0.0,109.37629117335388
42,2020-02-12,104.99980106958904,78.23489646411561,128.99042882343846,104.99980106958904,104.99980106958904,0.0,0.0,0.0,-0.009177424150972667,-0.009177424150972667,-0.009177424150972667,0.0,0.0,0.0,0.002688610393574162,0.002688610393574162,0.002688610393574162,-0.011866034544546829,-0.011866034544546829,-0.011866034544546829,0.0,0.0,0.0,104.03617335940567
43,2020-02-13,104.98717233315068,78.52199973661554,130.9858809387713,104.98717233315068,104.98717233315068,0.0,0.0,0.0,-0.011220879036522677,-0.011220879036522677,-0.011220879036522677,0.0,0.0,0.0,-0.0005462300002585171,-0.0005462300002585171,-0.0005462300002585171,-0.010674649036264163,-0.010674649036264163,-0.010674649036264163,0.0,0.0,0.0,103.80912397201384
44,2020-02-14,104.97454359671234,85.01041950365365,133.81150177842096,104.97454359671234,104.97454359671234,0.0,0.0,0.0,0.04292065986567723,0.04292065986567723,0.04292065986567723,0.0,0.0,0.0,0.05233585662996962,0.05233585662996962,0.05233585662996962,-0.00941519676429239,-0.00941519676429239,-0.00941519676429239,0.0,0.0,0.0,109.48012027698154
45,2020-02-15,104.96191486027398,70.60613381814697,120.46255352944978,104.96191486027398,104.96191486027398,0.0,0.0,0.0,-0.08878503133839723,-0.08878503133839723,-0.08878503133839723,0.0,0.0,0.0,-0.08067385810060983,-0.08067385810060983,-0.08067385810060983,-0.008111173237787393,-0.008111173237787393,-0.008111173237787393,0.0,0.0,0.0,95.64286796006637
46,2020-02-16,104.94928612383562,64.64970708689805,116.37060100875449,104.94928612383562,104.94928612383562,0.0,0.0,0.0,-0.14770560785758474,-0.14770560785758474,-0.14770560785758474,0.0,0.0,0.0,-0.14091917784332253,-0.14091917784332253,-0.14091917784332253,-0.0067864300142622,-0.0067864300142622,-0.0067864300142622,0.0,0.0,0.0,89.4476880226949
47,2020-02-17,104.93665738739726,90.19414266072215,141.37333616489875,104.93665738739726,104.93665738739726,0.0,0.0,0.0,0.10712775535296001,0.10712775535296001,0.10712775535296001,0.0,0.0,0.0,0.11259189314847014,0.11259189314847014,0.11259189314847014,-0.005464137795510125,-0.005464137795510125,-0.005464137795510125,0.0,0.0,0.0,116.17828594755173
48,2020-02-18,104.9240286509644,84.8586707401096,135.65224299333525,104.9240286509644,104.9240286509644,0.0,0.0,0.0,0.05035713276747236,0.05035713276747236,0.05035713276747236,0.0,0.0,0.0,0.0545229057720826,0.0545229057720826,0.0545229057720826,-0.0041657730046102525,-0.0041657730046102525,-0.0041657730046102525,0.0,0.0,0.0,110.20770189223909
49,2020-02-19,104.91139991453154,78.3469717003067,131.44886073273707,104.91139991453154,104.91139991453154,0.0,0.0,0.0,-0.0002215501099338893,-0.0002215501099338893,-0.0002215501099338893,0.0,0.0,0.0,0.002688610393322575,0.002688610393322575,0.002688610393322575,-0.0029101605032564653,-0.0029101605032564653,-0.0029101605032564653,0.0,0.0,0.0,104.88815678234717
50,2020-02-20,104.89877117809868,79.16058721668554,128.9237573789063,104.89877117809868,104.89877117809868,0.0,0.0,0.0,-0.0022588332079029137,-0.0022588332079029137,-0.0022588332079029137,0.0,0.0,0.0,-0.0005462299996262937,-0.0005462299996262937,-0.0005462299996262937,-0.0017126032082766234,-0.0017126032082766234,-0.0017126032082766234,0.0,0.0,0.0,104.66182235029339
51,2020-02-21,104.88614244166584,87.41930395888068,133.99227462475753,104.88614244166584,104.88614244166584,0.0,0.0,0.0,0.05175173009112996,0.05175173009112996,0.05175173009112996,0.0,0.0,0.0,0.052335856629849534,0.052335856629849534,0.052335856629849534,-0.0005841265387195775,-0.0005841265387195775,-0.0005841265387195775,0.0,0.0,0.0,110.31418177560673
52,2020-02-22,104.87351370523297,72.02105590932743,120.52844703941234,104.87351370523297,104.87351370523297,0.0,0.0,0.0,-0.08020472006297209,-0.08020472006297209,-0.08020472006297209,0.0,0.0,0.0,-0.0806738581000636,-0.0806738581000636,-0.0806738581000636,0.00046913803709149396,0.00046913803709149396,0.00046913803709149396,0.0,0.0,0.0,96.46216289648449
53,2020-02-23,104.86088496880011,66.30497177218521,114.51272444337006,104.86088496880011,104.86088496880011,0.0,0.0,0.0,-0.1394727673762616,-0.1394727673762616,-0.1394727673762616,0.0,0.0,0.0,-0.14091917784308658,-0.14091917784308658,-0.14091917784308658,0.0014464104668249923,0.0014464104668249923,0.0014464104668249923,0.0,0.0,0.0,90.23564715267773
54,2020-02-24,104.84825623236726,90.58149695069487,142.52198615500993,104.84825623236726,104.84825623236726,0.0,0.0,0.0,0.11494443881547041,0.11494443881547041,0.11494443881547041,0.0,0.0,0.0,0.11259189314853259,0.11259189314853259,0.11259189314853259,0.002352545666937829,0.002352545666937829,0.002352545666937829,0.0,0.0,0.0,116.89998020577735
55,2020-02-25,104.8356274959344,87.21014429932816,136.52429657836706,104.8356274959344,104.8356274959344,0.0,0.0,0.0,0.05772103940255195,0.05772103940255195,0.05772103940255195,0.0,0.0,0.0,0.05452290577201356,0.05452290577201356,0.05452290577201356,0.0031981336305383964,0.0031981336305383964,0.0031981336305383964,0.0,0.0,0.0,110.8868488814185
56,2020-02-26,104.82299875950153,79.8412030353406,131.4320058511867,104.82299875950153,104.82299875950153,0.0,0.0,0.0,0.006688022606245793,0.006688022606245793,0.006688022606245793,0.0,0.0,0.0,0.002688610393411695,0.002688610393411695,0.002688610393411695,0.003999412212834098,0.003999412212834098,0.003999412212834098,0.0,0.0,0.0,105.52405734485956
57,2020-02-27,104.81037002306869,81.40534038293183,130.2752722818962,104.81037002306869,104.81037002306869,0.0,0.0,0.0,0.004231764462346375,0.004231764462346375,0.004231764462346375,0.0,0.0,0.0,-0.0005462300001655221,-0.0005462300001655221,-0.0005462300001655221,0.004777994462511896,0.004777994462511896,0.004777994462511896,0.0,0.0,0.0,105.25390282221768
58,2020-02-28,104.79774128663583,85.50473171325064,135.21085363362607,104.79774128663583,104.79774128663583,0.0,0.0,0.0,0.0578962746599037,0.0578962746599037,0.0578962746599037,0.0,0.0,0.0,0.05233585662972947,0.05233585662972947,0.05233585662972947,0.005560418030174227,0.005560418030174227,0.005560418030174227,0.0,0.0,0.0,110.86514009990442
59,2020-02-29,104.78511255020295,72.08784514503806,123.05593249386585,104.78511255020295,104.78511255020295,0.0,0.0,0.0,-0.07429632850640458,-0.07429632850640458,-0.07429632850640458,0.0,0.0,0.0,-0.08067385810036753,-0.08067385810036753,-0.08067385810036753,0.006377529593962947,0.006377529593962947,0.006377529593962947,0.0,0.0,0.0,96.9999634055925
60,2020-03-01,104.77248381377011,64.64841441619703,115.06870319177993,104.77248381377011,104.77248381377011,0.0,0.0,0.0,-0.13365545560760142,-0.13365545560760142,-0.13365545560760142,0.0,0.0,0.0,-0.1409191778437505,-0.1409191778437505,-0.1409191778437505,0.007263722236149081,0.007263722236149081,0.007263722236149081,0.0,0.0,0.0,90.76906975450062
61,2020-03-02,104.75985507733725,91.08519737088453,143.17730981147002,104.75985507733725,104.75985507733725,0.0,0.0,0.0,0.12084794128293984,0.12084794128293984,0.12084794128293984,0.0,0.0,0.0,0.11259189314872779,0.11259189314872779,0.11259189314872779,0.00825604813421205,0.00825604813421205,0.00825604813421205,0.0,0.0,0.0,117.41986789253258
62,2020-03-03,104.74722634090439,84.04514321575462,137.26844289301619,104.74722634090439,104.74722634090439,0.0,0.0,0.0,0.06391613843781645,0.06391613843781645,0.06391613843781645,0.0,0.0,0.0,0.05452290577194452,0.05452290577194452,0.05452290577194452,0.009393232665871934,0.009393232665871934,0.009393232665871934,0.0,0.0,0.0,111.44226456068692
63,2020-03-04,104.73459760447153,80.36584541287701,131.79046554092523,104.73459760447153,104.73459760447153,0.0,0.0,0.0,0.013403229353437159,0.013403229353437159,0.013403229353437159,0.0,0.0,0.0,0.002688610393564281,0.002688610393564281,0.002688610393564281,0.010714618959872878,0.010714618959872878,0.010714618959872878,0.0,0.0,0.0,106.13837943740421
64,2020-03-05,104.72196886803867,80.78709621069056,129.7988185745779,104.72196886803867,104.72196886803867,0.0,0.0,0.0,0.011712843970566808,0.011712843970566808,0.011712843970566808,0.0,0.0,0.0,-0.0005462300000318582,-0.0005462300000318582,-0.0005462300000318582,0.012259073970598666,0.012259073970598666,0.012259073970598666,0.0,0.0,0.0,105.94856094968056
65,2020-03-06,104.70934013160581,85.49511196033737,137.42261614983474,104.70934013160581,104.70934013160581,0.0,0.0,0.0,0.0663997448862627,0.0663997448862627,0.0663997448862627,0.0,0.0,0.0,0.05233585662988824,0.05233585662988824,0.05233585662988824,0.014063888256374462,0.014063888256374462,0.014063888256374462,0.0,0.0,0.0,111.66201360355336
66,2020-03-07,104.69671139517295,71.30404459376888,122.95359356739014,104.69671139517295,104.69671139517295,0.0,0.0,0.0,-0.06451015632852339,-0.06451015632852339,-0.06451015632852339,0.0,0.0,0.0,-0.08067385810041829,-0.08067385810041829,-0.08067385810041829,0.0161637017718949,0.0161637017718949,0.0161637017718949,0.0,0.0,0.0,97.94271017598805
67,2020-03-08,104.6840826587401,65.46198225596083,117.01541435882527,104.6840826587401,104.6840826587401,0.0,0.0,0.0,-0.12232969069787764,-0.12232969069787764,-0.12232969069787764,0.0,0.0,0.0,-0.14091917784351454,-0.14091917784351454,-0.14091917784351454,0.018589487145636897,0.018589487145636897,0.018589487145636897,0.0,0.0,0.0,91.87811120610536
68,2020-03-09,104.67145392230725,93.89356250489362,143.69786518907537,104.67145392230725,104.67145392230725,0.0,0.0,0.0,0.1339595132818367,0.1339595132818367,0.1339595132818367,0.0,0.0,0.0,0.11259189314816392,0.11259189314816392,0.11259189314816392,0.02136762013367276,0.02136762013367276,0.02136762013367276,0.0,0.0,0.0,118.69319094424173
69,2020-03-10,104.65882518587438,86.48105823205417,137.78426574567857,104.65882518587438,104.65882518587438,0.0,0.0,0.0,0.07904197005341099,0.07904197005341099,0.07904197005341099,0.0,0.0,0.0,0.05452290577187547,0.05452290577187547,0.05452290577187547,0.024519064281535503,0.024519064281535503,0.024519064281535503,0.0,0.0,0.0,112.93126491204144
70,2020-03-11,104.64619644944153,83.45458707416206,132.05590094918696,104.64619644944153,104.64619644944153,0.0,0.0,0.0,0.03074730376377635,0.03074730376377635,0.03074730376377635,0.0,0.0,0.0,0.0026886103936533973,0.0026886103936533973,0.0026886103936533973,0.02805869337012295,0.02805869337012295,0.02805869337012295,0.0,0.0,0.0,107.86378483939633
71,2020-03-12,104.63356771300867,84.1664031092813,135.32784677957045,104.63356771300867,104.63356771300867,0.0,0.0,0.0,0.03144854107891595,0.03144854107891595,0.03144854107891595,0.0,0.0,0.0,-0.0005462300001474775,-0.0005462300001474775,-0.0005462300001474775,0.031994771079063414,0.031994771079063414,0.031994771079063414,0.0,0.0,0.0,107.92414076546477
72,2020-03-13,104.62093897657581,88.2146080768197,138.23211318398725,104.62093897657581,104.62093897657581,0.0,0.0,0.0,0.08866445922955063,0.08866445922955063,0.08866445922955063,0.0,0.0,0.0,0.052335856629489336,0.052335856629489336,0.052335856629489336,0.03632860260006131,0.03632860260006131,0.03632860260006131,0.0,0.0,0.0,113.89709795502174
73,2020-03-14,104.60831024014296,76.7118011412587,125.12116617326816,104.60831024014296,104.60831024014296,0.0,0.0,0.0,-0.0396194902826912,-0.0396194902826912,-0.0396194902826912,0.0,0.0,0.0,-0.08067385810046906,-0.08067385810046906,-0.08067385810046906,0.04105436781777786,0.04105436781777786,0.04105436781777786,0.0,0.0,0.0,100.46378230909487
74,2020-03-15,104.5956815037101,71.52423241846161,120.83504782157823,104.5956815037101,104.5956815037101,0.0,0.0,0.0,-0.09476003753911232,-0.09476003753911232,-0.09476003753911232,0.0,0.0,0.0,-0.14091917784363323,-0.14091917784363323,-0.14091917784363323,0.04615914030452091,0.04615914030452091,0.04615914030452091,0.0,0.0,0.0,94.68419079798949
