,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
10,2020-01-11,55.52940284931506,45.25584283445877,62.00430748371057,55.52940284931506,55.52940284931506,0.0,0.0,0.0,-0.03345712742678711,-0.03345712742678711,-0.03345712742678711,0.0,0.0,0.0,-0.15078023331784687,-0.15078023331784687,-0.15078023331784687,0.11732310589105974,0.11732310589105974,0.11732310589105974,0.0,0.0,0.0,53.67154854225213
11,2020-01-12,55.30033403424657,40.01816523649122,57.081849047691854,55.30033403424657,55.30033403424657,0.0,0.0,0.0,-0.11820630647469398,-0.11820630647469398,-0.11820630647469398,0.0,0.0,0.0,-0.243177190340224,-0.243177190340224,-0.243177190340224,0.12497088386553,0.12497088386553,0.12497088386553,0.0,0.0,0.0,48.763485801241465
12,2020-01-13,55.07126521917808,64.62965770394116,81.66377555234372,55.07126521917808,55.07126521917808,0.0,0.0,0.0,0.3284361044562077,0.3284361044562077,0.3284361044562077,0.0,0.0,0.0,0.1963792211353049,0.1963792211353049,0.1963792211353049,0.13205688332090282,0.13205688332090282,0.13205688332090282,0.0,0.0,0.0,73.15865703523957
13,2020-01-14,54.842196404109586,59.38509773431677,76.05252213309605,54.842196404109586,54.842196404109586,0.0,0.0,0.0,0.23581730693871697,0.23581730693871697,0.23581730693871697,0.0,0.0,0.0,0.09731271698129232,0.09731271698129232,0.09731271698129232,0.13850458995742468,0.13850458995742468,0.13850458995742468,0.0,0.0,0.0,67.7749354667309
14,2020-01-15,54.61312758904109,54.44060380768332,70.9958125541261,54.61312758904109,54.61312758904109,0.0,0.0,0.0,0.14742072462928812,0.14742072462928812,0.14742072462928812,0.0,0.0,0.0,0.0031637550281791403,0.0031637550281791403,0.0031637550281791403,0.14425696960110898,0.14425696960110898,0.14425696960110898,0.0,0.0,0.0,62.66423443248929
15,2020-01-16,54.3840587739726,53.642027942659546,70.39917495911727,54.3840587739726,54.3840587739726,0.0,0.0,0.0,0.14547270265578024,0.14547270265578024,0.14547270265578024,0.0,0.0,0.0,-0.003805109999785606,-0.003805109999785606,-0.003805109999785606,0.1492778126555658,0.1492778126555658,0.1492778126555658,0.0,0.0,0.0,62.29545478521319
16,2020-01-17,54.1549899589041,59.97334055617844,75.82616600702075,54.1549899589041,54.1549899589041,0.0,0.0,0.0,0.2544592834654727,0.2544592834654727,0.2544592834654727,0.0,0.0,0.0,0.10090684051357698,0.10090684051357698,0.10090684051357698,0.1535524429518957,0.1535524429518957,0.1535524429518957,0.0,0.0,0.0,67.93522989992671
17,2020-01-18,53.92592114383561,46.14822747095074,62.69462838173107,53.92592114383561,53.92592114383561,0.0,0.0,0.0,0.006307538823919864,0.006307538823919864,0.006307538823919864,0.0,0.0,0.0,-0.15078023331749413,-0.15078023331749413,-0.15078023331749413,0.15708777214141395,0.15708777214141395,0.15708777214141395,0.0,0.0,0.0,54.26606098506599
18,2020-01-19,53.696852328767115,40.99458022731103,57.47150681607469,53.696852328767115,53.696852328767115,0.0,0.0,0.0,-0.08326549003781358,-0.08326549003781358,-0.08326549003781358,0.0,0.0,0.0,-0.2431771903397893,-0.2431771903397893,-0.2431771903397893,0.15991170030197574,0.15991170030197574,0.15991170030197574,0.0,0.0,0.0,49.22575760612421
19,2020-01-20,53.46778351369862,64.02896054512975,80.66632777704487,53.46778351369862,53.46778351369862,0.0,0.0,0.0,0.35845110403451896,0.35845110403451896,0.35845110403451896,0.0,0.0,0.0,0.1963792211355412,0.1963792211355412,0.1963792211355412,0.16207188289897775,0.16207188289897775,0.16207188289897775,0.0,0.0,0.0,72.63336954446254
20,2020-01-21,53.238714698630126,58.7377212820352,76.10712839883583,53.238714698630126,53.238714698630126,0.0,0.0,0.0,0.26094662006150443,0.26094662006150443,0.26094662006150443,0.0,0.0,0.0,0.09731271698110273,0.09731271698110273,0.09731271698110273,0.1636339030804018,0.1636339030804018,0.1636339030804018,0.0,0.0,0.0,67.13117735565639
21,2020-01-22,53.009645883561646,53.83779839562347,70.22993264514939,53.009645883561646,53.009645883561646,0.0,0.0,0.0,0.16784266096770742,0.16784266096770742,0.16784266096770742,0.0,0.0,0.0,0.0031637550282993983,0.0031637550282993983,0.0031637550282993983,0.16467890593940807,0.16467890593940807,0.16467890593940807,0.0,0.0,0.0,61.906925905614514
22,2020-01-23,52.78057706849315,53.34749383133707,69.84436943525063,52.78057706849315,52.78057706849315,0.0,0.0,0.0,0.16149565732822896,0.16149565732822896,0.16149565732822896,0.0,0.0,0.0,-0.0038051099995555712,-0.0038051099995555712,-0.0038051099995555712,0.1653007673277845,0.1653007673277845,0.1653007673277845,0.0,0.0,0.0,61.3044110563327
23,2020-01-24,52.55150825342466,58.01810167226299,74.79897075214605,52.55150825342466,52.55150825342466,0.0,0.0,0.0,0.2665097240952173,0.2665097240952173,0.2665097240952173,0.0,0.0,0.0,0.10090684051383701,0.10090684051383701,0.10090684051383701,0.1656028835813803,0.1656028835813803,0.1656028835813803,0.0,0.0,0.0,66.5569962188324
24,2020-01-25,52.32243943835616,44.307834407480286,61.54362936619972,52.32243943835616,52.32243943835616,0.0,0.0,0.0,0.014914446403221399,0.014914446403221399,0.014914446403221399,0.0,0.0,0.0,-0.1507802333180311,-0.1507802333180311,-0.1507802333180311,0.1656946797212525,0.1656946797212525,0.1656946797212525,0.0,0.0,0.0,53.102799657045324
25,2020-01-26,52.09337062328767,39.22786744139209,56.35149821044976,52.09337062328767,52.09337062328767,0.0,0.0,0.0,-0.07748924834610833,-0.07748924834610833,-0.07748924834610833,0.0,0.0,0.0,-0.24317719034066484,-0.24317719034066484,-0.24317719034066484,0.16568794199455653,0.16568794199455653,0.16568794199455653,0.0,0.0,0.0,48.05669448987386
26,2020-01-27,51.864301808219174,62.103128181582434,78.90276451536954,51.864301808219174,51.864301808219174,0.0,0.0,0.0,0.36207230691171083,0.36207230691171083,0.36207230691171083,0.0,0.0,0.0,0.19637922113577758,0.19637922113577758,0.19637922113577758,0.16569308577593322,0.16569308577593322,0.16569308577593322,0.0,0.0,0.0,70.64292921028631
27,2020-01-28,51.63523299315068,56.44983661695706,73.69299864008183,51.63523299315068,51.63523299315068,0.0,0.0,0.0,0.26312818869538734,0.26312818869538734,0.26312818869538734,0.0,0.0,0.0,0.09731271698101963,0.09731271698101963,0.09731271698101963,0.16581547171436767,0.16581547171436767,0.16581547171436767,0.0,0.0,0.0,65.22191832350272
28,2020-01-29,51.406164178082186,51.99779461009493,68.35906315174466,51.406164178082186,51.406164178082186,0.0,0.0,0.0,0.16931563656008702,0.16931563656008702,0.16931563656008702,0.0,0.0,0.0,0.003163755027917197,0.003163755027917197,0.003163755027917197,0.16615188153216984,0.16615188153216984,0.16615188153216984,0.0,0.0,0.0,60.11003158900651
29,2020-01-30,51.17709536301369,50.83942508707748,68.18410717327988,51.17709536301369,51.17709536301369,0.0,0.0,0.0,0.16298215010746675,0.16298215010746675,0.16298215010746675,0.0,0.0,0.0,-0.003805109999725012,-0.003805109999725012,-0.003805109999725012,0.16678726010719175,0.16678726010719175,0.16678726010719175,0.0,0.0,0.0,59.51804840153253
30,2020-01-31,50.948026547945204,56.155463847533106,72.94463351177409,50.948026547945204,50.948026547945204,0.0,0.0,0.0,0.2686986630566726,0.2686986630566726,0.2686986630566726,0.0,0.0,0.0,0.10090684051418956,0.10090684051418956,0.10090684051418956,0.16779182254248304,0.16779182254248304,0.16779182254248304,0.0,0.0,0.0,64.63769316675395
31,2020-02-01,50.71895773287671,43.30311933101913,60.07892698314934,50.71895773287671,50.71895773287671,0.0,0.0,0.0,0.018438380765363634,0.018438380765363634,0.018438380765363634,0.0,0.0,0.0,-0.15078023331856819,-0.15078023331856819,-0.15078023331856819,0.16921861408393182,0.16921861408393182,0.16921861408393182,0.0,0.0,0.0,51.65413318757788
32,2020-02-02,50.489888917808216,38.74017010940731,55.39485453132674,50.489888917808216,50.489888917808216,0.0,0.0,0.0,-0.07207559302982539,-0.07207559302982539,-0.07207559302982539,0.0,0.0,0.0,-0.24317719034023016,-0.24317719034023016,-0.24317719034023016,0.17110159731040478,0.17110159731040478,0.17110159731040478,0.0,0.0,0.0,46.850800232047185
33,2020-02-03,50.26082010273972,60.87501779776414,77.49767212888713,50.26082010273972,50.26082010273972,0.0,0.0,0.0,0.36983354652329,0.36983354652329,0.36983354652329,0.0,0.0,0.0,0.19637922113490702,0.19637922113490702,0.19637922113490702,0.17345432538838298,0.17345432538838298,0.17345432538838298,0.0,0.0,0.0,68.84895745250502
34,2020-02-04,50.03175128767123,55.838608695679575,72.265529694004,50.03175128767123,50.03175128767123,0.0,0.0,0.0,0.273581959798955,0.273581959798955,0.273581959798955,0.0,0.0,0.0,0.0973127169808301,0.0973127169808301,0.0973127169808301,0.176269242818125,0.176269242818125,0.176269242818125,0.0,0.0,0.0,63.71953585712622
35,2020-02-05,49.80268247260273,50.02557209365602,67.28425009107197,49.80268247260273,49.80268247260273,0.0,0.0,0.0,0.18268139153984242,0.18268139153984242,0.18268139153984242,0.0,0.0,0.0,0.0031637550280375175,0.0031637550280375175,0.0031637550280375175,0.1795176365118049,0.1795176365118049,0.1795176365118049,0.0,0.0,0.0,58.90070580911472
36,2020-02-06,49.57361365753424,50.04046625943231,66.14828242643712,49.57361365753424,49.57361365753424,0.0,0.0,0.0,0.17934513078607378,0.17934513078607378,0.17934513078607378,0.0,0.0,0.0,-0.003805110000261045,-0.003805110000261045,-0.003805110000261045,0.18315024078633482,0.18315024078633482,0.18315024078633482,0.0,0.0,0.0,58.464399882483015
37,2020-02-07,49.34454484246575,54.959659652973805,71.83113734447089,49.34454484246575,49.34454484246575,0.0,0.0,0.0,0.2880053210033823,0.2880053210033823,0.2880053210033823,0.0,0.0,0.0,0.1009068405144496,0.1009068405144496,0.1009068405144496,0.18709848048893268,0.18709848048893268,0.18709848048893268,0.0,0.0,0.0,63.556036319585886
38,2020-02-08,49.11547602739726,42.94532039610743,60.54513815696294,49.11547602739726,49.11547602739726,0.0,0.0,0.0,0.04049608425642624,0.04049608425642624,0.04049608425642624,0.0,0.0,0.0,-0.15078023331821544,-0.15078023331821544,-0.15078023331821544,0.19127631757464167,0.19127631757464167,0.19127631757464167,0.0,0.0,0.0,51.10446048289722
39,2020-02-09,48.88640721232876,38.76143413385536,54.33522070793927,48.88640721232876,48.88640721232876,0.0,0.0,0.0,-0.04759454176578838,-0.04759454176578838,-0.04759454176578838,0.0,0.0,0.0,-0.24317719034046167,-0.24317719034046167,-0.24317719034046167,0.19558264857467328,0.19558264857467328,0.19558264857467328,0.0,0.0,0.0,46.55968106248224
40,2020-02-10,48.65733839726027,59.86950059791791,76.83248002859764,48.65733839726027,48.65733839726027,0.0,0.0,0.0,0.3962834051952606,0.3962834051952606,0.3962834051952606,0.0,0.0,0.0,0.19637922113514336,0.19637922113514336,0.19637922113514336,0.19990418406011723,0.19990418406011723,0.19990418406011723,0.0,0.0,0.0,67.93943414506467
41,2020-02-11,48.428269582191774,54.45821978164659,71.28887352659105,48.428269582191774,48.428269582191774,0.0,0.0,0.0,0.3014314438750278,0.3014314438750278,0.3014314438750278,0.0,0.0,0.0,0.09731271698151128,0.09731271698151128,0.09731271698151128,0.20411872689351657,0.20411872689351657,0.20411872689351657,0.0,0.0,0.0,63.02607280672093
42,2020-02-12,48.19920076712328,50.19757640070863,67.11266277656252,48.19920076712328,48.19920076712328,0.0,0.0,0.0,0.21126250922044812,0.21126250922044812,0.21126250922044812,0.0,0.0,0.0,0.003163755028157803,0.003163755028157803,0.003163755028157803,0.20809875419229032,0.20809875419229032,0.20809875419229032,0.0,0.0,0.0,58.38188486360589
43,2020-02-13,47.970131952054786,49.88209456291647,66.6274525232128,47.970131952054786,47.970131952054786,0.0,0.0,0.0,0.20791008884786227,0.20791008884786227,0.20791008884786227,0.0,0.0,0.0,-0.0038051100004304894,-0.0038051100004304894,-0.0038051100004304894,0.2117151988482927,0.2117151988482927,0.2117151988482927,0.0,0.0,0.0,57.94360634825017
44,2020-02-14,47.741063136986305,54.78251755400686,71.07770477061361,47.741063136986305,47.741063136986305,0.0,0.0,0.0,0.31574816093583674,0.31574816093583674,0.31574816093583674,0.0,0.0,0.0,0.10090684051424105,0.10090684051424105,0.10090684051424105,0.21484132042159573,0.21484132042159573,0.21484132042159573,0.0,0.0,0.0,62.815216023611406
45,2020-02-15,47.5119943219178,42.45753828413106,58.642349036430225,47.5119943219178,47.5119943219178,0.0,0.0,0.0,0.06657631910981775,0.06657631910981775,0.06657631910981775,0.0,0.0,0.0,-0.15078023331875248,-0.15078023331875248,-0.15078023331875248,0.21735655242857022,0.21735655242857022,0.21735655242857022,0.0,0.0,0.0,50.67516801743764
46,2020-02-16,47.28292550684932,37.44506449533382,54.243513763445385,47.28292550684932,47.28292550684932,0.0,0.0,0.0,-0.024026976786464337,-0.024026976786464337,-0.024026976786464337,0.0,0.0,0.0,-0.24317719034002697,-0.24317719034002697,-0.24317719034002697,0.21915021355356262,0.21915021355356262,0.21915021355356262,0.0,0.0,0.0,46.14685975330013
47,2020-02-17,47.05385669178082,58.230646052066504,75.17303892191765,47.05385669178082,47.05385669178082,0.0,0.0,0.0,0.41650419524785887,0.41650419524785887,0.41650419524785887,0.0,0.0,0.0,0.1963792211353797,0.1963792211353797,0.1963792211353797,0.22012497411247922,0.22012497411247922,0.22012497411247922,0.0,0.0,0.0,66.65198540649908
48,2020-02-18,48.33921342465753,54.89580729261173,71.63774793774849,48.33921342465753,48.33921342465753,0.0,0.0,0.0,0.31751269305158303,0.31751269305158303,0.31751269305158303,0.0,0.0,0.0,0.09731271698132171,0.09731271698132171,0.09731271698132171,0.22019997607026132,0.22019997607026132,0.22019997607026132,0.0,0.0,0.0,63.687527259115775
49,2020-02-19,49.62457015753425,52.4235181485683,69.42875673760811,49.62457015753425,49.62457015753425,0.0,0.0,0.0,0.2224772698839641,0.2224772698839641,0.2224772698839641,0.0,0.0,0.0,0.003163755027775588,0.003163755027775588,0.003163755027775588,0.21931351485618852,0.21931351485618852,0.21931351485618852,0.0,0.0,0.0,60.664909045347706
50,2020-02-20,50.90992689041096,53.10289962722283,70.08189090131773,50.90992689041096,50.90992689041096,0.0,0.0,0.0,0.21362009383670383,0.21362009383670383,0.21362009383670383,0.0,0.0,0.0,-0.0038051099994015104,-0.0038051099994015104,-0.0038051099994015104,0.2174252038361053,0.2174252038361053,0.2174252038361053,0.0,0.0,0.0,61.78531024996028
51,2020-02-21,52.19528362328767,60.316265583570214,77.34693596674579,52.19528362328767,52.19528362328767,0.0,0.0,0.0,0.31542439773096176,0.31542439773096176,0.31542439773096176,0.0,0.0,0.0,0.10090684051403251,0.10090684051403251,0.10090684051403251,0.21451755721692925,0.21451755721692925,0.21451755721692925,0.0,0.0,0.0,68.65894952455992
52,2020-02-22,53.480640356164386,48.49227242799167,65.47453054169584,53.480640356164386,53.480640356164386,0.0,0.0,0.0,0.05981671061933984,0.05981671061933984,0.05981671061933984,0.0,0.0,0.0,-0.15078023331777934,-0.15078023331777934,-0.15078023331777934,0.2105969439371192,0.2105969439371192,0.2105969439371192,0.0,0.0,0.0,56.67967634408606
53,2020-02-23,54.765997089041086,44.79862942167003,61.33414574755433,54.765997089041086,54.765997089041086,0.0,0.0,0.0,-0.03748330709593947,-0.03748330709593947,-0.03748330709593947,0.0,0.0,0.0,-0.2431771903395923,-0.2431771903395923,-0.2431771903395923,0.20569388324365281,0.20569388324365281,0.20569388324365281,0.0,0.0,0.0,52.71318640173723
54,2020-02-24,56.051353821917814,70.00745765056999,86.56879527836372,56.051353821917814,56.051353821917814,0.0,0.0,0.0,0.3962418927739453,0.3962418927739453,0.3962418927739453,0.0,0.0,0.0,0.19637922113546072,0.19637922113546072,0.19637922113546072,0.19986267163848456,0.19986267163848456,0.19986267163848456,0.0,0.0,0.0,78.26124835285664
55,2020-02-25,57.336710554794514,66.30138790746285,82.23629421212064,57.336710554794514,57.336710554794514,0.0,0.0,0.0,0.2904930671209988,0.2904930671209988,0.2904930671209988,0.0,0.0,0.0,0.09731271698118542,0.09731271698118542,0.09731271698118542,0.19318035013981347,0.19318035013981347,0.19318035013981347,0.0,0.0,0.0,73.99262746248573
56,2020-02-26,58.622067287671236,61.21019789616581,77.95208958516972,58.622067287671236,58.622067287671236,0.0,0.0,0.0,0.18890879480983813,0.18890879480983813,0.18890879480983813,0.0,0.0,0.0,0.0031637550278958704,0.0031637550278958704,0.0031637550278958704,0.1857450397819423,0.1857450397819423,0.1857450397819423,0.0,0.0,0.0,69.69629136824643
57,2020-02-27,59.90742402054794,61.916800697936566,78.74508147543314,59.90742402054794,59.90742402054794,0.0,0.0,0.0,0.17386858141631334,0.17386858141631334,0.17386858141631334,0.0,0.0,0.0,-0.0038051100003370225,-0.0038051100003370225,-0.0038051100003370225,0.17767369141665038,0.17767369141665038,0.17767369141665038,0.0,0.0,0.0,70.3234428513062
58,2020-02-28,61.192780753424664,69.59816097630431,86.05190350417055,61.192780753424664,61.192780753424664,0.0,0.0,0.0,0.270006153165668,0.270006153165668,0.270006153165668,0.0,0.0,0.0,0.10090684051382397,0.10090684051382397,0.10090684051382397,0.16909931265184408,0.16909931265184408,0.16909931265184408,0.0,0.0,0.0,77.715208086167
59,2020-02-29,62.478137486301364,54.28352936509368,71.42696938342984,62.478137486301364,62.478137486301364,0.0,0.0,0.0,0.009387516363428688,0.009387516363428688,0.009387516363428688,0.0,0.0,0.0,-0.15078023331831644,-0.15078023331831644,-0.15078023331831644,0.1601677496817451,0.1601677496817451,0.1601677496817451,0.0,0.0,0.0,63.06465202431057
60,2020-03-01,63.76349421917808,49.35264899193222,65.58519330388987,63.76349421917808,63.76349421917808,0.0,0.0,0.0,-0.09214307594804273,-0.09214307594804273,-0.09214307594804273,0.0,0.0,0.0,-0.24317719034080085,-0.24317719034080085,-0.24317719034080085,0.15103411439275816,0.15103411439275816,0.15103411439275816,0.0,0.0,0.0,57.88812972862777
61,2020-03-02,65.04885095205479,79.24914456620921,95.35677680303257,65.04885095205479,65.04885095205479,0.0,0.0,0.0,0.33823817824589864,0.33823817824589864,0.33823817824589864,0.0,0.0,0.0,0.19637922113585235,0.19637922113585235,0.19637922113585235,0.14185895711004626,0.14185895711004626,0.14185895711004626,0.0,0.0,0.0,87.05085579506678
62,2020-03-03,66.3342076849315,73.48290079555885,90.45407422621626,66.3342076849315,66.3342076849315,0.0,0.0,0.0,0.23011700937377585,0.23011700937377585,0.23011700937377585,0.0,0.0,0.0,0.09731271698104907,0.09731271698104907,0.09731271698104907,0.13280429239272676,0.13280429239272676,0.13280429239272676,0.0,0.0,0.0,81.59883717656687
63,2020-03-04,67.61956441780823,67.48566989949214,84.53481250618711,67.61956441780823,67.61956441780823,0.0,0.0,0.0,0.12719334422065506,0.12719334422065506,0.12719334422065506,0.0,0.0,0.0,0.003163755028171171,0.003163755028171171,0.003163755028171171,0.12402958919248394,0.12402958919248394,0.12402958919248394,0.0,0.0,0.0,76.22032295085327
64,2020-03-05,68.90492115068493,69.23270604123056,85.16159506438613,68.90492115068493,68.90492115068493,0.0,0.0,0.0,0.111882727357629,0.111882727357629,0.111882727357629,0.0,0.0,0.0,-0.0038051100001069843,-0.0038051100001069843,-0.0038051100001069843,0.11568783735773595,0.11568783735773595,0.11568783735773595,0.0,0.0,0.0,76.61419165738593
65,2020-03-06,70.19027788356163,76.46669461232665,93.29817365886194,70.19027788356163,70.19027788356163,0.0,0.0,0.0,0.20882864039167845,0.20882864039167845,0.20882864039167845,0.0,0.0,0.0,0.100906840514084,0.100906840514084,0.100906840514084,0.10792179987759447,0.10792179987759447,0.10792179987759447,0.0,0.0,0.0,84.8480181826999
66,2020-03-07,71.47563461643836,60.009171333983105,75.62679659519168,71.47563461643836,71.47563461643836,0.0,0.0,0.0,-0.04991967881128042,-0.04991967881128042,-0.04991967881128042,0.0,0.0,0.0,-0.15078023331840854,-0.15078023331840854,-0.15078023331840854,0.10086055450712812,0.10086055450712812,0.10086055450712812,0.0,0.0,0.0,67.90759389355331
67,2020-03-08,72.76099134931506,53.40856413294625,70.19031506563165,72.76099134931506,72.76099134931506,0.0,0.0,0.0,-0.14856077066960663,-0.14856077066960663,-0.14856077066960663,0.0,0.0,0.0,-0.2431771903403662,-0.2431771903403662,-0.2431771903403662,0.09461641967075957,0.09461641967075957,0.09461641967075957,0.0,0.0,0.0,61.951562399776236
68,2020-03-09,74.04634808219178,86.42512742166481,103.56402684874428,74.04634808219178,74.04634808219178,0.0,0.0,0.0,0.28566156920833885,0.28566156920833885,0.28566156920833885,0.0,0.0,0.0,0.1963792211348265,0.1963792211348265,0.1963792211348265,0.08928234807351239,0.08928234807351239,0.08928234807351239,0.0,0.0,0.0,95.19854406949756
69,2020-03-10,75.33170481506849,80.66125034506118,98.01837011755846,75.33170481506849,75.33170481506849,0.0,0.0,0.0,0.1822425745830664,0.1822425745830664,0.1822425745830664,0.0,0.0,0.0,0.09731271698091279,0.09731271698091279,0.09731271698091279,0.08492985760215363,0.08492985760215363,0.08492985760215363,0.0,0.0,0.0,89.06034864829816
70,2020-03-11,76.6170615479452,74.24050331799184,90.74371758335684,76.6170615479452,76.6170615479452,0.0,0.0,0.0,0.08477130831336172,0.08477130831336172,0.08477130831336172,0.0,0.0,0.0,0.0031637550282914463,0.0031637550282914463,0.0031637550282914463,0.08160755328507029,0.08160755328507029,0.08160755328507029,0.0,0.0,0.0,83.11199009448987
71,2020-03-12,77.90241828082192,75.62541359934293,92.07167421856953,77.90241828082192,77.90241828082192,0.0,0.0,0.0,0.0755351667721906,0.0755351667721906,0.0755351667721906,0.0,0.0,0.0,-0.0038051100002764286,-0.0038051100002764286,-0.0038051100002764286,0.07934027677246702,0.07934027677246702,0.07934027677246702,0.0,0.0,0.0,83.78679043762075
72,2020-03-13,79.18777501369863,84.65831282187243,101.96281179368079,79.18777501369863,79.18777501369863,0.0,0.0,0.0,0.17903574202288763,0.17903574202288763,0.17903574202288763,0.0,0.0,0.0,0.10090684051340684,0.10090684051340684,0.10090684051340684,0.07812890150948079,0.07812890150948079,0.07812890150948079,0.0,0.0,0.0,93.36521707241764
73,2020-03-14,80.47313174657533,66.54694095182269,82.71035058734773,80.47313174657533,80.47313174657533,0.0,0.0,0.0,-0.07282946027277604,-0.07282946027277604,-0.07282946027277604,0.0,0.0,0.0,-0.15078023331850066,-0.15078023331850066,-0.15078023331850066,0.07795077304572466,0.07795077304572466,0.07795077304572466,0.0,0.0,0.0,74.61231699501225
74,2020-03-15,81.75848847945205,60.152537534638164,76.47481589914199,81.75848847945205,81.75848847945205,0.0,0.0,0.0,-0.164416415032279,-0.164416415032279,-0.164416415032279,0.0,0.0,0.0,-0.24317719034059773,-0.24317719034059773,-0.24317719034059773,0.07876077530831872,0.07876077530831872,0.07876077530831872,0.0,0.0,0.0,68.31605090520266
75,2020-03-16,83.04384521232876,97.41750335801673,114.37235403667319,83.04384521232876,83.04384521232876,0.0,0.0,0.0,0.2768722068436131,0.2768722068436131,0.2768722068436131,0.0,0.0,0.0,0.19637922113506284,0.19637922113506284,0.19637922113506284,0.08049298570855025,0.08049298570855025,0.08049298570855025,0.0,0.0,0.0,106.03637790104564
76,2020-03-17,84.32920194520548,91.31037988308347,108.31970042971072,84.32920194520548,84.32920194520548,0.0,0.0,0.0,0.1803755821630946,0.1803755821630946,0.1803755821630946,0.0,0.0,0.0,0.09731271698072322,0.09731271698072322,0.09731271698072322,0.08306286518237135,0.08306286518237135,0.08306286518237135,0.0,0.0,0.0,99.5401308394211
