,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
10,2020-01-11,137.31877873972604,94.53673192612908,163.41294824017936,137.31877873972604,137.31877873972604,0.0,0.0,0.0,-0.05569892731479622,-0.05569892731479622,-0.05569892731479622,0.0,0.0,0.0,-0.09205604252882127,-0.09205604252882127,-0.09205604252882127,0.03635711521402502,0.03635711521402502,0.03635711521402502,0.0,0.0,0.0,129.67027006374545
11,2020-01-12,137.30028221369864,89.54072047603943,155.76812832038303,137.30028221369864,137.30028221369864,0.0,0.0,0.0,-0.1040529059703186,-0.1040529059703186,-0.1040529059703186,0.0,0.0,0.0,-0.1450125377623591,-0.1450125377623591,-0.1450125377623591,0.040959631792040506,0.040959631792040506,0.040959631792040506,0.0,0.0,0.0,123.01378885881844
12,2020-01-13,137.28178568767123,128.4508848953298,192.98909419890015,137.28178568767123,137.28178568767123,0.0,0.0,0.0,0.1667294772340603,0.1667294772340603,0.1667294772340603,0.0,0.0,0.0,0.12125698162113731,0.12125698162113731,0.12125698162113731,0.04547249561292299,0.04547249561292299,0.04547249561292299,0.0,0.0,0.0,160.17070604913496
13,2020-01-14,137.26328916164385,117.4092374223531,186.9457380359496,137.26328916164385,137.26328916164385,0.0,0.0,0.0,0.10942005721245518,0.10942005721245518,0.10942005721245518,0.0,0.0,0.0,0.05957979373664584,0.05957979373664584,0.05957979373664584,0.04984026347580932,0.04984026347580932,0.04984026347580932,0.0,0.0,0.0,152.28264611488072
14,2020-01-15,137.24479263561645,110.75101732517078,179.54896023186294,137.24479263561645,137.24479263561645,0.0,0.0,0.0,0.05177355982164593,0.05177355982164593,0.05177355982164593,0.0,0.0,0.0,-0.002237549643602118,-0.002237549643602118,-0.002237549643602118,0.05401110946524805,0.05401110946524805,0.05401110946524805,0.0,0.0,0.0,144.35044411734594
15,2020-01-16,137.22629610958904,109.15608798710896,180.37400982612107,137.22629610958904,137.22629610958904,0.0,0.0,0.0,0.05682494535068851,0.05682494535068851,0.05682494535068851,0.0,0.0,0.0,-0.0011130339998711575,-0.0011130339998711575,-0.0011130339998711575,0.05793797935055968,0.05793797935055968,0.05793797935055968,0.0,0.0,0.0,145.02417288669386
16,2020-01-17,137.20779958356167,119.47559946391563,185.3014949746661,137.20779958356167,137.20779958356167,0.0,0.0,0.0,0.12116197873135226,0.12116197873135226,0.12116197873135226,0.0,0.0,0.0,0.05958238857720244,0.05958238857720244,0.05958238857720244,0.06157959015414982,0.06157959015414982,0.06157959015414982,0.0,0.0,0.0,153.8321680784808
17,2020-01-18,137.18930305753426,100.39593172914377,166.64541752001253,137.18930305753426,137.18930305753426,0.0,0.0,0.0,-0.027154791678137075,-0.027154791678137075,-0.027154791678137075,0.0,0.0,0.0,-0.09205604252862053,-0.09205604252862053,-0.09205604252862053,0.06490125085048346,0.06490125085048346,0.06490125085048346,0.0,0.0,0.0,133.4639561125381
18,2020-01-19,137.17080653150686,95.04518701711783,162.84112262792314,137.17080653150686,137.17080653150686,0.0,0.0,0.0,-0.07713705214575436,-0.07713705214575436,-0.07713705214575436,0.0,0.0,0.0,-0.14501253776210205,-0.14501253776210205,-0.14501253776210205,0.06787548561634768,0.06787548561634768,0.06787548561634768,0.0,0.0,0.0,126.58985487521082
19,2020-01-20,137.15231000547945,127.84226549488528,195.829320539958,137.15231000547945,137.15231000547945,0.0,0.0,0.0,0.19173942858248458,0.19173942858248458,0.19173942858248458,0.0,0.0,0.0,0.12125698162127675,0.12125698162127675,0.12125698162127675,0.07048244696120781,0.07048244696120781,0.07048244696120781,0.0,0.0,0.0,163.44981555469786
20,2020-01-21,137.13381347945207,124.46388471984454,189.0434614733075,137.13381347945207,137.13381347945207,0.0,0.0,0.0,0.13228990598490098,0.13228990598490098,0.13228990598490098,0.0,0.0,0.0,0.05957979373652346,0.05957979373652346,0.05957979373652346,0.07271011224837752,0.07271011224837752,0.07271011224837752,0.0,0.0,0.0,155.27523277199973
21,2020-01-22,137.11531695342467,110.91819618458274,179.18842969525826,137.11531695342467,137.11531695342467,0.0,0.0,0.0,0.07231671374943,0.07231671374943,0.07231671374943,0.0,0.0,0.0,-0.002237549643527917,-0.002237549643527917,-0.002237549643527917,0.07455426339295793,0.07455426339295793,0.07455426339295793,0.0,0.0,0.0,147.03104608020786
22,2020-01-23,137.09682042739726,115.01906055152739,181.29430550946066,137.09682042739726,137.09682042739726,0.0,0.0,0.0,0.07490522170958896,0.07490522170958896,0.07490522170958896,0.0,0.0,0.0,-0.0011130339997315261,-0.0011130339997315261,-0.0011130339997315261,0.0760182557093205,0.0760182557093205,0.0760182557093205,0.0,0.0,0.0,147.36608815719114
23,2020-01-24,137.07832390136988,118.70410747882238,192.3133280676538,137.07832390136988,137.07832390136988,0.0,0.0,0.0,0.136694976378882,0.136694976378882,0.136694976378882,0.0,0.0,0.0,0.05958238857735193,0.05958238857735193,0.05958238857735193,0.07711258780153005,0.07711258780153005,0.07711258780153005,0.0,0.0,0.0,155.81624214912438
24,2020-01-25,137.05982737534248,100.30881584657999,168.81784539887707,137.05982737534248,137.05982737534248,0.0,0.0,0.0,-0.014201752652061764,-0.014201752652061764,-0.014201752652061764,0.0,0.0,0.0,-0.0920560425289361,-0.0920560425289361,-0.0920560425289361,0.07785428987687433,0.07785428987687433,0.07785428987687433,0.0,0.0,0.0,135.11333760842356
25,2020-01-26,137.04133084931507,93.12868654167745,163.34475043734065,137.04133084931507,137.04133084931507,0.0,0.0,0.0,-0.06674638500082147,-0.06674638500082147,-0.06674638500082147,0.0,0.0,0.0,-0.1450125377626421,-0.1450125377626421,-0.1450125377626421,0.07826615276182064,0.07826615276182064,0.07826615276182064,0.0,0.0,0.0,127.89431741942174
26,2020-01-27,137.0228343232877,131.18391387902818,196.6993252321186,137.0228343232877,137.0228343232877,0.0,0.0,0.0,0.19963280569805827,0.19963280569805827,0.19963280569805827,0.0,0.0,0.0,0.12125698162141625,0.12125698162141625,0.12125698162141625,0.07837582407664201,0.07837582407664201,0.07837582407664201,0.0,0.0,0.0,164.37708718394583
27,2020-01-28,137.0043377972603,122.01321061522412,190.17634588929127,137.0043377972603,137.0043377972603,0.0,0.0,0.0,0.1377945951027741,0.1377945951027741,0.1377945951027741,0.0,0.0,0.0,0.05957979373647695,0.05957979373647695,0.05957979373647695,0.07821480136629713,0.07821480136629713,0.07821480136629713,0.0,0.0,0.0,155.88279505135748
28,2020-01-29,136.98584127123289,113.2056667848108,182.56963153718064,136.98584127123289,136.98584127123289,0.0,0.0,0.0,0.07557980476148425,0.07557980476148425,0.07557980476148425,0.0,0.0,0.0,-0.0022375496437593637,-0.0022375496437593637,-0.0022375496437593637,0.07781735440524361,0.07781735440524361,0.07781735440524361,0.0,0.0,0.0,147.33920440960034
29,2020-01-30,136.96734474520548,116.03304879202287,183.3110121360552,136.96734474520548,136.96734474520548,0.0,0.0,0.0,0.07610637633194968,0.07610637633194968,0.07610637633194968,0.0,0.0,0.0,-0.0011130339998293333,-0.0011130339998293333,-0.0011130339998293333,0.07721941033177902,0.07721941033177902,0.07721941033177902,0.0,0.0,0.0,147.39143302957197
30,2020-01-31,136.9488482191781,121.54115085161298,189.8401856738238,136.9488482191781,136.9488482191781,0.0,0.0,0.0,0.13603982427286943,0.13603982427286943,0.13603982427286943,0.0,0.0,0.0,0.05958238857757296,0.05958238857757296,0.05958238857757296,0.07645743569529645,0.07645743569529645,0.07645743569529645,0.0,0.0,0.0,155.57934546528693
31,2020-02-01,136.9303516931507,100.42336153440469,168.09703333196953,136.9303516931507,136.9303516931507,0.0,0.0,0.0,-0.016488693613669662,-0.016488693613669662,-0.016488693613669662,0.0,0.0,0.0,-0.09205604252925166,-0.09205604252925166,-0.09205604252925166,0.07556734891558199,0.07556734891558199,0.07556734891558199,0.0,0.0,0.0,134.6725490776703
32,2020-02-02,136.9118551671233,93.87851763659434,162.44418702833033,136.9118551671233,136.9118551671233,0.0,0.0,0.0,-0.07042904267360967,-0.07042904267360967,-0.07042904267360967,0.0,0.0,0.0,-0.14501253776238504,-0.14501253776238504,-0.14501253776238504,0.07458349508877539,0.07458349508877539,0.07458349508877539,0.0,0.0,0.0,127.26928427703491
33,2020-02-03,136.89335864109592,133.56944731070766,194.98424925106477,136.89335864109592,136.89335864109592,0.0,0.0,0.0,0.1947946942071216,0.1947946942071216,0.1947946942071216,0.0,0.0,0.0,0.1212569816208935,0.1212569816208935,0.1212569816208935,0.07353771258622809,0.07353771258622809,0.07353771258622809,0.0,0.0,0.0,163.559458576574
34,2020-02-04,136.8748621150685,121.81058268091195,187.6600791443769,136.8748621150685,136.8748621150685,0.0,0.0,0.0,0.1320383113031472,0.1320383113031472,0.1320383113031472,0.0,0.0,0.0,0.05957979373635457,0.05957979373635457,0.05957979373635457,0.07245851756679264,0.07245851756679264,0.07245851756679264,0.0,0.0,0.0,154.94758776859328
35,2020-02-05,136.8563655890411,112.753920780789,177.93560344772794,136.8563655890411,136.8563655890411,0.0,0.0,0.0,0.06913287882371448,0.06913287882371448,0.06913287882371448,0.0,0.0,0.0,-0.0022375496436851557,-0.0022375496436851557,-0.0022375496436851557,0.07137042846739962,0.07137042846739962,0.07137042846739962,0.0,0.0,0.0,146.31764012756224
36,2020-02-06,136.8378690630137,113.04815558930812,180.87529194912133,136.8378690630137,136.8378690630137,0.0,0.0,0.0,0.06918041388141292,0.06918041388141292,0.06918041388141292,0.0,0.0,0.0,-0.0011130340001610298,-0.0011130340001610298,-0.0011130340001610298,0.07029344788157396,0.07029344788157396,0.07029344788157396,0.0,0.0,0.0,146.30436947944358
37,2020-02-07,136.81937253698632,118.78869451829564,186.27631883955848,136.81937253698632,136.81937253698632,0.0,0.0,0.0,0.12882510270294034,0.12882510270294034,0.12882510270294034,0.0,0.0,0.0,0.05958238857772244,0.05958238857772244,0.05958238857772244,0.06924271412521787,0.06924271412521787,0.06924271412521787,0.0,0.0,0.0,154.44514225581543
38,2020-02-08,136.80087601095892,98.58297861742224,168.28279805026017,136.80087601095892,136.80087601095892,0.0,0.0,0.0,-0.023827713146646657,-0.023827713146646657,-0.023827713146646657,0.0,0.0,0.0,-0.09205604252905095,-0.09205604252905095,-0.09205604252905095,0.06822832938240429,0.06822832938240429,0.06822832938240429,0.0,0.0,0.0,133.5412239791598
39,2020-02-09,136.7823794849315,94.15522609852938,161.7798511300363,136.7823794849315,136.7823794849315,0.0,0.0,0.0,-0.0777571719777166,-0.0777571719777166,-0.0777571719777166,0.0,0.0,0.0,-0.14501253776250822,-0.14501253776250822,-0.14501253776250822,0.06725536578479163,0.06725536578479163,0.06725536578479163,0.0,0.0,0.0,126.1465684798004
40,2020-02-10,136.76388295890413,128.33163709883058,194.2685899626163,136.76388295890413,136.76388295890413,0.0,0.0,0.0,0.1875810268957262,0.1875810268957262,0.1875810268957262,0.0,0.0,0.0,0.12125698162103297,0.12125698162103297,0.12125698162103297,0.06632404527469322,0.06632404527469322,0.06632404527469322,0.0,0.0,0.0,162.4181925665823
41,2020-02-11,136.74538643287673,120.93673967261812,188.18638325204324,136.74538643287673,136.74538643287673,0.0,0.0,0.0,0.1250098775344562,0.1250098775344562,0.1250098775344562,0.0,0.0,0.0,0.05957979373678278,0.05957979373678278,0.05957979373678278,0.06543008379767339,0.06543008379767339,0.06543008379767339,0.0,0.0,0.0,153.83991044425252
42,2020-02-12,136.72688990684932,111.57178064103303,179.98830753218505,136.72688990684932,136.72688990684932,0.0,0.0,0.0,0.06232763577936187,0.06232763577936187,0.06232763577936187,0.0,0.0,0.0,-0.002237549643610951,-0.002237549643610951,-0.002237549643610951,0.0645651854229728,0.0645651854229728,0.0645651854229728,0.0,0.0,0.0,145.24875370220832
43,2020-02-13,136.70839338082192,113.15106085005513,181.89640776738713,136.70839338082192,136.70839338082192,0.0,0.0,0.0,0.06260463354349868,0.06260463354349868,0.06260463354349868,0.0,0.0,0.0,-0.0011130340002588404,-0.0011130340002588404,-0.0011130340002588404,0.06371766754375752,0.06371766754375752,0.06371766754375752,0.0,0.0,0.0,145.26697225074872
44,2020-02-14,136.68989685479454,118.58048433240607,186.81017378034923,136.68989685479454,136.68989685479454,0.0,0.0,0.0,0.12245558307010274,0.12245558307010274,0.12245558307010274,0.0,0.0,0.0,0.05958238857759691,0.05958238857759691,0.05958238857759691,0.06287319449250582,0.06287319449250582,0.06287319449250582,0.0,0.0,0.0,153.42833787394062
45,2020-02-15,136.67140032876713,96.37188999562169,167.0696517291012,136.67140032876713,136.67140032876713,0.0,0.0,0.0,-0.03004044870124535,-0.03004044870124535,-0.03004044870124535,0.0,0.0,0.0,-0.09205604252936651,-0.09205604252936651,-0.09205604252936651,0.06201559382812116,0.06201559382812116,0.06201559382812116,0.0,0.0,0.0,132.56573013826343
46,2020-02-16,136.65290380273973,90.39713613598346,161.00459457353244,136.65290380273973,136.65290380273973,0.0,0.0,0.0,-0.08388481046646273,-0.08388481046646273,-0.08388481046646273,0.0,0.0,0.0,-0.14501253776225118,-0.14501253776225118,-0.14501253776225118,0.06112772729578845,0.06112772729578845,0.06112772729578845,0.0,0.0,0.0,125.18980086755515
47,2020-02-17,136.63440727671235,127.8254967360662,196.39383981760173,136.63440727671235,136.63440727671235,0.0,0.0,0.0,0.18144936870896744,0.18144936870896744,0.18144936870896744,0.0,0.0,0.0,0.12125698162117242,0.12125698162117242,0.12125698162117242,0.060192387087795,0.060192387087795,0.060192387087795,0.0,0.0,0.0,161.42663422099577
48,2020-02-18,136.61591075000825,120.26838201027103,185.39048519522981,136.61591075000825,136.61591075000825,0.0,0.0,0.0,0.11877298131277221,0.11877298131277221,0.11877298131277221,0.0,0.0,0.0,0.059579793736660405,0.059579793736660405,0.059579793736660405,0.059193187576111805,0.059193187576111805,0.059193187576111805,0.0,0.0,0.0,152.84218976454633
49,2020-02-19,136.59741422330416,111.15493905764153,179.55352576901117,136.59741422330416,136.59741422330416,0.0,0.0,0.0,0.05587787350673333,0.05587787350673333,0.05587787350673333,0.0,0.0,0.0,-0.002237549643842398,-0.002237549643842398,-0.002237549643842398,0.05811542315057572,0.05811542315057572,0.05811542315057572,0.0,0.0,0.0,144.2301872566208
50,2020-02-20,136.57891769660006,111.75902563232835,180.62324482222155,136.57891769660006,136.57891769660006,0.0,0.0,0.0,0.055833830156681155,0.055833830156681155,0.055833830156681155,0.0,0.0,0.0,-0.0011130339996443285,-0.0011130339996443285,-0.0011130339996443285,0.05694686415632549,0.05694686415632549,0.05694686415632549,0.0,0.0,0.0,144.20464179025538
51,2020-02-21,136.56042116989596,118.23682020461597,186.41509239286125,136.56042116989596,136.56042116989596,0.0,0.0,0.0,0.11526085370936934,0.11526085370936934,0.11526085370936934,0.0,0.0,0.0,0.059582388577471376,0.059582388577471376,0.059582388577471376,0.055678465131897954,0.055678465131897954,0.055678465131897954,0.0,0.0,0.0,152.3004918968492
52,2020-02-22,136.54192464319186,98.52936866953894,165.60989700076468,136.54192464319186,136.54192464319186,0.0,0.0,0.0,-0.037751079999705624,-0.037751079999705624,-0.037751079999705624,0.0,0.0,0.0,-0.09205604252878405,-0.09205604252878405,-0.09205604252878405,0.05430496252907842,0.05430496252907842,0.05430496252907842,0.0,0.0,0.0,131.38731952267295
53,2020-02-23,136.52342811648776,88.8470307441549,159.34373460038313,136.52342811648776,136.52342811648776,0.0,0.0,0.0,-0.09218719501151214,-0.09218719501151214,-0.09218719501151214,0.0,0.0,0.0,-0.1450125377619941,-0.1450125377619941,-0.1450125377619941,0.052825342750481966,0.052825342750481966,0.052825342750481966,0.0,0.0,0.0,123.93771622507295
54,2020-02-24,136.50493158978367,124.36385099494287,193.68597176855465,136.50493158978367,136.50493158978367,0.0,0.0,0.0,0.17250014717389006,0.17250014717389006,0.17250014717389006,0.0,0.0,0.0,0.12125698162122742,0.12125698162122742,0.12125698162122742,0.05124316555266265,0.05124316555266265,0.05124316555266265,0.0,0.0,0.0,160.05205237898315
55,2020-02-25,136.48643506307957,118.4830448722067,184.40979577858081,136.48643506307957,136.48643506307957,0.0,0.0,0.0,0.10914652623572624,0.10914652623572624,0.10914652623572624,0.0,0.0,0.0,0.059579793736575945,0.059579793736575945,0.059579793736575945,0.0495667324991503,0.0495667324991503,0.0495667324991503,0.0,0.0,0.0,151.38345532851272
56,2020-02-26,136.46793853637547,107.6891189498948,177.65228641117358,136.46793853637547,136.46793853637547,0.0,0.0,0.0,0.04557154541968894,0.04557154541968894,0.04557154541968894,0.0,0.0,0.0,-0.0022375496437681865,-0.0022375496437681865,-0.0022375496437681865,0.04780909506345714,0.04780909506345714,0.04780909506345714,0.0,0.0,0.0,142.68699339571722
57,2020-02-27,136.44944200967137,108.53217738240019,175.23261074239477,136.44944200967137,136.44944200967137,0.0,0.0,0.0,0.04487486802435969,0.04487486802435969,0.04487486802435969,0.0,0.0,0.0,-0.0011130340002134635,-0.0011130340002134635,-0.0011130340002134635,0.04598790202457317,0.04598790202457317,0.04598790202457317,0.0,0.0,0.0,142.57259271185288
58,2020-02-28,136.43094548296727,117.18125218677103,183.76802253532225,136.43094548296727,136.43094548296727,0.0,0.0,0.0,0.10370747938956554,0.10370747938956554,0.10370747938956554,0.0,0.0,0.0,0.05958238857734585,0.05958238857734585,0.05958238857734585,0.0441250908122197,0.0441250908122197,0.0441250908122197,0.0,0.0,0.0,150.57985494974105
59,2020-02-29,136.41244895626318,97.51498042939104,161.4444657836496,136.41244895626318,136.41244895626318,0.0,0.0,0.0,-0.049809610236075,-0.049809610236075,-0.049809610236075,0.0,0.0,0.0,-0.0920560425290996,-0.0920560425290996,-0.0920560425290996,0.04224643229302459,0.04224643229302459,0.04224643229302459,0.0,0.0,0.0,129.61779804240322
60,2020-03-01,136.39395242955908,87.96043899161538,158.75085264905988,136.39395242955908,136.39395242955908,0.0,0.0,0.0,-0.10463159476768452,-0.10463159476768452,-0.10463159476768452,0.0,0.0,0.0,-0.1450125377627243,-0.1450125377627243,-0.1450125377627243,0.040380942995039776,0.040380942995039776,0.040380942995039776,0.0,0.0,0.0,122.1228356701866
61,2020-03-02,136.37545590285498,123.49455884889726,190.48065875214684,136.37545590285498,136.37545590285498,0.0,0.0,0.0,0.15981716443380542,0.15981716443380542,0.15981716443380542,0.0,0.0,0.0,0.12125698162145135,0.12125698162145135,0.12125698162145135,0.03856018281235408,0.03856018281235408,0.03856018281235408,0.0,0.0,0.0,158.17059456361673
62,2020-03-03,136.35695937615088,115.61715696535644,183.3373941086175,136.35695937615088,136.35695937615088,0.0,0.0,0.0,0.09639725342957126,0.09639725342957126,0.09639725342957126,0.0,0.0,0.0,0.059579793736491485,0.059579793736491485,0.059579793736491485,0.03681745969307977,0.03681745969307977,0.03681745969307977,0.0,0.0,0.0,149.50139574601943
63,2020-03-04,136.33846284944678,106.84041237719067,175.0242974154496,136.33846284944678,136.33846284944678,0.0,0.0,0.0,0.03294941594738629,0.03294941594738629,0.03294941594738629,0.0,0.0,0.0,-0.0022375496436054174,-0.0022375496436054174,-0.0022375496436054174,0.03518696559099171,0.03518696559099171,0.03518696559099171,0.0,0.0,0.0,140.83073557150047
64,2020-03-05,136.3199663227427,107.14271423756738,174.0296451413399,136.3199663227427,136.3199663227427,0.0,0.0,0.0,0.03258983597467591,0.03258983597467591,0.03258983597467591,0.0,0.0,0.0,-0.0011130340000738322,-0.0011130340000738322,-0.0011130340000738322,0.033702869974749736,0.033702869974749736,0.033702869974749736,0.0,0.0,0.0,140.76261166527422
65,2020-03-06,136.3014697960386,116.02620528895878,184.09506555895243,136.3014697960386,136.3014697960386,0.0,0.0,0.0,0.09198078695852806,0.09198078695852806,0.09198078695852806,0.0,0.0,0.0,0.05958238857749534,0.05958238857749534,0.05958238857749534,0.03239839838103272,0.03239839838103272,0.03239839838103272,0.0,0.0,0.0,148.83858625148227
66,2020-03-07,136.28297326933452,93.42576390207287,162.40841464643137,136.28297326933452,136.28297326933452,0.0,0.0,0.0,-0.06075111868898192,-0.06075111868898192,-0.06075111868898192,0.0,0.0,0.0,-0.09205604252915703,-0.09205604252915703,-0.09205604252915703,0.031304923840175115,0.031304923840175115,0.031304923840175115,0.0,0.0,0.0,128.00363018496182
67,2020-03-08,136.26447674263042,88.85055634512376,155.1860242427339,136.26447674263042,136.26447674263042,0.0,0.0,0.0,-0.11456143927334769,-0.11456143927334769,-0.11456143927334769,0.0,0.0,0.0,-0.14501253776246723,-0.14501253776246723,-0.14501253776246723,0.030451098489119553,0.030451098489119553,0.030451098489119553,0.0,0.0,0.0,120.65382216516507
68,2020-03-09,136.24598021592632,121.30707777338363,190.89628888826647,136.24598021592632,136.24598021592632,0.0,0.0,0.0,0.15111903296028115,0.15111903296028115,0.15111903296028115,0.0,0.0,0.0,0.12125698162084417,0.12125698162084417,0.12125698162084417,0.029862051339437003,0.029862051339437003,0.029862051339437003,0.0,0.0,0.0,156.8353409908827
69,2020-03-10,136.22748368922223,114.46372096614512,181.1983786628794,136.22748368922223,136.22748368922223,0.0,0.0,0.0,0.08913846977057267,0.08913846977057267,0.08913846977057267,0.0,0.0,0.0,0.05957979373640704,0.05957979373640704,0.05957979373640704,0.02955867603416561,0.02955867603416561,0.02955867603416561,0.0,0.0,0.0,148.37059312597512
70,2020-03-11,136.20898716251813,104.7310800768776,172.8517408280484,136.20898716251813,136.20898716251813,0.0,0.0,0.0,0.027319479934027745,0.027319479934027745,0.027319479934027745,0.0,0.0,0.0,-0.0022375496435312163,-0.0022375496435312163,-0.0022375496435312163,0.029557029577558958,0.029557029577558958,0.029557029577558958,0.0,0.0,0.0,139.93014585413877
71,2020-03-12,136.19049063581403,106.60311230757415,171.78509919018046,136.19049063581403,136.19049063581403,0.0,0.0,0.0,0.028754825548625174,0.028754825548625174,0.028754825548625174,0.0,0.0,0.0,-0.0011130340001716393,-0.0011130340001716393,-0.0011130340001716393,0.029867859548796814,0.029867859548796814,0.029867859548796814,0.0,0.0,0.0,140.10662443542853
72,2020-03-13,136.17199410910993,116.67986512997898,183.95361210313453,136.17199410910993,136.17199410910993,0.0,0.0,0.0,0.09007866190224142,0.09007866190224142,0.09007866190224142,0.0,0.0,0.0,0.059582388577094775,0.059582388577094775,0.059582388577094775,0.030496273325146653,0.030496273325146653,0.030496273325146653,0.0,0.0,0.0,148.43818512701844
73,2020-03-14,136.15349758240583,94.34104965929767,162.54891747299382,136.15349758240583,136.15349758240583,0.0,0.0,0.0,-0.06061448406132012,-0.06061448406132012,-0.06061448406132012,0.0,0.0,0.0,-0.09205604252921447,-0.09205604252921447,-0.09205604252921447,0.031441558467894336,0.031441558467894336,0.031441558467894336,0.0,0.0,0.0,127.90062357330412
74,2020-03-15,136.13500105570174,88.24650133918662,154.90966126164773,136.13500105570174,136.13500105570174,0.0,0.0,0.0,-0.11231537895974819,-0.11231537895974819,-0.11231537895974819,0.0,0.0,0.0,-0.14501253776259043,-0.14501253776259043,-0.14501253776259043,0.032697158802842255,0.032697158802842255,0.032697158802842255,0.0,0.0,0.0,120.84494682244488
75,2020-03-16,136.11650452899764,121.34056412646002,191.40985485707648,136.11650452899764,136.11650452899764,0.0,0.0,0.0,0.1555077876209571,0.1555077876209571,0.1555077876209571,0.0,0.0,0.0,0.12125698162098363,0.12125698162098363,0.12125698162098363,0.03425080599997349,0.03425080599997349,0.03425080599997349,0.0,0.0,0.0,157.28368100700007
