,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
10,2020-01-11,73.04062049931507,26.13371713533875,63.4092255344887,73.04062049931507,73.04062049931507,-28.248053936465237,-28.248053936465237,-28.248053936465237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23391324560228,-9.23391324560228,-9.23391324560228,-19.01414069086296,-19.01414069086296,-19.01414069086296,44.79256656284983
11,2020-01-12,73.03235314924657,19.46949145977491,58.218466809169996,73.03235314924657,73.03235314924657,-34.22370790047907,-34.22370790047907,-34.22370790047907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023627153,-15.233920023627153,-15.233920023627153,-18.98978787685192,-18.98978787685192,-18.98978787685192,38.808645248767505
12,2020-01-13,73.02408579917808,46.45870563435866,84.90234931013802,73.02408579917808,73.02408579917808,-6.8968889777003595,-6.8968889777003595,-6.8968889777003595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497853539,12.055680497853539,12.055680497853539,-18.9525694755539,-18.9525694755539,-18.9525694755539,66.12719682147772
13,2020-01-14,73.01581844910959,40.19202742255047,79.24937756710939,73.01581844910959,73.01581844910959,-13.133722870954422,-13.133722870954422,-13.133722870954422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616471056,5.769864616471056,5.769864616471056,-18.903587487425476,-18.903587487425476,-18.903587487425476,59.882095578155166
14,2020-01-15,73.0075510990411,35.28729320748343,75.35225002906918,73.0075510990411,73.0075510990411,-18.6951411277965,-18.6951411277965,-18.6951411277965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490436108194764,0.1490436108194764,0.1490436108194764,-18.844184738615983,-18.844184738615983,-18.844184738615983,54.31240997124459
15,2020-01-16,72.9992837489726,35.91211023036583,73.71846757832705,72.9992837489726,72.9992837489726,-18.51667772393491,-18.51667772393491,-18.51667772393491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592210548135525,0.2592210548135525,0.2592210548135525,-18.775898778748463,-18.775898778748463,-18.775898778748463,54.48260602503769
16,2020-01-17,72.99101639890411,40.96766423785035,79.70238703162617,72.99101639890411,72.99101639890411,-12.466387358922107,-12.466387358922107,-12.466387358922107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489303166,6.234023489303166,6.234023489303166,-18.700410848225275,-18.700410848225275,-18.700410848225275,60.524629039982
17,2020-01-18,72.98274904883561,25.3672951972963,64.33317390967186,72.98274904883561,72.98274904883561,-27.853404684395752,-27.853404684395752,-27.853404684395752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245580982,-9.233913245580982,-9.233913245580982,-18.619491438814773,-18.619491438814773,-18.619491438814773,45.12934436443986
18,2020-01-19,72.97448169876712,20.47032521607685,58.96858030708277,72.97448169876712,72.97448169876712,-33.76886409388803,-33.76886409388803,-33.76886409388803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023600922,-15.233920023600922,-15.233920023600922,-18.534944070287107,-18.534944070287107,-18.534944070287107,39.205617604879095
19,2020-01-20,72.96621434869863,47.568119739521606,86.7724601781168,72.96621434869863,72.96621434869863,-6.392868459491165,-6.392868459491165,-6.392868459491165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05568049786775,12.05568049786775,12.05568049786775,-18.44854895735891,-18.44854895735891,-18.44854895735891,66.57334588920746
20,2020-01-21,72.95794699863013,40.59492198207963,79.06782933336696,72.95794699863013,72.95794699863013,-12.592143626624061,-12.592143626624061,-12.592143626624061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616458401,5.769864616458401,5.769864616458401,-18.362008243082467,-18.362008243082467,-18.362008243082467,60.36580337200607
21,2020-01-22,72.94967964856164,35.756286147446005,71.89777142075381,72.94967964856164,72.94967964856164,-18.12785081603483,-18.12785081603483,-18.12785081603483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490436108280994,0.1490436108280994,0.1490436108280994,-18.276894426862928,-18.276894426862928,-18.276894426862928,54.82182883252681
22,2020-01-23,72.94141229849315,33.70844907648651,74.41308536104124,72.94141229849315,72.94141229849315,-17.93538246358059,-17.93538246358059,-17.93538246358059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592210548279945,0.2592210548279945,0.2592210548279945,-18.194603518408584,-18.194603518408584,-18.194603518408584,55.00602983491255
23,2020-01-24,72.93314494842465,42.152737492171106,81.49621638982988,72.93314494842465,72.93314494842465,-11.882290816472713,-11.882290816472713,-11.882290816472713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2340234893191555,6.2340234893191555,6.2340234893191555,-18.11631430579187,-18.11631430579187,-18.11631430579187,61.050854131951944
24,2020-01-25,72.92487759835616,26.820604575946877,63.23169952646838,72.92487759835616,72.92487759835616,-27.27686818598848,-27.27686818598848,-27.27686818598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245613973,-9.233913245613973,-9.233913245613973,-18.0429549403745,-18.0429549403745,-18.0429549403745,45.648009412367685
25,2020-01-26,72.91661024828767,19.555032419617568,58.29740218072696,72.91661024828767,72.91661024828767,-33.209097842515696,-33.209097842515696,-33.209097842515696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023654951,-15.233920023654951,-15.233920023654951,-17.97517781886075,-17.97517781886075,-17.97517781886075,39.70751240577197
26,2020-01-27,72.90834289821917,47.97239751798702,86.46071225983103,72.90834289821917,72.90834289821917,-5.857662991838974,-5.857662991838974,-5.857662991838974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497881957,12.055680497881957,12.055680497881957,-17.91334348972093,-17.91334348972093,-17.91334348972093,67.0506799063802
27,2020-01-28,72.90007554815068,41.77818571940185,80.85187156106747,72.90007554815068,72.90007554815068,-12.087649418622082,-12.087649418622082,-12.087649418622082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76986461645489,5.76986461645489,5.76986461645489,-17.857514035076974,-17.857514035076974,-17.857514035076974,60.8124261295286
28,2020-01-29,72.89180819808219,36.94958662196796,74.35208823647928,72.89180819808219,72.89180819808219,-17.658412477204763,-17.658412477204763,-17.658412477204763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361080341888,0.14904361080341888,0.14904361080341888,-17.807456088008184,-17.807456088008184,-17.807456088008184,55.233395720877425
29,2020-01-30,72.88354084801371,36.411655348550106,75.75276102162553,72.88354084801371,72.88354084801371,-17.503432293187913,-17.503432293187913,-17.503432293187913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105481700314,0.25922105481700314,0.25922105481700314,-17.76265334800492,-17.76265334800492,-17.76265334800492,55.380108554825796
30,2020-01-31,72.8752734979452,41.628651371909996,79.86388534924225,72.8752734979452,72.8752734979452,-11.488304673425805,-11.488304673425805,-11.488304673425805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489342017,6.234023489342017,6.234023489342017,-17.722328162767823,-17.722328162767823,-17.722328162767823,61.3869688245194
31,2020-02-01,72.86700614787672,28.47888345464868,64.48832215605249,72.86700614787672,72.86700614787672,-26.919384707583742,-26.919384707583742,-26.919384707583742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245646969,-9.233913245646969,-9.233913245646969,-17.68547146193678,-17.68547146193678,-17.68547146193678,45.94762144029298
32,2020-02-02,72.85873879780821,20.577453517676783,59.38094182028601,72.85873879780821,72.85873879780821,-32.88480008981637,-32.88480008981637,-32.88480008981637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.23392002362872,-15.23392002362872,-15.23392002362872,-17.65088006618766,-17.65088006618766,-17.65088006618766,39.97393870799184
33,2020-02-03,72.85047144773972,47.00576976466929,86.94036527597655,72.85047144773972,72.85047144773972,-5.561519663946631,-5.561519663946631,-5.561519663946631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497828465,12.055680497828465,12.055680497828465,-17.617200161775095,-17.617200161775095,-17.617200161775095,67.2889517837931
34,2020-02-04,72.84220409767123,42.19568287170059,79.14882470943172,72.84220409767123,72.84220409767123,-11.813110916903229,-11.813110916903229,-11.813110916903229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616442237,5.769864616442237,5.769864616442237,-17.582975533345465,-17.582975533345465,-17.582975533345465,61.029093180768
35,2020-02-05,72.83393674760273,35.753232390309904,74.08252994907107,72.83393674760273,72.83393674760273,-17.397655382307445,-17.397655382307445,-17.397655382307445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361081204245,0.14904361081204245,0.14904361081204245,-17.546698993119485,-17.546698993119485,-17.546698993119485,55.43628136529529
36,2020-02-06,72.82566939753424,34.64658944263066,73.26173784111494,72.82566939753424,72.82566939753424,-17.247644282651724,-17.247644282651724,-17.247644282651724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105478379204,0.25922105478379204,0.25922105478379204,-17.506865337435514,-17.506865337435514,-17.506865337435514,55.57802511488252
37,2020-02-07,72.81740204746575,42.251818022237046,80.42979754655116,72.81740204746575,72.81740204746575,-11.228000616580394,-11.228000616580394,-11.228000616580394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489358008,6.234023489358008,6.234023489358008,-17.4620241059384,-17.4620241059384,-17.4620241059384,61.58940143088535
38,2020-02-08,72.80913469739725,27.51964301685171,65.3984375198808,72.80913469739725,72.80913469739725,-26.644743662177905,-26.644743662177905,-26.644743662177905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245625672,-9.233913245625672,-9.233913245625672,-17.41083041655223,-17.41083041655223,-17.41083041655223,46.16439103521935
39,2020-02-09,72.80086734732876,21.660303610374466,59.165790622779326,72.80086734732876,72.80086734732876,-32.58601222507822,-32.58601222507822,-32.58601222507822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023641955,-15.233920023641955,-15.233920023641955,-17.352092201436264,-17.352092201436264,-17.352092201436264,40.21485512225054
40,2020-02-10,72.79259999726028,48.99501839256984,87.3449184229144,72.79259999726028,72.79259999726028,-5.229131776416813,-5.229131776416813,-5.229131776416813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497842673,12.055680497842673,12.055680497842673,-17.284812274259487,-17.284812274259487,-17.284812274259487,67.56346822084348
41,2020-02-11,72.78433264719177,41.69197451330488,79.790875737505,72.78433264719177,72.78433264719177,-11.438359198201637,-11.438359198201637,-11.438359198201637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7698646164844,5.7698646164844,5.7698646164844,-17.20822381468604,-17.20822381468604,-17.20822381468604,61.34597344899014
42,2020-02-12,72.7760652971233,35.95318032404095,73.97768595772699,72.7760652971233,72.7760652971233,-16.972774446843644,-16.972774446843644,-16.972774446843644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361082066572,0.14904361082066572,0.14904361082066572,-17.121818057664306,-17.121818057664306,-17.121818057664306,55.80329085027965
43,2020-02-13,72.76779794705479,36.13258008421807,75.00250065931911,72.76779794705479,72.76779794705479,-16.76614216238814,-16.76614216238814,-16.76614216238814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105477280033,0.25922105477280033,0.25922105477280033,-17.02536321716094,-17.02536321716094,-17.02536321716094,56.00165578466665
44,2020-02-14,72.75953059698631,44.40503294315745,80.59654715710305,72.75953059698631,72.75953059698631,-10.684890460048278,-10.684890460048278,-10.684890460048278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23402348934482,6.23402348934482,6.23402348934482,-16.9189139493931,-16.9189139493931,-16.9189139493931,62.07464013693803
45,2020-02-15,72.7512632469178,28.99777854761654,65.70830222530392,72.7512632469178,72.7512632469178,-26.03672420678359,-26.03672420678359,-26.03672420678359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245658666,-9.233913245658666,-9.233913245658666,-16.80281096112492,-16.80281096112492,-16.80281096112492,46.71453904013421
46,2020-02-16,72.74299589684932,21.098914833371296,60.95090627101126,72.74299589684932,72.74299589684932,-31.911590708905344,-31.911590708905344,-31.911590708905344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023615722,-15.233920023615722,-15.233920023615722,-16.677670685289623,-16.677670685289623,-16.677670685289623,40.83140518794398
47,2020-02-17,72.73472854678081,48.75957644880096,87.2032250832079,72.73472854678081,72.73472854678081,-4.4886847714054525,-4.4886847714054525,-4.4886847714054525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05568049785688,12.05568049785688,12.05568049785688,-16.54436526926233,-16.54436526926233,-16.54436526926233,68.24604377537537
48,2020-02-18,72.72646119692843,41.52376045174693,80.69658243429735,72.72646119692843,72.72646119692843,-10.63412882422079,-10.63412882422079,-10.63412882422079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7698646164717475,5.7698646164717475,5.7698646164717475,-16.40399344069254,-16.40399344069254,-16.40399344069254,62.09233237270764
49,2020-02-19,72.71819384707604,37.93506217547477,78.17857570131306,72.71819384707604,72.71819384707604,-16.10879951099405,-16.10879951099405,-16.10879951099405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361079598522,0.14904361079598522,0.14904361079598522,-16.257843121790035,-16.257843121790035,-16.257843121790035,56.60939433608199
50,2020-02-20,72.70992649722365,36.774038166277286,77.03727384287762,72.70992649722365,72.70992649722365,-15.848125890805964,-15.848125890805964,-15.848125890805964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592210548381115,0.2592210548381115,0.2592210548381115,-16.107346945644075,-16.107346945644075,-16.107346945644075,56.86180060641769
51,2020-02-21,72.70165914737126,44.37188030549642,83.69497832120743,72.70165914737126,72.70165914737126,-9.720008589055237,-9.720008589055237,-9.720008589055237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489331633,6.234023489331633,6.234023489331633,-15.954032078386868,-15.954032078386868,-15.954032078386868,62.98165055831602
52,2020-02-22,72.69339179751887,28.505057271619428,66.90500574412722,72.69339179751887,72.69339179751887,-25.033379206003172,-25.033379206003172,-25.033379206003172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245598274,-9.233913245598274,-9.233913245598274,-15.799465960404893,-15.799465960404893,-15.799465960404893,47.660012591515695
53,2020-02-23,72.68512444766648,21.364039373519557,59.624807239241974,72.68512444766648,72.68512444766648,-30.879119764844667,-30.879119764844667,-30.879119764844667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.23392002358949,-15.23392002358949,-15.23392002358949,-15.645199741255173,-15.645199741255173,-15.645199741255173,41.806004682821815
54,2020-02-24,72.67685709781409,51.198579061622446,88.4236824839737,72.67685709781409,72.67685709781409,-3.4370307927258517,-3.4370307927258517,-3.4370307927258517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497862674,12.055680497862674,12.055680497862674,-15.492711290588526,-15.492711290588526,-15.492711290588526,69.23982630508824
55,2020-02-25,72.6685897479617,43.05138981874088,83.34597711210958,72.6685897479617,72.6685897479617,-9.573485100455644,-9.573485100455644,-9.573485100455644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616463663,5.769864616463663,5.769864616463663,-15.343349716919308,-15.343349716919308,-15.343349716919308,63.09510464750606
56,2020-02-26,72.6603223981093,38.446948197962726,76.43712908405291,72.6603223981093,72.6603223981093,-15.049239704237193,-15.049239704237193,-15.049239704237193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490436108046076,0.1490436108046076,0.1490436108046076,-15.1982833150418,-15.1982833150418,-15.1982833150418,57.611082693872106
57,2020-02-27,72.65205504825693,38.124563607298036,76.22196967080419,72.65205504825693,72.65205504825693,-14.799231735605778,-14.799231735605778,-14.799231735605778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105477946633,0.25922105477946633,0.25922105477946633,-15.058452790385246,-15.058452790385246,-15.058452790385246,57.85282331265115
58,2020-02-28,72.64378769840454,46.49467044045939,83.24662259010924,72.64378769840454,72.64378769840454,-8.690507986576899,-8.690507986576899,-8.690507986576899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489318445,6.234023489318445,6.234023489318445,-14.924531475895343,-14.924531475895343,-14.924531475895343,63.95327971182764
59,2020-02-29,72.63552034855213,29.900794086826895,68.27487976687627,72.63552034855213,72.63552034855213,-24.030807312606374,-24.030807312606374,-24.030807312606374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245631268,-9.233913245631268,-9.233913245631268,-14.796894066975113,-14.796894066975113,-14.796894066975113,48.604713035945764
60,2020-03-01,72.62725299869975,23.546446668346924,62.90168974457471,72.62725299869975,72.62725299869975,-29.90951518112252,-29.90951518112252,-29.90951518112252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023663254,-15.233920023663254,-15.233920023663254,-14.675595157459263,-14.675595157459263,-14.675595157459263,42.71773781757723
61,2020-03-02,72.61898564884736,50.06743057020204,91.63412091290981,72.61898564884736,72.61898564884736,-2.5046780730831744,-2.5046780730831744,-2.5046780730831744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497885296,12.055680497885296,12.055680497885296,-14.560358570968468,-14.560358570968468,-14.560358570968468,70.11430757576419
62,2020-03-03,72.61071829899497,44.79814777472493,83.72803388783119,72.61071829899497,72.61071829899497,-8.68071353882082,-8.68071353882082,-8.68071353882082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616455581,5.769864616455581,5.769864616455581,-14.450578155276402,-14.450578155276402,-14.450578155276402,63.93000476017415
63,2020-03-04,72.60245094914258,41.15732250468316,77.64411906562127,72.60245094914258,72.60245094914258,-14.196286740977285,-14.196286740977285,-14.196286740977285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361081992085,0.14904361081992085,0.14904361081992085,-14.345330351797205,-14.345330351797205,-14.345330351797205,58.40616420816529
64,2020-03-05,72.59418359929019,37.43208434424288,77.77573408438404,72.59418359929019,72.59418359929019,-13.984177423538465,-13.984177423538465,-13.984177423538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105479390894,0.25922105479390894,0.25922105479390894,-14.243398478332374,-14.243398478332374,-14.243398478332374,58.61000617575172
65,2020-03-06,72.5859162494378,45.632410908544415,83.65752428307896,72.5859162494378,72.5859162494378,-7.9092847925066465,-7.9092847925066465,-7.9092847925066465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489334437,6.234023489334437,6.234023489334437,-14.14330828184108,-14.14330828184108,-14.14330828184108,64.67663145693115
66,2020-03-07,72.57764889958541,30.00012597218388,69.58816266157481,72.57764889958541,72.57764889958541,-23.277287186445847,-23.277287186445847,-23.277287186445847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245637114,-9.233913245637114,-9.233913245637114,-14.043373940808735,-14.043373940808735,-14.043373940808735,49.300361713139566
67,2020-03-08,72.56938154973301,23.329433504967326,62.24638803058933,72.56938154973301,72.56938154973301,-29.175673358998704,-29.175673358998704,-29.175673358998704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023637024,-15.233920023637024,-15.233920023637024,-13.941753335361678,-13.941753335361678,-13.941753335361678,43.3937081907343
68,2020-03-09,72.56111419988062,51.81046581654597,90.65535626137391,72.56111419988062,72.56111419988062,-1.780830571232717,-1.780830571232717,-1.780830571232717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05568049782339,12.05568049782339,12.05568049782339,-13.836511069056106,-13.836511069056106,-13.836511069056106,70.78028362864791
69,2020-03-10,72.55284685002825,45.72703257146698,83.4083495451214,72.55284685002825,72.55284685002825,-7.9558228135846045,-7.9558228135846045,-7.9558228135846045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616447496,5.769864616447496,5.769864616447496,-13.725687430032103,-13.725687430032103,-13.725687430032103,64.59702403644364
70,2020-03-11,72.54457950017586,38.755437717589295,77.52694033006608,72.54457950017586,72.54457950017586,-13.458327620026168,-13.458327620026168,-13.458327620026168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361082854414,0.14904361082854414,0.14904361082854414,-13.607371230854712,-13.607371230854712,-13.607371230854712,59.08625188014969
71,2020-03-12,72.53631215032345,40.02581677107535,78.36080621605748,72.53631215032345,72.53631215032345,-13.220553219809684,-13.220553219809684,-13.220553219809684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25922105478291696,0.25922105478291696,0.25922105478291696,-13.4797742745926,-13.4797742745926,-13.4797742745926,59.315758930513766
72,2020-03-13,72.52804480047106,46.17677288778136,83.6810053791507,72.52804480047106,72.52804480047106,-7.107281577277267,-7.107281577277267,-7.107281577277267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234023489292066,6.234023489292066,6.234023489292066,-13.341305066569333,-13.341305066569333,-13.341305066569333,65.4207632231938
73,2020-03-14,72.51977745061868,30.21767870089526,68.2765798155718,72.51977745061868,72.51977745061868,-22.424552577943118,-22.424552577943118,-22.424552577943118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.233913245642961,-9.233913245642961,-9.233913245642961,-13.190639332300151,-13.190639332300151,-13.190639332300151,50.09522487267556
74,2020-03-15,72.51151010076629,25.850789247217293,62.29783801384922,72.51151010076629,72.51151010076629,-28.260704939432856,-28.260704939432856,-28.260704939432856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.233920023650258,-15.233920023650258,-15.233920023650258,-13.026784915782596,-13.026784915782596,-13.026784915782596,44.25080516133343
75,2020-03-16,72.5032427509139,52.87042905311466,90.60047773030271,72.5032427509139,72.5032427509139,-0.7934582222087404,-0.7934582222087404,-0.7934582222087404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.055680497837596,12.055680497837596,12.055680497837596,-12.849138720046337,-12.849138720046337,-12.849138720046337,71.70978452870516
76,2020-03-17,72.49497540106151,45.31100958700561,86.35132149002698,72.49497540106151,72.49497540106151,-6.8876688964115536,-6.8876688964115536,-6.8876688964115536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769864616434843,5.769864616434843,5.769864616434843,-12.657533512846395,-12.657533512846395,-12.657533512846395,65.60730650464996
77,2020-03-18,72.48670805120912,41.922550894905946,80.59124583674088,72.48670805120912,72.48670805120912,-12.303229041003926,-12.303229041003926,-12.303229041003926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904361080386333,0.14904361080386333,0.14904361080386333,-12.452272651807789,-12.452272651807789,-12.452272651807789,60.1834790102052
